Time Bucket (America/Costa_Rica),UTeM CIER Sala Mestros-Mains_A (kWatts),UTeM CIER Sala Mestros-Mains_B (kWatts),UTeM CIER Sala Mestros-Mains_C (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Sala Maestros 1 (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Direccion 1 (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Rack (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Aula Medios (kWatts),UTeM CIER Sala Mestros-Sub Panel-Tab Secundario L1 (kWatts),UTeM CIER Sala Mestros-Sub Panel-Tab Secundario L2 (kWatts),UTeM CIER Sala Mestros-Sub Panel-Tab Secundario L3 (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Sala Maestros 2 (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Direccion 2 (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Sala Juntas (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Cubiculos (kWatts),UTeM CIER Sala Mestros-Other-Circuit_12 (kWatts),UTeM CIER Sala Mestros-Other-Circuit_13 (kWatts),UTeM CIER Sala Mestros-Other-Circuit_14 (kWatts),UTeM CIER Sala Mestros-Other-Circuit_15 (kWatts),UTeM CIER Sala Mestros-Other-Circuit_16 (kWatts)
09/11/2024 16:12:07,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:08,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:09,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:10,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:11,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:12,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:13,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:14,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:15,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:16,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:17,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:18,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:19,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:20,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:21,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:22,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:23,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:24,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:25,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:26,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:27,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:28,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:29,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:30,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:31,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:32,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:33,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:34,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:35,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:36,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:37,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:38,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:39,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:40,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:41,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:42,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:43,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:44,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:45,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:46,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:47,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:48,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:49,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:50,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:51,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:52,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:53,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:54,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:55,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:56,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:57,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:58,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:12:59,2.8842,3.1921,0.6738,0.0052,0.0188,0.3357,3.8682,0.2662,0.5990,0.9810,0.0091,0.4695,0.1021,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:00,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:01,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:02,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:03,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:04,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:05,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:06,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:07,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:08,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:09,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:10,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:11,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:12,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:13,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:14,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:15,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:16,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:17,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:18,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:19,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:20,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:21,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:22,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:23,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:24,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:25,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:26,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:27,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:28,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:29,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:30,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:31,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:32,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:33,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:34,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:35,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:36,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:37,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:38,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:39,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:40,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:41,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:42,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:43,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:44,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:45,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:46,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:47,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:48,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:49,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:50,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:51,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:52,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:53,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:54,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:55,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:56,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:57,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:58,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:13:59,2.8874,3.1869,0.7011,0.0018,0.0188,0.3323,3.8653,0.2952,0.6033,0.9779,0.0085,0.4700,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:14:00,2.9426,3.1909,0.6859,0.0047,0.0185,0.3309,3.8702,0.2816,0.6559,0.9802,0.0078,0.4683,0.1026,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:14:01,2.9426,3.1909,0.6859,0.0047,0.0185,0.3309,3.8702,0.2816,0.6559,0.9802,0.0078,0.4683,0.1026,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:14:02,2.9426,3.1909,0.6859,0.0047,0.0185,0.3309,3.8702,0.2816,0.6559,0.9802,0.0078,0.4683,0.1026,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:14:03,2.9426,3.1909,0.6859,0.0047,0.0185,0.3309,3.8702,0.2816,0.6559,0.9802,0.0078,0.4683,0.1026,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:14:04,2.9426,3.1909,0.6859,0.0047,0.0185,0.3309,3.8702,0.2816,0.6559,0.9802,0.0078,0.4683,0.1026,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:14:05,2.9426,3.1909,0.6859,0.0047,0.0185,0.3309,3.8702,0.2816,0.6559,0.9802,0.0078,0.4683,0.1026,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:14:06,2.9426,3.1909,0.6859,0.0047,0.0185,0.3309,3.8702,0.2816,0.6559,0.9802,0.0078,0.4683,0.1026,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:14:07,2.9426,3.1909,0.6859,0.0047,0.0185,0.3309,3.8702,0.2816,0.6559,0.9802,0.0078,0.4683,0.1026,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:14:08,2.9426,3.1909,0.6859,0.0047,0.0185,0.3309,3.8702,0.2816,0.6559,0.9802,0.0078,0.4683,0.1026,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:14:09,2.9426,3.1909,0.6859,0.0047,0.0185,0.3309,3.8702,0.2816,0.6559,0.9802,0.0078,0.4683,0.1026,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:14:10,2.9426,3.1909,0.6859,0.0047,0.0185,0.3309,3.8702,0.2816,0.6559,0.9802,0.0078,0.4683,0.1026,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:14:11,2.9426,3.1909,0.6859,0.0047,0.0185,0.3309,3.8702,0.2816,0.6559,0.9802,0.0078,0.4683,0.1026,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:14:12,2.9426,3.1909,0.6859,0.0047,0.0185,0.3309,3.8702,0.2816,0.6559,0.9802,0.0078,0.4683,0.1026,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:14:13,2.9426,3.1909,0.6859,0.0047,0.0185,0.3309,3.8702,0.2816,0.6559,0.9802,0.0078,0.4683,0.1026,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:14:14,2.9426,3.1909,0.6859,0.0047,0.0185,0.3309,3.8702,0.2816,0.6559,0.9802,0.0078,0.4683,0.1026,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 16:14:15,2.9426,3.1909,0.6859,0.0047,0.0185,0.3309,3.8702,0.2816,0.6559,0.9802,0.0078,0.4683,0.1026,0.0000,No CT,No CT,No CT,No CT,No CT
