Consumo_T,Consumo_AC Aula Medios_Pred,Consumo_AC Cubículos_Pred,Consumo_AC Dirección 1_Pred,Consumo_AC Dirección 2_Pred,Consumo_AC Rack_Pred,Consumo_AC Sala Juntas_Pred,Consumo_AC Sala Maestros 1_Pred,Consumo_AC Sala Maestros 2_Pred,Consumo_Tab Secundario L1_Pred,Consumo_Tab Secundario L2_Pred,Consumo_Tab Secundario L3_Pred
0.6673499031900045,0.23629999999999998,0.0,0.0001999999999999999,0.0003999999999999998,0.005699999999999999,0.001900000000000004,0.0,9.999999999999995e-05,0.02220000000000002,0.029399999999999985,0.003900000000000001
3.887892599173676,0.011048000000000011,0.0,0.022662999999999992,0.48482100000000095,0.18501300000000007,0.10763100000000003,0.0024400000000000003,0.009945000000000018,0.6567500000000009,0.33653100000000025,0.21151000000000006
3.5218878319093716,0.013707999999999991,0.0,0.022120000000000008,0.5848939999999992,0.2349000000000002,0.10421200000000001,0.005953000000000001,0.010334999999999988,0.14596499999999996,0.44997200000000026,0.26640399999999953
1.1028905147177055,0.012308999999999985,0.0,0.02276799999999997,0.026196000000000018,0.18572200000000003,0.10549400000000013,0.0025629999999999963,0.010600000000000016,0.031264999999999994,0.012363999999999984,0.20620599999999997
0.9288011438158451,0.004873000000000013,0.0,0.007656999999999986,0.009071000000000013,0.11178700000000012,0.03743300000000007,0.0020130000000000013,0.0033700000000000054,0.05128399999999997,0.19452900000000029,0.07210100000000019
4.856558886574968,0.014549999999999983,0.0,0.02127100000000004,1.0024110000000006,0.3309389999999997,0.10474299999999989,0.006836999999999998,0.010666000000000004,0.18216899999999986,0.6125759999999993,0.2133790000000001
2.8438584332371986,0.011624800000000006,0.0,0.021592433333333313,0.3575239333333333,0.33534950000000036,0.10410310000000007,0.002523166666666664,0.010319733333333334,0.1643046333333334,0.243535433333333,0.23574500000000026
4.247769733012158,0.012879999999999989,0.0,0.022082000000000004,0.929620999999999,0.3438849999999997,0.10681200000000017,0.005200000000000002,0.010497000000000008,0.19363100000000016,0.33148300000000047,0.2342109999999997
3.719156487420541,0.013744000000000025,0.0,0.020652999999999987,0.4682329999999999,0.3295150000000002,0.10136800000000007,0.005563000000000007,0.008793999999999982,0.16538899999999998,0.586335999999999,0.23239799999999955
2.8199464340095686,0.014432666666666658,0.0,0.02313600000000001,0.07324666666666665,0.34721083333333297,0.10961383333333348,0.007418666666666674,0.01033150000000002,0.2407124999999996,0.4605509999999996,0.217336
0.5277262407973529,0.23629999999999998,0.0,0.0001999999999999999,0.0003999999999999998,0.005699999999999999,0.001900000000000004,0.0,9.999999999999995e-05,0.02220000000000002,0.029399999999999985,0.003900000000000001
1.3063176022113179,0.012273833333333319,0.0,0.02309943333333329,0.02648288333333333,0.16761286666666644,0.10940811666666661,0.0022628166666666637,0.010629616666666675,0.21019174999999965,0.05615428333333325,0.11651829999999991
0.8560798598199942,0.010760999999999991,0.0,0.02043699999999999,0.022868000000000017,0.045141,0.09583899999999998,0.002583000000000002,0.009336999999999993,0.057169000000000005,0.08178799999999997,0.18639300000000003
3.1095732802843057,0.010665000000000006,0.006545,0.022805000000000016,0.18096899999999994,0.2337459999999998,0.1061160000000001,0.0013509999999999983,0.009649999999999992,0.5864450000000011,0.23908299999999985,0.2352559999999998
3.1888916101698754,0.012535999999999993,0.0,0.021830000000000033,0.47903699999999994,0.3730600000000001,0.10579399999999999,0.0024529999999999995,0.009822999999999997,0.2285480000000002,0.19574799999999995,0.2286540000000001
4.440022024149097,0.012950000000000008,0.0,0.022172999999999984,0.5282840000000006,0.2710619999999999,0.10666200000000016,0.005578999999999997,0.010190999999999985,0.5460530000000007,0.506065,0.2915770000000006
0.7104170082350171,0.23629999999999998,0.0,0.0001999999999999999,0.0003999999999999998,0.005699999999999999,0.001900000000000004,0.0,9.999999999999995e-05,0.02220000000000002,0.029399999999999985,0.003900000000000001
2.2137986641977663,0.013638166666666665,0.0,0.023086833333333345,0.026302499999999986,0.2236946666666666,0.10998400000000005,0.005312666666666673,0.01082233333333334,0.2508065000000003,0.325296166666667,0.20233066666666688
0.11482312542803007,0.0066000000000000095,0.0,0.0010000000000000007,0.0015999999999999992,0.003900000000000001,0.004599999999999994,0.0001999999999999999,0.0003999999999999998,0.0030000000000000022,0.008700000000000012,0.049800000000000004
3.9582466623002968,0.014454999999999971,0.0,0.021695000000000016,0.5690949999999994,0.3292490000000001,0.10618700000000011,0.007672999999999992,0.010328999999999982,0.176821,0.603770999999999,0.2166469999999999
4.898834152526401,0.05947300000000008,0.0,0.02161600000000002,0.8439560000000003,0.34046099999999996,0.10504099999999982,0.005255000000000005,0.00991800000000001,0.32347800000000004,0.5927870000000002,0.21855900000000011
4.448190381777744,0.014484999999999987,0.0,0.021638000000000015,0.6207139999999998,0.32005699999999954,0.10612700000000004,0.007684000000000007,0.010135999999999985,0.2134330000000001,0.5950249999999994,0.3909870000000003
0.7029676154786795,0.23629999999999998,0.0,0.0001999999999999999,0.0003999999999999998,0.005699999999999999,0.001900000000000004,0.0,9.999999999999995e-05,0.02220000000000002,0.029399999999999985,0.003900000000000001
3.9203495433841433,0.01383999999999999,0.0,0.021704000000000022,0.5641090000000004,0.3994219999999997,0.10613699999999998,0.0053339999999999985,0.010457000000000011,0.19677800000000004,0.46806700000000057,0.24673000000000025
2.5431056764892794,0.014300999999999987,0.0,0.02304699999999995,0.026562999999999982,0.19950500000000018,0.10886900000000001,0.007161000000000008,0.011442000000000015,0.3102510000000002,0.4455310000000005,0.2159229999999998
4.6251312135488485,0.013551,0.0,0.02273499999999997,0.5001619999999999,0.1826830000000003,0.10700199999999992,0.003669000000000003,0.010172999999999996,0.7188450000000002,0.5902670000000005,0.24762500000000004
1.8307355607962914,0.011409666666666677,0.0,0.022739999999999972,0.026588999999999974,0.27758866666666704,0.10809399999999991,0.002302333333333331,0.010918666666666665,0.2469269999999998,0.06831400000000003,0.21603233333333338
4.679981841330088,0.013246999999999986,0.0,0.022152999999999992,0.7433029999999999,0.28817000000000026,0.10740800000000009,0.006389000000000001,0.010169,0.3748890000000003,0.46411800000000036,0.39185300000000006
3.8085553840223305,0.011703999999999997,0.0,0.02328199999999999,0.3833949999999999,0.1595710000000001,0.10778599999999994,0.0025570000000000037,0.01016799999999999,0.7125960000000002,0.3370970000000002,0.2424420000000002
0.8556104308456598,0.010760999999999991,0.0,0.02043699999999999,0.022868000000000017,0.045141,0.09583899999999998,0.002583000000000002,0.009336999999999993,0.057169000000000005,0.08178799999999997,0.18639300000000003
2.568668698675446,0.014221999999999973,0.0,0.023250000000000055,0.02693799999999995,0.2728560000000003,0.11116700000000002,0.007132,0.011696000000000019,0.18846499999999988,0.3291969999999998,0.3864429999999999
1.8520738070879605,0.011518183333333334,0.0,0.022704033333333325,0.02637306666666668,0.30444370000000015,0.10799203333333336,0.002949966666666669,0.010825050000000011,0.2394002333333334,0.06123853333333337,0.21389379999999997
2.074140424170583,0.011973999999999993,0.0,0.023234000000000036,0.026528999999999997,0.23574199999999987,0.10899900000000008,0.002168000000000002,0.010979000000000003,0.21995399999999993,0.07072099999999999,0.4113299999999997
0.1356016296630892,0.0066000000000000095,0.0,0.0010000000000000007,0.0015999999999999992,0.003900000000000001,0.004599999999999994,0.0001999999999999999,0.0003999999999999998,0.0030000000000000022,0.008700000000000012,0.049800000000000004
3.4290824683854937,0.01294099999999998,0.0,0.022679000000000015,0.03170300000000001,0.21581900000000023,0.10869100000000001,0.006288999999999996,0.011299000000000012,0.4325839999999998,0.3774809999999995,0.5813870000000005
2.115595763517481,0.012189999999999989,0.0,0.02267200000000001,0.12840999999999986,0.3188860000000002,0.10604799999999996,0.0020399999999999984,0.009882,0.19018200000000005,0.12907,0.20733400000000013
3.6404421331536083,0.012773999999999987,0.0,0.021856,0.7119400000000005,0.3465429999999998,0.10458199999999998,0.0031290000000000024,0.009626999999999991,0.22055900000000028,0.24624600000000002,0.21622600000000008
4.265492492793647,0.012695999999999994,0.0,0.022397,0.9007359999999993,0.38601699999999967,0.10728300000000011,0.004610999999999994,0.009811000000000012,0.24602900000000014,0.2877450000000005,0.23010199999999975
0.9260936484572762,0.008832000000000001,0.0,0.01745400000000003,0.019547000000000002,0.061595999999999894,0.08275299999999991,0.002756000000000001,0.008150999999999999,0.056491999999999945,0.10946399999999999,0.15896300000000033
1.7912710538355892,0.011188599999999998,0.0,0.022219799999999994,0.025808200000000007,0.3311491999999999,0.10747079999999999,0.002563600000000001,0.011131799999999999,0.16346320000000017,0.0569932,0.23149520000000012
0.2736690811316769,0.001100000000000001,0.0,0.002200000000000002,0.002400000000000006,0.014699999999999993,0.010000000000000007,0.00030000000000000073,0.000899999999999999,0.027800000000000036,0.002599999999999997,0.06259999999999998
1.9053219907757861,0.011868000000000014,0.0,0.02318900000000001,0.026534999999999986,0.30209199999999997,0.10918499999999985,0.0023619999999999978,0.011459000000000002,0.2579160000000001,0.0704840000000001,0.21448799999999982
0.2817873387418245,0.001100000000000001,0.0,0.002200000000000002,0.002400000000000006,0.014699999999999993,0.010000000000000007,0.00030000000000000073,0.000899999999999999,0.027800000000000036,0.002599999999999997,0.06259999999999998
0.8580671074548174,0.010760999999999991,0.0,0.02043699999999999,0.022868000000000017,0.045141,0.09583899999999998,0.002583000000000002,0.009336999999999993,0.057169000000000005,0.08178799999999997,0.18639300000000003
4.66177820844591,0.013448999999999987,0.0,0.02215499999999999,0.74637,0.2883700000000003,0.10735000000000008,0.006508999999999998,0.010168,0.37540900000000027,0.4900100000000005,0.35758
3.9740772749593574,0.014515999999999984,0.0,0.021675000000000017,0.5094020000000004,0.33528200000000047,0.10640600000000003,0.008100000000000005,0.010116999999999992,0.1803039999999999,0.6061929999999996,0.2713979999999997
2.280668070390216,0.014370499999999979,0.0,0.022103500000000012,0.025628499999999985,0.32790899999999956,0.10736150000000011,0.007871999999999995,0.0109905,0.06625699999999997,0.4161719999999997,0.21824750000000012
2.0890590198364256,0.01111799999999999,0.0,0.023121999999999962,0.02611699999999999,0.4072049999999996,0.10859699999999986,0.003013000000000002,0.011025,0.17292100000000007,0.07173300000000002,0.30123699999999987
3.560591834450812,0.012912999999999985,0.0,0.022073999999999996,0.4591439999999994,0.342948,0.10704699999999992,0.004620999999999996,0.010620000000000017,0.2058239999999999,0.2907679999999995,0.39352900000000035
2.9148307614770257,0.013067999999999982,0.0,0.022788000000000013,0.031215000000000027,0.3402709999999996,0.10889100000000006,0.004756000000000003,0.010968,0.25465599999999994,0.20305800000000013,0.5485969999999993
2.122549454757889,0.012384999999999995,0.0,0.02224900000000001,0.025893999999999986,0.3293949999999999,0.1077189999999999,0.0048840000000000055,0.010831000000000004,0.1703659999999999,0.19057300000000008,0.2640100000000002
1.1433722358837046,0.011702000000000011,0.0,0.022864999999999976,0.025577000000000027,0.14891599999999985,0.10728699999999984,0.003124000000000003,0.01130100000000001,0.057948999999999924,0.058317000000000035,0.20924300000000023
2.9436334253195025,0.01428099999999999,0.0,0.022329999999999982,0.02586999999999998,0.31008900000000017,0.10823099999999997,0.006459999999999997,0.010724000000000001,0.2524629999999996,0.46337099999999914,0.3374070000000002
3.0616659533780464,0.012799,0.0,0.021831000000000003,0.09121999999999998,0.34106199999999953,0.10652100000000005,0.003919000000000004,0.01031000000000002,0.3583059999999996,0.43516899999999986,0.21682799999999974
1.6332449471553676,0.012163999999999994,0.0,0.022696999999999978,0.026254000000000034,0.2617089999999997,0.10989800000000016,0.003912000000000001,0.010849,0.17731500000000028,0.0646879999999999,0.2030799999999998
2.5748521263536603,0.014211999999999997,0.0,0.023103999999999972,0.026737000000000007,0.33175899999999997,0.11092299999999991,0.0065339999999999955,0.010950000000000007,0.2125950000000001,0.3845620000000004,0.25330599999999986
4.4309965412066665,0.013638000000000006,0.0,0.022266999999999988,0.5400600000000011,0.23142800000000022,0.10539999999999998,0.006654999999999989,0.009411000000000001,0.3501930000000002,0.5374770000000006,0.4813360000000006
3.444780892433782,0.01169800000000001,0.0,0.021987000000000013,0.5343530000000004,0.3311470000000003,0.1058390000000002,0.0025410000000000016,0.010576000000000012,0.2985770000000004,0.2405879999999998,0.23225299999999965
0.2384784064692842,0.001100000000000001,0.0,0.002200000000000002,0.002400000000000006,0.014699999999999993,0.010000000000000007,0.00030000000000000073,0.000899999999999999,0.027800000000000036,0.002599999999999997,0.06259999999999998
2.427269493330827,0.012300999999999986,0.0,0.022474333333333343,0.025946999999999977,0.2675906666666664,0.10734333333333343,0.004523666666666673,0.010726666666666662,0.2010523333333335,0.20291599999999999,0.43587233333333286
3.964691405426684,0.014114999999999978,0.0,0.021972000000000005,0.44440399999999947,0.3685009999999997,0.10778199999999993,0.006863000000000011,0.009525000000000013,0.17284000000000005,0.4582259999999998,0.4577079999999999
0.792182164566944,0.010760999999999991,0.0,0.02043699999999999,0.022868000000000017,0.045141,0.09583899999999998,0.002583000000000002,0.009336999999999993,0.057169000000000005,0.08178799999999997,0.18639300000000003
4.321544369427631,0.011759000000000014,0.0,0.022623999999999977,1.1058069999999993,0.47365900000000005,0.10670599999999984,0.0030630000000000015,0.00923400000000001,0.18699299999999996,0.10764000000000014,0.22250199999999976
3.437302548782856,0.009973000000000003,0.0,0.022903000000000017,0.18569800000000036,0.22871399999999995,0.10763400000000008,0.0011469999999999987,0.01084400000000001,0.7673659999999998,0.2404349999999997,0.22599499999999967
4.941954415562022,0.18589599999999998,0.031740000000000004,0.021787,0.5518369999999995,0.3333049999999995,0.10571499999999996,0.0073079999999999925,0.010326000000000016,0.21543799999999994,0.5314100000000006,0.5489840000000001
2.670507864323291,0.014617533333333321,0.0,0.022922066666666633,0.026367650000000024,0.2071514333333334,0.10889761666666666,0.008151183333333338,0.010865300000000017,0.2187173999999998,0.43716524999999995,0.3708135333333336
0.44121871460893103,0.23629999999999998,0.0,0.0001999999999999999,0.0003999999999999998,0.005699999999999999,0.001900000000000004,0.0,9.999999999999995e-05,0.02220000000000002,0.029399999999999985,0.003900000000000001
1.641026544410457,0.011818999999999998,0.0,0.02259525000000002,0.026070749999999972,0.26550525,0.10791525000000003,0.002150249999999999,0.010933000000000005,0.17723975,0.06003025000000002,0.21100675000000016
4.025855941449647,0.009262000000000015,0.0,0.023007999999999997,0.49821300000000035,0.21030199999999988,0.10676700000000007,0.0010719999999999994,0.009601999999999994,0.7574230000000007,0.21008499999999997,0.2712299999999998
4.107779125422516,0.012710999999999988,0.0,0.021435000000000023,1.0464090000000006,0.36882000000000026,0.10594799999999988,0.003671999999999998,0.009632999999999985,0.16329000000000016,0.17539300000000016,0.21130700000000005
