fecha,Corriente_linea1
2024-09-25 15-02-21.6,123.532470703125
2024-09-25 15-02-22.4,123.59435272216797
2024-09-25 15-02-23.2,123.64226531982422
2024-09-25 15-02-24.0,123.62092590332031
2024-09-25 15-02-24.8,123.61018371582031
2024-09-25 15-02-25.6,123.61018371582031
2024-09-25 15-02-26.5,123.64997100830078
2024-09-25 15-02-27.3,123.61053466796875
2024-09-25 15-02-28.1,123.55042266845703
2024-09-25 15-02-28.9,123.53497314453125
2024-09-25 15-02-29.7,123.53497314453125
2024-09-25 15-02-30.5,123.4688949584961
2024-09-25 15-02-31.3,123.44194030761719
2024-09-25 15-02-32.1,123.47772979736328
2024-09-25 15-02-33.0,123.39483642578125
2024-09-25 15-02-33.8,123.39483642578125
2024-09-25 15-02-34.6,123.42426300048828
2024-09-25 15-02-35.4,123.51148986816406
2024-09-25 15-02-36.2,123.57107543945312
2024-09-25 15-02-37.0,123.56817626953125
2024-09-25 15-02-37.8,123.53627014160156
2024-09-25 15-02-38.6,123.53627014160156
2024-09-25 15-02-39.5,123.53954315185547
2024-09-25 15-02-40.3,123.53846740722656
2024-09-25 15-02-41.1,123.49686431884766
2024-09-25 15-02-41.9,123.54779815673828
2024-09-25 15-02-42.7,123.54779815673828
2024-09-25 15-02-43.5,123.60292053222656
2024-09-25 15-02-44.3,123.55616760253906
2024-09-25 15-02-45.2,123.58061218261719
2024-09-25 15-02-46.0,123.61283111572266
2024-09-25 15-02-46.8,123.61283111572266
2024-09-25 15-02-47.6,123.63438415527344
2024-09-25 15-02-48.4,123.58651733398438
2024-09-25 15-02-49.2,123.53955841064453
2024-09-25 15-02-50.0,123.52818298339844
2024-09-25 15-02-50.8,123.54244232177734
2024-09-25 15-02-51.6,123.54244232177734
2024-09-25 15-02-52.5,123.57840728759766
2024-09-25 15-02-53.3,123.576171875
2024-09-25 15-02-54.1,123.59386444091797
2024-09-25 15-02-54.9,123.49307250976562
2024-09-25 15-02-55.7,123.49307250976562
2024-09-25 15-02-56.5,123.46139526367188
2024-09-25 15-02-57.3,123.47477722167969
2024-09-25 15-02-58.1,123.47953796386719
2024-09-25 15-02-58.9,123.460693359375
2024-09-25 15-02-59.8,123.460693359375
2024-09-25 15-03-0.6,123.27885437011719
2024-09-25 15-03-1.4,123.3126449584961
2024-09-25 15-03-2.2,123.15896606445312
2024-09-25 15-03-3.0,123.30231475830078
2024-09-25 15-03-3.8,123.36931610107422
2024-09-25 15-03-4.6,123.36931610107422
2024-09-25 15-03-5.4,123.3645248413086
2024-09-25 15-03-6.2,123.3521957397461
2024-09-25 15-03-7.1,123.33668518066406
2024-09-25 15-03-7.9,123.3447494506836
2024-09-25 15-03-8.7,123.3447494506836
2024-09-25 15-03-9.5,123.3522720336914
2024-09-25 15-03-10.3,123.32546997070312
2024-09-25 15-03-11.1,123.26187896728516
2024-09-25 15-03-11.9,123.32087707519531
2024-09-25 15-03-12.7,123.32087707519531
2024-09-25 15-03-13.5,123.3442611694336
2024-09-25 15-03-14.4,123.39022064208984
2024-09-25 15-03-15.2,123.3136215209961
2024-09-25 15-03-16.0,123.34490966796875
2024-09-25 15-03-16.8,123.34490966796875
2024-09-25 15-03-17.6,123.349853515625
2024-09-25 15-03-18.4,123.36144256591797
2024-09-25 15-03-19.2,123.35250091552734
2024-09-25 15-03-20.0,123.38455963134766
2024-09-25 15-03-20.8,123.40809631347656
2024-09-25 15-03-21.7,123.40809631347656
2024-09-25 15-03-22.5,123.38109588623047
2024-09-25 15-03-23.3,123.26915740966797
2024-09-25 15-03-24.1,123.3441162109375
2024-09-25 15-03-24.9,123.33668518066406
2024-09-25 15-03-25.7,123.33668518066406
2024-09-25 15-03-26.5,123.31468963623047
2024-09-25 15-03-27.3,123.40513610839844
2024-09-25 15-03-28.1,123.34294891357422
2024-09-25 15-03-28.9,123.38420104980469
