fecha,Potencia_activa_Total,Potencia_aparente_Total,Potencia_reactiva
2024-09-23_10-32-25.1,0.0395328775048255,0.0404472462832927,0.05655818363166265
2024-09-23_10-32-25.9,0.039673488587141,0.0406291857361793,0.05678658671076263
2024-09-23_10-32-26.7,0.0398972369730472,0.0408848784863948,0.05712585060137619
2024-09-23_10-32-27.5,0.0398972369730472,0.0408848784863948,0.05712585060137619
2024-09-23_10-32-28.4,0.0403532609343528,0.0415617413818836,0.05792895661696782
2024-09-23_10-32-29.2,0.0397876612842083,0.0408079996705055,0.05699430522056449
2024-09-23_10-32-30,0.0395353250205516,0.0404908135533332,0.05659105854012138
2024-09-23_10-32-30.8,0.0400577820837497,0.0412075035274028,0.0574689851348542
2024-09-23_10-32-31.6,0.0400577820837497,0.0412075035274028,0.0574689851348542
2024-09-23_10-32-32.4,0.0402188710868358,0.0414282754063606,0.057739584295739256
2024-09-23_10-32-33.2,0.0401206873357296,0.0413028933107852,0.05758123434013445
2024-09-23_10-32-34,0.0402007363736629,0.0414395295083522,0.05773503105445026
2024-09-23_10-32-35.7,0.0401604175567626,0.0412254855036735,0.05755345161975187
2024-09-23_10-32-36.5,0.0401604175567626,0.0412254855036735,0.05755345161975187
2024-09-23_10-32-37.3,0.0405761823058128,0.0416675843298435,0.05816024548090539
2024-09-23_10-32-38.1,0.0405222065746784,0.0417109504342079,0.058153698178240204
2024-09-23_10-32-38.9,0.0404488146305084,0.0416458025574684,0.05805583067762335
2024-09-23_10-32-39.7,0.0401724241673946,0.0413862019777298,0.05767704376635921
2024-09-23_10-32-40.5,0.0401724241673946,0.0413862019777298,0.05767704376635921
2024-09-23_10-32-42.2,0.0397649630904197,0.0409623719751834,0.05708912512392996
2024-09-23_10-32-43,0.0398758575320243,0.0410956591367721,0.05726200497537664
2024-09-23_10-32-43.8,0.0395875237882137,0.0407392755150795,0.056805462846243424
2024-09-23_10-32-44.6,0.0395875237882137,0.0407392755150795,0.056805462846243424
2024-09-23_10-32-45.4,0.0399344600737094,0.0411270223557949,0.05732532659508137
2024-09-23_10-32-46.2,0.0400250852108001,0.04127898812294,0.057497498263712574
2024-09-23_10-32-47,0.0400349907577037,0.0412092506885528,0.05745435429348597
2024-09-23_10-32-47.8,0.0402574948966503,0.041422814130783,0.05776257807497187
2024-09-23_10-32-49.5,0.0400671996176242,0.0412753596901893,0.057524219271130037
2024-09-23_10-32-50.3,0.0399911403656005,0.0411675088107585,0.057393859335516384
2024-09-23_10-32-51.1,0.0399121679365634,0.0411024279892444,0.05729215248188412
2024-09-23_10-32-51.9,0.0399575680494308,0.0411730743944644,0.05737446557064382
2024-09-23_10-32-52.7,0.0398762263357639,0.0410216078162193,0.057209140306499755
2024-09-23_10-32-53.5,0.0398762263357639,0.0410216078162193,0.057209140306499755
2024-09-23_10-32-54.3,0.0398210845887661,0.0410411693155765,0.05718475633082196
2024-09-23_10-32-56,0.0400043316185474,0.0412591882050037,0.05746883642099105
2024-09-23_10-32-56.8,0.0398063510656356,0.0409774966537952,0.057128808994870744
2024-09-23_10-32-57.6,0.0398063510656356,0.0409774966537952,0.057128808994870744
2024-09-23_10-32-58.4,0.0399923957884311,0.0411763340234756,0.0574010644893573
2024-09-23_10-32-59.2,0.0400788523256778,0.0412803180515766,0.057535893685444824
2024-09-23_10-33-00,0.0400713272392749,0.0412646979093551,0.0575194450622343
2024-09-23_10-33-01.7,0.0407184734940528,0.0419520810246467,0.05846341750175405
2024-09-23_10-33-02.5,0.0407184734940528,0.0419520810246467,0.05846341750175405
2024-09-23_10-33-03.3,0.0397067405283451,0.0408441424369812,0.0569637535174582
2024-09-23_10-33-04.1,0.0393410697579383,0.0404253453016281,0.05640858367708617
2024-09-23_10-33-04.9,0.0391824468970298,0.0402330011129379,0.05616011505857357
2024-09-23_10-33-05.7,0.0390918105840683,0.0400853492319583,0.05599111427529135
2024-09-23_10-33-07.4,0.0390542149543762,0.0400051362812519,0.05590744704048074
2024-09-23_10-33-08.2,0.0390437804162502,0.0400125347077846,0.05590545342749694
2024-09-23_10-33-09,0.0391566231846809,0.0400778464972972,0.05603101747325321
2024-09-23_10-33-09.8,0.0391284339129924,0.0400456525385379,0.05598829009463248
2024-09-23_10-33-10.6,0.0391284339129924,0.0400456525385379,0.05598829009463248
2024-09-23_10-33-11.4,0.0392436720430851,0.0401804409921169,0.05616523509918041
2024-09-23_10-33-13.1,0.0397306382656097,0.0406787581741809,0.05686198188232819
2024-09-23_10-33-13.9,0.039696380496025,0.0406496562063694,0.05681722603384664
2024-09-23_10-33-14.7,0.0398886837065219,0.0409099906682968,0.057137854565244894
2024-09-23_10-33-15.5,0.0398886837065219,0.0409099906682968,0.057137854565244894
2024-09-23_10-33-16.3,0.0397764258086681,0.0407709665596485,0.056959948773857356
2024-09-23_10-33-18.8,0.0396202467381954,0.0406229943037033,0.05674496997791252
2024-09-23_10-33-19.6,0.0396202467381954,0.0406229943037033,0.05674496997791252
2024-09-23_10-33-20.4,0.0398480892181396,0.0408254191279411,0.05704897072961853
2024-09-23_10-33-21.2,0.0397406965494155,0.0407318919897079,0.05690702933112882
2024-09-23_10-33-22,0.0396872125566005,0.0406754128634929,0.05682925348910007
2024-09-23_10-33-22.8,0.0396640412509441,0.0405960381031036,0.05675627258748794
2024-09-23_10-33-24.5,0.0397534035146236,0.0407272092998027,0.05691255281874486
2024-09-23_10-33-25.3,0.0397331751883029,0.0407343804836273,0.05690355844698366
2024-09-23_10-33-26.1,0.0396279953420162,0.0405986979603767,0.056732991203573536
2024-09-23_10-33-26.9,0.0397149436175823,0.0407122150063514,0.05687496107489767
2024-09-23_10-33-27.7,0.0396757014095783,0.0406653918325901,0.05681404206039295
2024-09-23_10-33-28.5,0.0396757014095783,0.0406653918325901,0.05681404206039295
2024-09-23_10-33-29.3,0.0397252142429351,0.0407035984098911,0.056875966542651236
2024-09-23_10-33-31,0.0399402379989624,0.0409460365772247,0.05719965491851488
2024-09-23_10-33-31.8,0.0399215072393417,0.0409328006207942,0.057177101246237566
2024-09-23_10-33-32.6,0.0399215072393417,0.0409328006207942,0.057177101246237566
2024-09-23_10-33-33.4,0.0400018468499183,0.0410544574260711,0.05732029506163941
2024-09-23_10-33-34.2,0.0397769547998905,0.0407457016408443,0.0569422368313472
2024-09-23_10-33-35,0.0396919511258602,0.0406508967280387,0.05681501904401108
2024-09-23_10-33-35.8,0.039717674255371,0.0407089442014694,0.05687452669037439
2024-09-23_10-33-38.3,0.039546251296997,0.0404798611998558,0.05659085751607611
2024-09-23_10-33-39.1,0.0397284105420112,0.0406934656202793,0.05687094819311034
2024-09-23_10-33-39.9,0.0398460924625396,0.040906224399805,0.05710543125816017
2024-09-23_10-33-40.7,0.0399164445698261,0.0409734211862087,0.05720265545233416
2024-09-23_10-33-41.5,0.0399164445698261,0.0409734211862087,0.05720265545233416
2024-09-23_10-33-42.3,0.0401173084974288,0.041174653917551,0.05748695996752629
2024-09-23_10-33-43.1,0.0399434231221675,0.0410149283707141,0.057251213087333906
2024-09-23_10-33-44.8,0.0398667342960834,0.0408742912113666,0.05709697177141808
2024-09-23_10-33-45.6,0.0398667342960834,0.0408742912113666,0.05709697177141808
2024-09-23_10-33-46.4,0.0398950316011905,0.0409065149724483,0.05713979798398946
2024-09-23_10-33-47.2,0.0396425612270832,0.0406060814857482,0.056748449443753644
2024-09-23_10-33-48,0.0395017303526401,0.0404664278030395,0.05655014129063956
2024-09-23_10-33-48.8,0.0393686518073082,0.0402852408587932,0.056327536571166084
2024-09-23_10-33-49.6,0.0393686518073082,0.0402852408587932,0.056327536571166084
2024-09-23_10-33-51.3,0.0399003736674785,0.0409772023558616,0.057194151202003524
2024-09-23_10-33-52.1,0.0403469987213611,0.04158166795969,0.057938893811768824
2024-09-23_10-33-52.9,0.0404776707291603,0.0416209399700164,0.058058112883954724
2024-09-23_10-33-53.7,0.0402533821761608,0.0413859076797962,0.05773324978814785
2024-09-23_10-33-54.5,0.0402533821761608,0.0413859076797962,0.05773324978814785
2024-09-23_10-33-55.3,0.0400895774364471,0.0411806106567382,0.05747187932454226
2024-09-23_10-33-56.1,0.0404016487300396,0.0415663793683052,0.05796599963681622
2024-09-23_10-33-57.8,0.0402934178709983,0.0415172353386879,0.05785533989092865
2024-09-23_10-33-58.6,0.0402934178709983,0.0415172353386879,0.05785533989092865
2024-09-23_10-33-59.4,0.0403250679373741,0.0415763966739177,0.05791983999063526
2024-09-23_10-34-00.2,0.0398734435439109,0.040919691324234,0.057134163493657984
2024-09-23_10-34-01,0.0393448658287525,0.0402505435049533,0.05628609703582825
2024-09-23_10-34-01.8,0.0394053198397159,0.0403505750000476,0.05639989480934139
2024-09-23_10-34-03.5,0.039210021495819,0.0401278659701347,0.05610411226478575
2024-09-23_10-34-04.3,0.039423506706953,0.0403289198875427,0.05639711570966201
2024-09-23_10-34-05.1,0.0395057462155818,0.040467232465744,0.05655352232608081
2024-09-23_10-34-05.9,0.0394502840936183,0.0403702817857265,0.05644541227173519
2024-09-23_10-34-06.7,0.0394728817045688,0.0404003039002418,0.05648267827657233
2024-09-23_10-34-08.4,0.0397278144955635,0.0406605638563632,0.056846993743832175
2024-09-23_10-34-09.2,0.0396305583417415,0.0405615381896495,0.056708196363387996
2024-09-23_10-34-10,0.0395776443183422,0.0405704751610755,0.056677626843267256
2024-09-23_10-34-10.8,0.0398382395505905,0.0408819206058979,0.05708254341668014
2024-09-23_10-34-11.6,0.0398382395505905,0.0408819206058979,0.05708254341668014
2024-09-23_10-34-12.4,0.0394977182149887,0.0404523313045501,0.05653725189787468
2024-09-23_10-34-13.2,0.0399454347789287,0.0410449765622615,0.057274146529426716
2024-09-23_10-34-14.9,0.0401813313364982,0.0411907956004142,0.05754321011351864
2024-09-23_10-34-15.7,0.0401813313364982,0.0414512269198894,0.05772991946242101
2024-09-23_10-34-16.5,0.0403504110872745,0.0414512269198894,0.05784773018949153
2024-09-23_10-34-17.3,0.0397953763604164,0.0408336445689201,0.0570180542323928
2024-09-23_10-34-18.1,0.0396637804806232,0.0406615585088729,0.056802973710762365
2024-09-23_10-34-18.9,0.0401541478931903,0.0412142425775527,0.05754102348993765
2024-09-23_10-34-19.7,0.0403062179684639,0.041550513356924,0.0578881366701783
2024-09-23_10-34-20.5,0.0403062179684639,0.041550513356924,0.0578881366701783
2024-09-23_10-34-21.3,0.0401160083711147,0.0413546599447727,0.05761511977579438
2024-09-23_10-34-22.2,0.0402734540402889,0.0415238216519355,0.05784616551610841
2024-09-23_10-34-23,0.0400343313813209,0.0411975346505641,0.057445491994009806
2024-09-23_10-34-23.8,0.0395244807004928,0.04051523655653,0.056600962605553036
2024-09-23_10-34-24.6,0.0395244807004928,0.04051523655653,0.056600962605553036
2024-09-23_10-34-25.4,0.0399812199175357,0.0409843511879444,0.05725569830498195
2024-09-23_10-34-26.2,0.0400653406977653,0.0411155372858047,0.057408352454398175
2024-09-23_10-34-27.9,0.0401754230260849,0.0412659458816051,0.057592906723210574
2024-09-23_10-34-28.7,0.0399923473596572,0.0410313606262207,0.057297123856040584
2024-09-23_10-34-29.5,0.0399923473596572,0.0410313606262207,0.057297123856040584
2024-09-23_10-34-30.3,0.0397622212767601,0.0408028811216354,0.0569728825731009
2024-09-23_10-34-31.1,0.0394744612276554,0.0404098629951477,0.05649061972133317
2024-09-23_10-34-31.9,0.0393866375088691,0.0403102487325668,0.05635799293034181
2024-09-23_10-34-32.8,0.0396092645823955,0.0405522026121616,0.05668663843848934
2024-09-23_10-34-33.6,0.0396092645823955,0.0405522026121616,0.05668663843848934
2024-09-23_10-34-34.4,0.0397085696458816,0.0407351441681385,0.05688692708980559
2024-09-23_10-34-35.2,0.0400323048233985,0.0411687493324279,0.057423439039035074
2024-09-23_10-34-36,0.0399936772882938,0.0410581529140472,0.05731724124339438
2024-09-23_10-34-36.8,0.0401561260223388,0.0413168855011463,0.05761596553592405
2024-09-23_10-34-38.5,0.0401524156332016,0.0413352102041244,0.05762652239898328
2024-09-23_10-34-39.3,0.0403425022959709,0.0415670312941074,0.057925258584711745
2024-09-23_10-34-40.1,0.0404525622725486,0.0416807383298873,0.05808350662743218
2024-09-23_10-34-40.9,0.0401921793818473,0.0413938015699386,0.05769625717387603
2024-09-23_10-34-41.7,0.0400599427521228,0.0412182100117206,0.05747816846311007
2024-09-23_10-34-42.5,0.0400599427521228,0.0412182100117206,0.05747816846311007
2024-09-23_10-34-44.2,0.039860688149929,0.0409883223474025,0.05717444384198648
2024-09-23_10-34-45,0.040243811905384,0.0415147468447685,0.05781901592262829
2024-09-23_10-34-45.8,0.04024438560009,0.0414848551154136,0.05779795650605296
2024-09-23_10-34-46.6,0.04024438560009,0.0414848551154136,0.05779795650605296
2024-09-23_10-34-47.4,0.0400960370898246,0.0412507988512516,0.05752669463974973
2024-09-23_10-34-49.1,0.040433082729578,0.041665643453598,0.05805910801432668
2024-09-23_10-34-49.9,0.0406270585954189,0.041876807808876,0.058345736111365835
2024-09-23_10-34-50.7,0.0407466478645801,0.0419627130031585,0.05849067100645655
2024-09-23_10-34-51.5,0.0407466478645801,0.0419627130031585,0.05849067100645655
2024-09-23_10-34-52.3,0.0405402891337871,0.0417539179325103,0.05819711939405473
2024-09-23_10-34-53.1,0.0404115840792655,0.0416317097842693,0.05801978444769654
2024-09-23_10-34-53.9,0.0401542261242866,0.041305024176836,0.0576061359395798
2024-09-23_10-34-54.7,0.0401845313608646,0.0413798280060291,0.057680904348847206
2024-09-23_10-34-56.4,0.0400681383907794,0.0412242598831653,0.057488218941078716
2024-09-23_10-34-57.2,0.0400222316384315,0.0411301255226135,0.057388729301372496
2024-09-23_10-34-58,0.0401077270507812,0.0412330962717533,0.05752215223142856
2024-09-23_10-34-58.8,0.0400771908462047,0.0411966033279895,0.05747470184252224
2024-09-23_10-34-59.6,0.0400771908462047,0.0411966033279895,0.05747470184252224
2024-09-23_10-35-00.4,0.0404346324503421,0.0416898876428604,0.05807758804451665
2024-09-23_10-35-02.1,0.0398311801254749,0.0409241095185279,0.0571078422817085
2024-09-23_10-35-02.9,0.0387677401304245,0.0397817902266979,0.05554753377478718
2024-09-23_10-35-03.7,0.0367615707218647,0.0377162098884582,0.052668069741437194
2024-09-23_10-35-04.5,0.0367615707218647,0.0377162098884582,0.052668069741437194
2024-09-23_10-35-05.3,0.0368126966059207,0.0377700440585613,0.052742306164835336
2024-09-23_10-35-07,0.0367225296795368,0.0376760177314281,0.052612037578517575
2024-09-23_10-35-07.8,0.0367703735828399,0.0377042852342128,0.05266567666369139
2024-09-23_10-35-08.6,0.0367703735828399,0.0377042852342128,0.05266567666369139
2024-09-23_10-35-09.4,0.036759428679943,0.0376590862870216,0.0526256817233673
2024-09-23_10-35-10.2,0.0366592556238174,0.037603348493576,0.05251583419142947
2024-09-23_10-35-11,0.0367254875600338,0.037663672119379,0.05260526241773046
2024-09-23_10-35-12.7,0.0366677157580852,0.0375073105096817,0.052453023941288736
2024-09-23_10-35-13.5,0.0366021580994129,0.0375073105096817,0.05240721628940137
2024-09-23_10-35-14.3,0.0367052592337131,0.03766655549407,0.052593207338989464
2024-09-23_10-35-15.1,0.0368161536753177,0.0378201194107532,0.05278058926999812
2024-09-23_10-35-15.9,0.0368107855319976,0.0377670191228389,0.05273880606259116
2024-09-23_10-35-16.7,0.036609373986721,0.0375331565737724,0.052430755345416476
2024-09-23_10-35-18.4,0.0367314629256725,0.0376767590641975,0.05261880407460476
2024-09-23_10-35-19.2,0.0399355068802833,0.0410466305911541,0.05726840833017644
2024-09-23_10-35-20,0.0401354394853115,0.0412644445896148,0.05756394609448254
2024-09-23_10-35-20.8,0.0398562252521514,0.0409287400543689,0.057128630771167026
2024-09-23_10-35-21.6,0.0398562252521514,0.0409287400543689,0.057128630771167026
2024-09-23_10-35-23.3,0.0395575352013111,0.0406065694987773,0.05668943532671672
2024-09-23_10-35-24.1,0.0396020002663135,0.0406219698488712,0.05673149794863252
2024-09-23_10-35-24.9,0.0396414957940578,0.0406702682375907,0.05679365199833412
2024-09-23_10-35-25.7,0.0396784245967865,0.0407575443387031,0.05688193737034825
2024-09-23_10-35-26.5,0.0396784245967865,0.0407575443387031,0.05688193737034825
2024-09-23_10-35-28.2,0.0397391654551029,0.0407774224877357,0.056938558603211384
2024-09-23_10-35-29,0.0397074408829212,0.0407676100730896,0.056909391953720245
2024-09-23_10-35-29.8,0.039676297456026,0.0407487303018569,0.05687413824430684
2024-09-23_10-35-30.6,0.039676297456026,0.0407487303018569,0.05687413824430684
2024-09-23_10-35-31.4,0.0398136787116527,0.0408794172108173,0.05706361155807415
2024-09-23_10-35-32.2,0.0398748517036438,0.0409296602010726,0.05714228629100214
2024-09-23_10-35-34.7,0.0398055054247379,0.0408460460603237,0.057034005127475695
2024-09-23_10-35-35.5,0.0398055054247379,0.0408460460603237,0.057034005127475695
2024-09-23_10-35-36.3,0.0398824922740459,0.0409971103072166,0.05719594604105624
2024-09-23_10-35-37.1,0.0401157438755035,0.0412158221006393,0.05751536227927755
2024-09-23_10-35-37.9,0.0399156957864761,0.040961168706417,0.05719335723590688
2024-09-23_10-35-38.7,0.0397054366767406,0.0407413579523563,0.0568891900934851
2024-09-23_10-35-40.4,0.0397571846842765,0.0408124960958957,0.056976254453914146
2024-09-23_10-35-41.2,0.0399886257946491,0.041092749685049,0.057338505993987765
2024-09-23_10-35-42,0.039946474134922,0.041016437113285,0.057254422617646364
2024-09-23_10-35-42.8,0.0400166809558868,0.041096556931734,0.05736080322283229
2024-09-23_10-35-43.6,0.0400166809558868,0.041096556931734,0.05736080322283229
2024-09-23_10-35-44.4,0.0400312803685665,0.041153248399496,0.05741161260387482
2024-09-23_10-35-45.2,0.0400675982236862,0.0412166081368923,0.05748235567306613
2024-09-23_10-35-46,0.0400725863873958,0.0412428304553031,0.05750463671513956
2024-09-23_10-35-47.7,0.0399697348475456,0.0411853604018688,0.0573917556380263
2024-09-23_10-35-48.5,0.040029015392065,0.0411853604018688,0.057433056550126246
2024-09-23_10-35-49.3,0.0398604609072208,0.0409450232982635,0.05714325224058759
2024-09-23_10-35-50.1,0.0397485718131065,0.0407955385744571,0.05695809800863878
2024-09-23_10-35-50.9,0.039771944284439,0.0408313423395156,0.057000053240424606
2024-09-23_10-35-51.7,0.0398664772510528,0.0409370921552181,0.05714176688319613
2024-09-23_10-35-52.5,0.0398664772510528,0.0409370921552181,0.05714176688319613
2024-09-23_10-35-53.3,0.0399787910282611,0.0410795137286186,0.05732216133626797
2024-09-23_10-35-55,0.0399109758436679,0.0409916117787361,0.05721187139932113
2024-09-23_10-35-55.8,0.0397957265377044,0.0408330485224723,0.05701787177984046
2024-09-23_10-35-56.6,0.0397957265377044,0.0408330485224723,0.05701787177984046
2024-09-23_10-35-57.4,0.0396714843809604,0.0406906940042972,0.056829211252138044
2024-09-23_10-35-58.2,0.039743710309267,0.0407511405646801,0.05692291249109845
2024-09-23_10-35-59,0.0397271476686,0.0407299548387527,0.05689618162099795
2024-09-23_10-35-59.8,0.039732202887535,0.0407702587544918,0.056928568796382535
2024-09-23_10-36-01.5,0.0401172004640102,0.0412675216794014,0.05755343707051252
2024-09-23_10-36-02.3,0.0404369384050369,0.0417086072266101,0.05809263210043405
2024-09-23_10-36-03.1,0.0403870977461338,0.0415479429066181,0.057942637359093024
2024-09-23_10-36-03.9,0.0403123460710048,0.0414595156908035,0.05782712760516848
2024-09-23_10-36-04.7,0.0404465794563293,0.0416705198585987,0.058072007154936774
2024-09-23_10-36-05.5,0.0404465794563293,0.0416705198585987,0.058072007154936774
2024-09-23_10-36-06.3,0.0402380526065826,0.0414144806563854,0.057743052271318575
2024-09-23_10-36-08,0.04028981924057,0.0415047779679298,0.05784389447992722
2024-09-23_10-36-08.8,0.0402388386428356,0.0414493717253208,0.057768629477840165
2024-09-23_10-36-09.6,0.0402388386428356,0.0414493717253208,0.057768629477840165
2024-09-23_10-36-10.4,0.040104366838932,0.041318766772747,0.05758125326156327
2024-09-23_10-36-11.2,0.0401296764612197,0.0413319058716297,0.05760830995493123
2024-09-23_10-36-12,0.0401512868702411,0.0413512177765369,0.05763721930262577
2024-09-23_10-36-12.8,0.0401937738060951,0.0413927398622036,0.05769660619200748
2024-09-23_10-36-14.5,0.0401802286505699,0.0413410924375057,0.05765012314243977
2024-09-23_10-36-15.3,0.0399216674268245,0.0409891083836555,0.05721753696398542
2024-09-23_10-36-16.1,0.0396424792706966,0.0406041853129863,0.05674703540854748
2024-09-23_10-36-16.9,0.0395155288279056,0.0404629483819007,0.0565572913982397
2024-09-23_10-36-17.7,0.0396126545965671,0.0405458584427833,0.056684469134403566
2024-09-23_10-36-18.5,0.0396126545965671,0.0405458584427833,0.056684469134403566
2024-09-23_10-36-19.3,0.039529699832201,0.0404770486056804,0.05657728018074504
2024-09-23_10-36-21,0.0396861620247364,0.0407131873071193,0.0568555632894285
2024-09-23_10-36-21.8,0.0401191562414169,0.0413143895566463,0.05758841447688542
2024-09-23_10-36-22.6,0.0401191562414169,0.0413143895566463,0.05758841447688542
2024-09-23_10-36-23.4,0.0403508767485618,0.0415400527417659,0.05791173660119611
2024-09-23_10-36-24.2,0.0400256812572479,0.0410869270563125,0.057360184231203
2024-09-23_10-36-25,0.0400697663426399,0.0410780757665634,0.0573846188750721
2024-09-23_10-36-25.8,0.0395359843969345,0.0404834523797035,0.056586252560267405
2024-09-23_10-36-28.3,0.0398137234151363,0.0408453233540058,0.05703922345255293
2024-09-23_10-36-29.1,0.0403614528477191,0.0414870157837867,0.05788107941825911
2024-09-23_10-36-29.9,0.0399503409862518,0.0410069450736045,0.05725032130204517
2024-09-23_10-36-30.7,0.0396342352032661,0.0406233184039592,0.05675496981143826
2024-09-23_10-36-31.5,0.0396342352032661,0.0406233184039592,0.05675496981143826
2024-09-23_10-36-32.3,0.0398750603199005,0.0408933982253074,0.05711646394805335
2024-09-23_10-36-33.1,0.039638627320528,0.0406221598386764,0.0567572078754292
2024-09-23_10-36-34.8,0.0393824055790901,0.0403059534728527,0.0563519631827651
2024-09-23_10-36-35.6,0.0393824055790901,0.0403059534728527,0.0563519631827651
2024-09-23_10-36-36.4,0.0395613685250282,0.0404720492660999,0.05659583598967957
2024-09-23_10-36-37.2,0.0396235436201095,0.0405512601137161,0.05669594258696986
2024-09-23_10-36-38,0.0396049320697784,0.0405690371990203,0.05669565612555564
2024-09-23_10-36-38.8,0.0397217571735382,0.0406886935234069,0.056862885730459264
2024-09-23_10-36-40.5,0.0396888814866542,0.0406620912253856,0.05682088503783854
2024-09-23_10-36-41.3,0.039532795548439,0.0405061952769756,0.05660029840637908
2024-09-23_10-36-42.1,0.0395748540759086,0.0405273325741291,0.056644803474842464
2024-09-23_10-36-42.9,0.0394647680222988,0.0403956845402717,0.05647370400930865
2024-09-23_10-36-43.7,0.0394529066979885,0.0403711460530757,0.056447863383470555
2024-09-23_10-36-46.2,0.0393806919455528,0.0403020828962326,0.05634799715948501
2024-09-23_10-36-47,0.0395514816045761,0.0404493026435375,0.056572659310532784
2024-09-23_10-36-47.8,0.0396483279764652,0.0405803062021732,0.056734038837293166
2024-09-23_10-36-48.6,0.0396483279764652,0.0405803062021732,0.056734038837293166
2024-09-23_10-36-49.4,0.0397248938679695,0.0406953431665897,0.056869835134875674
2024-09-23_10-36-51.1,0.0399889424443244,0.0410654619336128,0.057319173769660114
2024-09-23_10-36-51.9,0.0401304997503757,0.0413226187229156,0.05760222068926127
2024-09-23_10-36-52.7,0.0402327068150043,0.0414557419717311,0.0577689297121631
2024-09-23_10-36-53.5,0.0402327068150043,0.0414557419717311,0.0577689297121631
2024-09-23_10-36-54.3,0.0400405898690223,0.0411642789840698,0.05742601066883875
2024-09-23_10-36-55.1,0.0402195490896701,0.041357398033142,0.057689223439461555
2024-09-23_10-36-55.9,0.0395548529922962,0.0405535846948623,0.05664962159490153
2024-09-23_10-36-56.7,0.0397935919463634,0.0408092886209487,0.05699936839774254
2024-09-23_10-36-58.4,0.0402659885585308,0.0414159223437309,0.05776355648830568
2024-09-23_10-36-59.2,0.0403577275574207,0.0415628589689731,0.05793286993817708
2024-09-23_10-37-00,0.0404239632189273,0.0415579602122306,0.05797551948302428
2024-09-23_10-37-00.8,0.0400623194873333,0.0411576516926288,0.05743641471711927
2024-09-23_10-37-01.6,0.0400623194873333,0.0411576516926288,0.05743641471711927
2024-09-23_10-37-02.4,0.040430087596178,0.0416147522628307,0.0580205100712791
2024-09-23_10-37-03.2,0.0400658547878265,0.041172195225954,0.057449302690313564
2024-09-23_10-37-04.1,0.0398048795759677,0.0408647395670414,0.057046957657174054
2024-09-23_10-37-04.9,0.0398667603731155,0.0408948473632335,0.0571117074119622
2024-09-23_10-37-05.7,0.0403498150408268,0.0415778085589408,0.057938085387703855
2024-09-23_10-37-06.5,0.0403498150408268,0.0415778085589408,0.057938085387703855
2024-09-23_10-37-07.3,0.0401969291269779,0.0413521416485309,0.05766968640593989
2024-09-23_10-37-08.1,0.040471214801073,0.0416588596999645,0.05808080422115311
2024-09-23_10-37-09.8,0.0405400469899177,0.0417299680411815,0.05817977004649266
2024-09-23_10-37-10.6,0.0405400469899177,0.0417299680411815,0.05817977004649266
2024-09-23_10-37-11.4,0.0405565164983272,0.0417869538068771,0.058232126347379475
2024-09-23_10-37-12.2,0.0405070930719375,0.0417511500418186,0.058172013193227685
2024-09-23_10-37-13,0.0401213280856609,0.0413115583360195,0.05758789646711872
2024-09-23_10-37-13.8,0.0401386693120002,0.0413721613585948,0.05764346025022883
2024-09-23_10-37-15.5,0.0403543338179588,0.0415590293705463,0.05792775828662096
2024-09-23_10-37-16.3,0.0403463281691074,0.0415031053125858,0.05788206930748846
2024-09-23_10-37-17.1,0.0396927110850811,0.0407045036554336,0.05685391746501667
2024-09-23_10-37-17.9,0.0404579229652881,0.0417005009949207,0.05810142264947192
2024-09-23_10-37-18.7,0.0404306091368198,0.0415762849152088,0.057993289461151586
2024-09-23_10-37-19.5,0.0404306091368198,0.0415762849152088,0.057993289461151586
2024-09-23_10-37-20.3,0.0403117015957832,0.0414434559643268,0.05781516520615127
2024-09-23_10-37-22,0.0403338819742202,0.0415029339492321,0.05787327156386312
2024-09-23_10-37-22.8,0.0398830808699131,0.0409173741936683,0.05713923039891858
2024-09-23_10-37-23.6,0.0398830808699131,0.0409173741936683,0.05713923039891858
2024-09-23_10-37-24.4,0.0404460318386554,0.0416775606572628,0.05807667822657686
2024-09-23_10-37-25.2,0.0403173267841339,0.0415504686534404,0.05789583995710895
2024-09-23_10-37-26,0.0402966067194938,0.0414562113583087,0.057813787051968116
2024-09-23_10-37-26.8,0.0403896197676658,0.041613046079874,0.0579910940491929
2024-09-23_10-37-28.5,0.0401233285665512,0.041345976293087,0.05761398485513683
2024-09-23_10-37-29.3,0.0397076942026615,0.0407943986356258,0.056928761965586654
2024-09-23_10-37-30.1,0.0396148115396499,0.0405494198203086,0.05668852389228013
2024-09-23_10-37-30.9,0.0393585078418254,0.0402701050043106,0.05630962170529326
2024-09-23_10-37-31.7,0.0397807992994785,0.0407730899751186,0.056964522810469556
2024-09-23_10-37-32.5,0.0397807992994785,0.0407730899751186,0.056964522810469556
2024-09-23_10-37-34.2,0.0396567247807979,0.0406403131783008,0.0567828396222866
2024-09-23_10-37-35,0.0397112220525741,0.040768526494503,0.0569126867178298
2024-09-23_10-37-35.8,0.0404641591012477,0.0416825339198112,0.0580928722456318
2024-09-23_10-37-36.6,0.0404641591012477,0.0416825339198112,0.0580928722456318
2024-09-23_10-37-37.4,0.0402904003858566,0.0414289124310016,0.057789887943032324
2024-09-23_10-37-38.2,0.040455188602209,0.0416960418224334,0.05809631820088444
2024-09-23_10-37-39,0.0403662621974945,0.0416022278368473,0.05796706379303531
