Consumo_T,Aula Medios,Cubiculos ,Direccion 1,Direccion 2 ,Rack,Sala Juntas,Maestros 1,Maestros 2,L1,L2 ,L3 
13.4503,0.0141,2.627,0.0184,0.5803,0.3676,0.104,4.2181,2.7082,0.7338,1.0133,1.0655
13.533,0.015,2.6326,0.0184,0.5796,0.3635,0.1039,4.1695,2.6781,0.7335,1.1089,1.13
13.8734,0.0154,2.6284,0.0185,0.5802,0.3654,0.1061,4.1685,2.6723,0.7303,1.4601,1.1282
14.4811,0.0148,2.6265,0.0185,0.5776,0.358,0.6953,4.1793,2.6898,0.7183,1.4715,1.1315
15.1901,0.0151,2.6019,0.0184,0.5817,0.3629,1.4313,4.1927,2.6874,0.7219,1.4436,1.1332
15.4059,0.0149,2.6106,0.0184,0.5812,0.3712,1.868,4.2028,2.6805,0.7984,1.445,0.8149
15.3929,0.0145,2.6203,0.0183,0.5817,0.3656,1.9325,4.1891,2.6962,0.8868,1.4369,0.651
15.5064,0.0144,2.6361,0.0185,0.5887,0.3748,1.9673,4.2379,2.7156,0.8615,1.4395,0.6521
16.0824,0.0141,2.6525,0.0183,0.5877,0.3793,2.5286,4.2488,2.6978,0.8629,1.4414,0.651
16.4221,0.0147,2.6482,0.0186,0.5842,0.3745,2.8863,4.2293,2.7117,0.8668,1.4384,0.6494
16.4124,0.0147,2.6401,0.0184,0.5861,0.3789,2.8498,4.2465,2.7285,0.8607,1.4391,0.6496
16.32,0.0143,2.6371,0.0185,0.5826,0.3759,2.7849,4.2386,2.6972,0.8824,1.4383,0.6502
16.3822,0.0144,2.645,0.0185,0.5781,0.382,2.79,4.2325,2.7081,0.9279,1.4361,0.6496
16.2653,0.0143,2.6105,0.019,0.5835,0.4786,2.7077,4.2181,2.7068,0.8378,1.4396,0.6494
16.1877,0.0143,2.6158,0.0188,0.5844,0.4714,2.5819,4.2296,2.7084,0.8739,1.4391,0.6501
16.0435,0.0149,2.6347,0.0186,0.5851,0.4646,2.4791,4.2103,2.6999,0.8552,1.4309,0.6502
16.0858,0.0142,2.6382,0.019,0.5887,0.4805,2.4033,4.2271,2.7217,0.9162,1.4273,0.6496
16.4076,0.0149,2.6692,0.0186,0.5936,0.481,2.2613,4.2553,2.716,0.8802,1.428,1.0895
16.8743,0.0154,2.6627,0.0185,0.5834,0.4789,2.1722,4.2247,2.7225,0.8701,1.4859,1.64
16.2154,0.0149,2.6398,0.0188,0.5894,0.4801,2.0889,4.2573,2.7167,0.861,1.4957,1.0528
15.7604,0.0145,2.6475,0.0189,0.5913,0.4816,2.0159,4.2832,2.7253,0.8538,1.4823,0.6461
15.7032,0.0143,2.6612,0.0186,0.5858,0.4818,1.9327,4.2583,2.7544,0.8676,1.4816,0.6469
15.4632,0.0145,2.6515,0.0188,0.5843,0.4676,1.8534,4.1903,2.6986,0.8557,1.4813,0.6472
15.6679,0.0153,2.6326,0.0188,0.6012,0.4812,1.8078,4.282,2.7277,0.8397,1.6115,0.6501
15.5306,0.0168,2.6499,0.0187,0.592,0.4719,1.7496,4.2555,2.7379,0.646,1.7428,0.6495
14.7519,0.0168,2.6534,0.019,0.589,0.4758,1.6885,4.2649,2.7368,0.2916,1.3655,0.6506
14.5922,0.017,2.66,0.019,0.5866,0.4767,1.6069,4.2163,2.7156,0.2831,1.3606,0.6504
14.5059,0.017,2.6661,0.0193,0.5875,0.4707,1.5504,4.1945,2.7185,0.2767,1.3541,0.6511
14.4623,0.0169,2.6367,0.0185,0.5584,0.4776,1.4967,4.2502,2.7203,0.2805,1.3564,0.6501
14.2709,0.0172,2.633,0.019,0.5014,0.473,1.415,4.212,2.7094,0.2752,1.3656,0.6501
14.1357,0.0168,2.6333,0.0188,0.4786,0.4727,1.3672,4.1935,2.706,0.2639,1.3342,0.6507
14.1544,0.0171,2.6116,0.0191,0.4731,0.4701,1.3049,4.2107,2.7046,0.2651,1.3099,0.7682
14.3737,0.0173,2.6107,0.0188,0.4725,0.3965,1.2458,4.2136,2.701,0.2615,1.3091,1.1269
14.2534,0.0171,2.6319,0.0183,0.4753,0.3761,1.2535,4.2107,2.7025,0.2696,1.3092,0.9892
13.8569,0.0167,2.6119,0.0185,0.4775,0.3709,1.2186,4.2048,2.71,0.2708,1.3105,0.6467
13.7432,0.0169,2.6077,0.0185,0.472,0.3757,1.1806,4.1922,2.686,0.2338,1.3124,0.6474
13.7228,0.0168,2.6149,0.0185,0.471,0.3731,1.1921,4.1538,2.667,0.2539,1.309,0.6527
14.253,2.12,2.3766,0.0182,0.4703,0.3669,0.3175,4.1842,2.6894,0.2013,0.8983,0.6103
13.3833,4.109,0,0.0179,0.4762,0.3773,0.1164,4.2505,2.7294,0.2057,0.8749,0.226
13.4777,4.0841,0,0.0176,0.4762,0.3812,0.106,4.221,2.7042,0.3286,0.9321,0.2267
13.6847,4.1262,0,0.0177,0.4776,0.3787,0.1061,4.2231,2.6969,0.3603,1.0704,0.2277
13.8082,4.0741,0,0.0178,0.4772,0.3794,0.1053,4.2451,2.7043,0.3758,1.2015,0.2277
13.9885,4.0698,0,0.0178,0.4819,0.3994,0.105,4.2516,2.721,0.446,1.2684,0.2276
13.9256,4.0446,0,0.0177,0.4773,0.4926,0.1044,4.2106,2.6834,0.4817,1.1859,0.2274
13.7608,4.018,0,0.0179,0.4729,0.482,0.1047,4.2216,2.6936,0.4235,1.0987,0.2279
13.8101,4.0259,0,0.0179,0.4763,0.4816,0.1048,4.2339,2.6854,0.476,1.0803,0.228
13.719,3.9837,0,0.0174,0.4833,0.4876,0.1048,4.2411,2.7029,0.468,1.003,0.2272
13.4367,3.9759,0,0.0176,0.4812,0.4848,0.1044,4.218,2.6802,0.4853,0.7627,0.2266
13.6668,4.0072,0,0.0175,0.4849,0.486,0.1046,4.2576,2.72,0.6029,0.7621,0.224
13.5309,4.0089,0,0.0176,0.4813,0.4735,0.1042,4.1894,2.7028,0.5787,0.7507,0.2238
11.7218,3.9816,0,0.018,0.4767,0.4687,0.1045,2.9213,2.2457,0.5428,0.7377,0.2248
6.4177,4.007,0,0.0202,0.439,0.4736,0.1058,0.0035,0.011,0.4622,0.6709,0.2245
5.9382,3.9915,0,0.0193,0.0302,0.3995,0.106,0.0021,0.0108,0.4928,0.6622,0.2238
5.8769,3.9652,0,0.0191,0.0111,0.3817,0.1061,0.0014,0.0106,0.5097,0.6479,0.2241
5.9276,3.9813,0,0.0189,0.0264,0.3817,0.1059,0.0027,0.0097,0.5156,0.6619,0.2235
5.977,3.9514,0,0.019,0.0265,0.3822,0.1061,0.0013,0.0103,0.5631,0.6932,0.2239
6.001,3.9437,0,0.019,0.0258,0.3861,0.106,0.0016,0.0097,0.5446,0.7407,0.2238
6.0997,3.973,0,0.019,0.0257,0.3876,0.106,0.0029,0.0102,0.5672,0.7843,0.2238
6.0943,3.96,0,0.0191,0.0255,0.38,0.1058,0.002,0.0101,0.6001,0.7679,0.2238
6.0446,3.9228,0,0.019,0.0257,0.3683,0.106,0.0016,0.0092,0.6005,0.7676,0.2239
5.9534,3.9219,0,0.0192,0.0259,0.3621,0.1061,0.0025,0.0086,0.5402,0.7425,0.2244
5.9582,3.9492,0,0.0188,0.0258,0.3699,0.1061,0.0014,0.0103,0.5334,0.7195,0.2238
5.9338,3.962,0,0.0188,0.0256,0.3764,0.1063,0.0017,0.0106,0.5333,0.6755,0.2236
5.9312,3.9634,0,0.0191,0.0257,0.383,0.1059,0.0023,0.0095,0.5411,0.6569,0.2243
5.8539,3.9356,0,0.0192,0.0257,0.3843,0.106,0.0025,0.0108,0.5141,0.6326,0.2231
6.0593,3.8827,0,0.0191,0.0258,0.3732,0.1059,0.0016,0.0106,0.4948,0.6227,0.5229
6.2001,3.8658,0,0.0188,0.0256,0.3699,0.1063,0.0016,0.0095,0.5111,0.5879,0.7036
5.8242,3.859,0,0.0191,0.0258,0.3762,0.1061,0.0027,0.0093,0.5145,0.5928,0.3187
5.628,3.8319,0,0.0194,0.0256,0.3801,0.1062,0.0019,0.0094,0.4291,0.6015,0.2229
5.6282,3.8512,0,0.0192,0.0257,0.3768,0.1062,0.0027,0.009,0.4121,0.6034,0.2219
5.6449,3.8439,0,0.019,0.0257,0.3785,0.1063,0.0021,0.0094,0.4093,0.6393,0.2114
5.6782,3.836,0,0.019,0.0256,0.3713,0.1061,0.003,0.0104,0.429,0.6656,0.2122
5.6818,3.8316,0,0.0192,0.0255,0.3696,0.1057,0.0019,0.0099,0.45,0.657,0.2114
5.7055,3.8641,0,0.0188,0.0256,0.3663,0.1062,0.0018,0.0094,0.461,0.6405,0.2118
5.908,3.8632,0,0.0189,0.0256,0.3694,0.1059,0.0014,0.0103,0.5669,0.7346,0.2118
5.9225,3.8519,0,0.0191,0.0255,0.3788,0.1057,0.0011,0.0092,0.5871,0.7324,0.2117
5.8837,3.8399,0,0.0189,0.0257,0.3746,0.1061,0.0016,0.0111,0.5703,0.7237,0.2118
5.8473,3.8398,0,0.0192,0.0257,0.3689,0.106,0.0023,0.0106,0.5495,0.7129,0.2124
5.8995,3.8543,0,0.0192,0.0256,0.3742,0.1061,0.002,0.0103,0.5631,0.7327,0.212
5.8863,3.843,0,0.019,0.0257,0.3722,0.106,0.0018,0.0103,0.5685,0.7278,0.212
5.865,3.8493,0,0.0187,0.0255,0.3691,0.1056,0.0019,0.0099,0.5519,0.7208,0.2123
5.7951,3.8608,0,0.0189,0.0255,0.373,0.1059,0.002,0.0101,0.4735,0.7109,0.2145
5.7659,3.8281,0,0.019,0.0254,0.3701,0.1057,0.0029,0.0104,0.4675,0.7064,0.2304
5.7953,3.8315,0,0.0189,0.0256,0.3735,0.1056,0.0022,0.0103,0.485,0.7105,0.2322
5.8339,3.8576,0,0.0189,0.0255,0.3681,0.1062,0.0019,0.0093,0.4961,0.719,0.2313
5.8178,3.8642,0,0.019,0.0255,0.3694,0.1057,0.0027,0.0109,0.4775,0.7126,0.2303
4.4118,2.9336,0,0.0142,0.0191,0.2815,0.0796,0.0016,0.008,0.3622,0.5408,0.1712
0.3001,0.2363,0,0.0002,0.0004,0.0057,0.0019,0,0.0001,0.0222,0.0294,0.0039
0.3001,0.2363,0,0.0002,0.0004,0.0057,0.0019,0,0.0001,0.0222,0.0294,0.0039
0.3001,0.2363,0,0.0002,0.0004,0.0057,0.0019,0,0.0001,0.0222,0.0294,0.0039
0.3001,0.2363,0,0.0002,0.0004,0.0057,0.0019,0,0.0001,0.0222,0.0294,0.0039
0.3001,0.2363,0,0.0002,0.0004,0.0057,0.0019,0,0.0001,0.0222,0.0294,0.0039
0.3001,0.2363,0,0.0002,0.0004,0.0057,0.0019,0,0.0001,0.0222,0.0294,0.0039
4.5039,2.9716,0,0.0212,0.0257,0.6654,0.1047,0.0028,0.0109,0.1593,0.3069,0.2354
5.3456,3.8544,0,0.0201,0.0253,0.6903,0.1044,0.0021,0.0103,0.1276,0.2762,0.2349
5.5951,3.8731,0,0.02,0.0254,0.6803,0.1043,0.0011,0.0096,0.3799,0.2698,0.2316
5.3435,3.8669,0,0.0203,0.0253,0.6052,0.105,0.002,0.0113,0.2008,0.2749,0.2318
5.3946,3.8677,0,0.0199,0.0254,0.5667,0.1046,0.0016,0.0101,0.1917,0.2748,0.3321
5.7706,3.8837,0,0.02,0.0255,0.563,0.105,0.0024,0.0102,0.1858,0.2696,0.7054
5.4982,3.8716,0,0.0199,0.0255,0.5081,0.1081,0.0023,0.0092,0.1799,0.2702,0.5034
6.2231,3.8403,0,0.0202,0.0253,0.4816,0.7118,0.0039,0.0094,0.3633,0.5568,0.2105
6.9223,3.8398,0,0.0199,0.0254,0.4402,1.5016,0.0057,0.0098,0.1912,0.6708,0.2179
7.3039,3.8582,0,0.0192,0.0253,0.3694,1.8479,0.0061,0.0102,0.2986,0.6497,0.2193
7.3464,3.8387,0,0.0191,0.0252,0.3776,1.8922,0.0045,0.0114,0.3123,0.6457,0.2197
7.4188,3.834,0,0.019,0.0253,0.3775,1.9331,0.0058,0.0103,0.3552,0.6394,0.2192
8.1764,3.8254,0,0.0188,0.025,0.3797,2.5258,0.0055,0.0107,0.5315,0.6346,0.2194
8.3472,3.824,0,0.0193,0.0236,0.47,2.8071,0.0058,0.011,0.3309,0.637,0.2185
8.3694,3.8382,0,0.0195,0.0228,0.4891,2.8033,0.0051,0.0106,0.3299,0.6318,0.2191
8.3348,3.8535,0,0.0198,0.0248,0.478,2.7849,0.004,0.0113,0.3093,0.6303,0.2189
8.1993,3.7927,0,0.0198,0.0254,0.4756,2.733,0.0042,0.0109,0.2907,0.6283,0.2187
8.3049,3.821,0,0.0198,0.0244,0.4763,2.6735,0.004,0.0108,0.4292,0.6273,0.2186
8.0955,3.8149,0,0.0197,0.0231,0.4772,2.5693,0.0036,0.0108,0.3331,0.6254,0.2184
7.9461,3.8086,0,0.0195,0.0253,0.4854,2.4565,0.0046,0.0113,0.2933,0.6236,0.218
7.8118,3.8171,0,0.0197,0.0236,0.4816,2.3191,0.005,0.0108,0.2944,0.6221,0.2184
7.7269,3.8138,0,0.0197,0.0248,0.4839,2.2213,0.0049,0.0109,0.3076,0.6209,0.2191
7.6431,3.8369,0,0.0197,0.0252,0.4835,2.1351,0.0047,0.0098,0.2907,0.6187,0.2188
7.5491,3.8467,0,0.0197,0.0241,0.4784,2.0405,0.0068,0.0106,0.2851,0.6181,0.2191
7.4355,3.8087,0,0.0196,0.0248,0.4813,1.9713,0.0057,0.0111,0.2774,0.6164,0.2192
7.3541,3.8018,0,0.0199,0.0248,0.4832,1.8971,0.0045,0.0102,0.2788,0.6149,0.2189
7.2977,3.812,0,0.0201,0.0247,0.482,1.8308,0.0056,0.0104,0.2791,0.6139,0.2191
7.2292,3.8432,0,0.0198,0.0255,0.4811,1.7883,0.0041,0.0101,0.284,0.5617,0.2114
6.839,3.8386,0,0.0201,0.0249,0.4655,1.7036,0.0012,0.0112,0.3025,0.2604,0.211
6.7474,3.826,0,0.02,0.0248,0.4601,1.6402,0.0016,0.0104,0.2942,0.2599,0.2102
6.6689,3.7977,0,0.0199,0.0253,0.4646,1.5787,0.0011,0.0101,0.3019,0.2592,0.2104
6.614,3.8005,0,0.02,0.0246,0.4669,1.5167,0.0013,0.0104,0.3034,0.2593,0.2109
6.5354,3.8214,0,0.0199,0.0248,0.44,1.4594,0.0007,0.0108,0.2893,0.2592,0.2099
6.4037,3.8149,0,0.0194,0.0252,0.3733,1.3919,0.001,0.0099,0.2945,0.2639,0.2097
6.3025,3.7959,0,0.0191,0.0255,0.3775,1.3212,0.0009,0.01,0.2832,0.2592,0.21
6.2371,3.7941,0,0.019,0.0253,0.3732,1.2634,0.0016,0.01,0.2822,0.2584,0.2099
6.2812,3.7929,0,0.0192,0.0249,0.3759,1.2218,0.0019,0.0099,0.29,0.2578,0.2869
6.6202,3.7975,0,0.019,0.0252,0.3674,1.1863,0.0018,0.0096,0.2718,0.2579,0.6837
6.4014,3.8102,0,0.019,0.0249,0.3646,1.1373,0.0018,0.0105,0.2363,0.2582,0.5386
6.0158,3.7668,0,0.019,0.0251,0.3625,1.1244,0.0016,0.011,0.2373,0.258,0.2101
6.0124,3.7623,0,0.0191,0.0252,0.3602,1.1104,0.0014,0.0103,0.2555,0.2575,0.2105
5.9773,3.7422,0,0.0191,0.0254,0.359,1.1091,0.0014,0.0105,0.2422,0.2578,0.2106
6.0017,3.7596,0,0.0191,0.0253,0.3581,1.1166,0.0007,0.0104,0.2448,0.2567,0.2104
5.9749,3.7331,0,0.0191,0.0254,0.3607,1.1253,0.0014,0.0102,0.2318,0.2573,0.2106
6.119,3.7382,0,0.0192,0.0255,0.3568,1.1155,0.0014,0.0105,0.3855,0.256,0.2104
6.3891,3.7675,0,0.0192,0.0252,0.3542,1.1226,0.0009,0.0102,0.6274,0.2523,0.2096
6.2992,3.74,0,0.0192,0.0253,0.3576,1.1351,0.0005,0.0098,0.5503,0.2519,0.2095
6.0617,3.7328,0,0.0191,0.0253,0.3515,1.1324,0.0012,0.0097,0.3262,0.2532,0.2103
5.4397,3.7239,0,0.0192,0.0253,0.3498,0.6362,0.0014,0.0097,0.2117,0.2524,0.2101
4.9805,3.7256,0,0.0194,0.025,0.3554,0.1725,0.0011,0.0106,0.2066,0.2544,0.2099
4.9225,3.7337,0,0.0191,0.0251,0.3613,0.1064,0.0019,0.0098,0.2028,0.2529,0.2095
1.5461,0.3558,0,0.0213,0.0252,0.3699,0.1056,0.0013,0.0102,0.1947,0.2539,0.2082
1.1891,0.0116,0,0.0214,0.0253,0.3668,0.1047,0.0018,0.01,0.1939,0.2452,0.2084
1.1806,0.0115,0,0.0215,0.0252,0.3589,0.1046,0.0027,0.0096,0.1936,0.2441,0.2089
1.1797,0.0111,0,0.0211,0.0253,0.3591,0.1042,0.0023,0.0087,0.1937,0.2454,0.2088
1.1756,0.0114,0,0.0213,0.0252,0.3544,0.1044,0.0021,0.0107,0.1923,0.2452,0.2086
1.1764,0.0108,0,0.0214,0.0253,0.3562,0.1045,0.0023,0.0108,0.192,0.2442,0.2089
1.177,0.011,0,0.0214,0.0252,0.3578,0.1046,0.0016,0.0099,0.1915,0.2449,0.2091
1.1844,0.0118,0,0.0216,0.0253,0.3641,0.1048,0.0012,0.0103,0.191,0.2456,0.2087
1.1871,0.0107,0,0.0215,0.0253,0.3665,0.1048,0.0024,0.0109,0.1914,0.2451,0.2085
1.183,0.0118,0,0.0214,0.0253,0.3634,0.1049,0.0021,0.0102,0.19,0.245,0.2089
1.179,0.0115,0,0.0215,0.0253,0.3601,0.1049,0.0017,0.0104,0.1895,0.245,0.2091
0.8693,0.0084,0,0.0158,0.0186,0.2686,0.0769,0.0017,0.0077,0.1386,0.1796,0.1534
0.8693,0.0084,0,0.0158,0.0186,0.2686,0.0769,0.0017,0.0077,0.1386,0.1796,0.1534
0.8693,0.0084,0,0.0158,0.0186,0.2686,0.0769,0.0017,0.0077,0.1386,0.1796,0.1534
0.8693,0.0084,0,0.0158,0.0186,0.2686,0.0769,0.0017,0.0077,0.1386,0.1796,0.1534
0.8693,0.0084,0,0.0158,0.0186,0.2686,0.0769,0.0017,0.0077,0.1386,0.1796,0.1534
1.187,0.0114,0,0.0215,0.0255,0.3648,0.1056,0.0022,0.0102,0.1895,0.2464,0.2099
1.1799,0.0116,0,0.0215,0.0254,0.3578,0.1055,0.0029,0.0108,0.189,0.2457,0.2097
1.2683,0.0114,0,0.0212,0.0254,0.3626,0.1051,0.0023,0.0097,0.1894,0.2451,0.2961
1.6597,0.0125,0,0.0215,0.0253,0.3661,0.1052,0.003,0.0105,0.1878,0.2447,0.6831
1.659,0.0123,0,0.0215,0.0253,0.3653,0.1051,0.0041,0.0092,0.1876,0.2448,0.6838
1.1825,0.0118,0,0.0216,0.0253,0.3508,0.1049,0.003,0.01,0.1876,0.2454,0.2221
1.1582,0.0119,0,0.0213,0.025,0.3388,0.1048,0.0027,0.0101,0.1882,0.2457,0.2097
1.1623,0.012,0,0.0217,0.0254,0.343,0.105,0.0018,0.011,0.1875,0.245,0.2099
1.1574,0.0116,0,0.0216,0.0253,0.3385,0.1048,0.0026,0.0108,0.1874,0.245,0.2098
1.1555,0.0119,0,0.0216,0.0252,0.337,0.1048,0.0011,0.0114,0.1871,0.2456,0.2098
1.1528,0.0115,0,0.0216,0.0253,0.3326,0.1052,0.003,0.0108,0.1873,0.2453,0.2102
1.1615,0.0121,0,0.0215,0.0254,0.3407,0.1051,0.0036,0.0099,0.1873,0.2456,0.2103
1.159,0.0112,0,0.0215,0.0253,0.3389,0.1046,0.0031,0.0107,0.1875,0.2464,0.2098
1.1379,0.0119,0,0.0214,0.0254,0.3461,0.1046,0.0022,0.0106,0.1608,0.2448,0.2101
1.0802,0.0121,0,0.0221,0.0253,0.3388,0.1045,0.0016,0.0102,0.1098,0.2455,0.2103
1.0844,0.0116,0,0.0218,0.0253,0.3421,0.1046,0.0026,0.0106,0.11,0.2458,0.21
1.0925,0.0121,0,0.0219,0.0254,0.3469,0.1046,0.0036,0.0106,0.1115,0.2457,0.2102
1.0945,0.0124,0,0.0218,0.0254,0.3506,0.1047,0.003,0.0105,0.1102,0.2458,0.2101
1.1716,0.0125,0,0.0216,0.0253,0.3488,0.1052,0.0035,0.0107,0.1102,0.3236,0.2102
1.5469,0.0144,0,0.0213,0.0253,0.3465,0.1053,0.0092,0.0104,0.1251,0.6791,0.2103
1.5317,0.0144,0,0.0212,0.0254,0.3431,0.1047,0.0065,0.0093,0.1598,0.6366,0.2107
1.5283,0.0142,0,0.0212,0.0254,0.3414,0.1044,0.0075,0.0105,0.1639,0.628,0.2118
1.7374,0.0144,0,0.0215,0.2325,0.3376,0.1049,0.008,0.0093,0.1739,0.6235,0.2118
2.1207,0.0142,0,0.0214,0.6303,0.3348,0.1045,0.007,0.0101,0.1654,0.6206,0.2124
2.1291,0.0142,0,0.021,0.6409,0.3364,0.1051,0.0072,0.0102,0.1622,0.6198,0.2121
2.1509,0.0146,0,0.021,0.6536,0.3402,0.1051,0.0079,0.0102,0.1661,0.6198,0.2124
2.2446,0.0141,0,0.0214,0.7567,0.3365,0.105,0.0073,0.0097,0.1642,0.6173,0.2124
2.2996,0.0144,0,0.0216,0.8101,0.3357,0.1054,0.008,0.0094,0.1654,0.6172,0.2124
2.0362,0.0117,0,0.0178,0.8001,0.279,0.0875,0.0067,0.0082,0.1343,0.5136,0.1773
2.0362,0.0117,0,0.0178,0.8001,0.279,0.0875,0.0067,0.0082,0.1343,0.5136,0.1773
2.5036,0.0147,0,0.0212,1.02,0.3383,0.1046,0.0059,0.0099,0.1617,0.6141,0.2132
2.4957,0.0147,0,0.0215,1.0155,0.3309,0.1047,0.0078,0.0109,0.1628,0.6136,0.2133
2.4984,0.0145,0,0.0212,1.0194,0.3299,0.1047,0.0072,0.011,0.1648,0.6123,0.2134
4.0428,0.0151,1.3504,0.0211,1.0152,0.331,0.1044,0.0092,0.0105,0.1666,0.6112,0.4081
5.7567,0.016,2.8261,0.0209,1.0059,0.3285,0.1037,0.0108,0.0109,0.1645,0.6084,0.661
5.7192,0.016,2.7955,0.0208,1.0054,0.3258,0.1037,0.0096,0.01,0.1612,0.6074,0.6638
5.7144,0.0158,2.7833,0.0211,1.0092,0.3275,0.1036,0.0098,0.01,0.166,0.6058,0.6623
5.6971,0.016,2.7722,0.0206,1.0103,0.3263,0.1035,0.01,0.0105,0.1622,0.6046,0.6609
5.681,0.0162,2.7618,0.0212,1.0058,0.3262,0.1034,0.01,0.01,0.1624,0.6042,0.6598
5.7022,0.0156,2.7453,0.021,1.0048,0.3252,0.1037,0.0104,0.0106,0.163,0.6042,0.6984
5.6932,0.0156,2.7464,0.0209,1.0057,0.3241,0.1037,0.0105,0.0102,0.1624,0.5864,0.7073
5.3239,0.0138,2.7244,0.0211,1.0069,0.3233,0.1034,0.0064,0.0103,0.1641,0.2446,0.7056
5.4534,0.0143,2.7085,0.0209,1.0117,0.3284,0.1032,0.0067,0.0094,0.1657,0.2447,0.8399
5.7554,0.0142,2.7148,0.0211,0.975,0.3245,0.1034,0.0062,0.0104,0.1655,0.2449,1.1754
5.4764,0.0137,2.7132,0.0211,0.8689,0.3275,0.1032,0.0049,0.0101,0.166,0.2447,1.0031
5.1228,0.0137,2.7311,0.0213,0.8061,0.3249,0.104,0.0056,0.01,0.1648,0.2452,0.6961
5.0474,0.014,2.7298,0.0212,0.7327,0.326,0.104,0.0059,0.0098,0.1643,0.2448,0.6949
4.9753,0.0135,2.7378,0.0212,0.6511,0.3285,0.1041,0.0053,0.0101,0.1634,0.2447,0.6956
4.9394,0.0138,2.7467,0.0212,0.5921,0.337,0.1042,0.0057,0.01,0.1664,0.245,0.6973
2.2354,0.0117,0.4476,0.0214,0.5538,0.3387,0.1056,0.004,0.0095,0.1682,0.2457,0.3292
1.7125,0.0125,0,0.0216,0.5562,0.333,0.1061,0.0025,0.0109,0.1686,0.2455,0.2556
1.7197,0.0119,0,0.0215,0.5585,0.3358,0.1062,0.0019,0.0106,0.1705,0.2469,0.2559
1.7274,0.0122,0,0.0215,0.5629,0.3372,0.1059,0.0036,0.0112,0.1741,0.2462,0.2526
1.7249,0.012,0,0.0215,0.5691,0.3387,0.1057,0.001,0.0104,0.1767,0.2457,0.2441
1.7284,0.0119,0,0.0217,0.5716,0.3425,0.1057,0.0029,0.0101,0.1786,0.2456,0.2378
1.7186,0.0121,0,0.0214,0.5705,0.3394,0.1059,0.0029,0.0098,0.1689,0.2467,0.241
1.7106,0.0124,0,0.0217,0.5714,0.3416,0.1065,0.0027,0.0109,0.1589,0.2461,0.2384
1.7065,0.0119,0,0.0215,0.5745,0.3387,0.1059,0.0023,0.0094,0.158,0.246,0.2383
1.7188,0.0121,0,0.0217,0.5769,0.3465,0.1061,0.003,0.0111,0.1592,0.2463,0.2359
1.7448,0.0129,0,0.0219,0.5884,0.3504,0.1075,0.003,0.0101,0.1611,0.2498,0.2397
1.7165,0.0118,0,0.0216,0.5803,0.338,0.1058,0.0024,0.0088,0.166,0.2462,0.2356
1.7158,0.0115,0,0.0216,0.5815,0.3352,0.1059,0.0027,0.0099,0.1669,0.2459,0.2347
1.7224,0.0116,0,0.0216,0.5868,0.3386,0.106,0.003,0.0102,0.1642,0.2452,0.2352
1.7223,0.012,0,0.0218,0.5841,0.3393,0.1058,0.003,0.0102,0.1658,0.2454,0.2349
1.7162,0.0118,0,0.0215,0.578,0.3356,0.1058,0.0029,0.0105,0.1695,0.2451,0.2355
1.731,0.0123,0,0.0218,0.5899,0.341,0.1065,0.0025,0.0104,0.1655,0.2453,0.2358
1.7308,0.0123,0,0.0218,0.587,0.3408,0.106,0.0038,0.0106,0.1674,0.2451,0.236
1.7347,0.0126,0,0.0217,0.5884,0.343,0.106,0.0034,0.0096,0.1698,0.245,0.2352
1.7365,0.0122,0,0.0215,0.5931,0.346,0.1057,0.0016,0.0103,0.1666,0.2449,0.2346
1.7354,0.0121,0,0.0217,0.5937,0.3463,0.1055,0.0038,0.0109,0.1612,0.2448,0.2354
1.745,0.0122,0,0.0219,0.5983,0.3481,0.1054,0.0021,0.0106,0.167,0.2447,0.2347
1.7356,0.012,0,0.0214,0.5967,0.3431,0.105,0.0025,0.01,0.1655,0.2447,0.2347
1.7882,0.012,0,0.0218,0.5912,0.3427,0.105,0.0027,0.0107,0.2238,0.2444,0.2339
1.8196,0.0118,0,0.0216,0.5827,0.3403,0.1049,0.0031,0.0099,0.2659,0.2448,0.2346
1.5868,0.0115,0,0.0221,0.3825,0.3278,0.1053,0.0023,0.0094,0.2463,0.2449,0.2347
1.185,0.0124,0,0.0221,0.0134,0.322,0.1058,0.0034,0.0104,0.2165,0.2449,0.2341
1.1938,0.0121,0,0.0216,0.019,0.3272,0.1057,0.0041,0.0106,0.1961,0.2458,0.2516
1.655,0.0119,0,0.022,0.0264,0.3206,0.1058,0.0036,0.0103,0.195,0.2448,0.7146
1.649,0.0125,0,0.0219,0.026,0.3191,0.1057,0.0029,0.0108,0.1949,0.2456,0.7096
1.1898,0.0121,0,0.0222,0.0257,0.3193,0.1056,0.0031,0.0113,0.1959,0.2456,0.249
1.152,0.0121,0,0.0223,0.0257,0.3206,0.1058,0.0029,0.0103,0.1953,0.2451,0.2119
1.1474,0.0117,0,0.0221,0.0257,0.3164,0.1062,0.0025,0.0109,0.1947,0.2454,0.2118
1.1417,0.0115,0,0.022,0.0258,0.3118,0.1062,0.0029,0.0109,0.1935,0.2451,0.212
1.1409,0.0113,0,0.0223,0.026,0.3098,0.1063,0.0034,0.0106,0.1935,0.2454,0.2123
1.1397,0.0114,0,0.022,0.0258,0.3099,0.1068,0.0037,0.0104,0.1925,0.2452,0.212
1.1398,0.0118,0,0.0225,0.026,0.3032,0.1075,0.0024,0.0103,0.1917,0.2446,0.2198
