fecha,Corriente_linea1,Factor_Potencia,Potencia_aparente_total,dispositivo
23/09/2024 10:26,0.330731094,1.023766994,0.04090162,1
23/09/2024 10:26,0.32999596,1.023450971,0.0408994,1
23/09/2024 10:26,0.330042779,1.022862911,0.04078991,1
23/09/2024 10:26,0.329257339,1.023482084,0.040823881,1
23/09/2024 10:26,0.329571635,1.023771048,0.040913522,1
23/09/2024 10:26,0.329571635,1.023771048,0.040913522,1
23/09/2024 10:26,0.330199361,1.024196982,0.040907521,1
23/09/2024 10:26,0.330039263,1.022994995,0.040669944,1
23/09/2024 10:26,0.328187436,1.022793055,0.040626131,1
23/09/2024 10:26,0.327808321,1.023074985,0.040286139,1
23/09/2024 10:26,0.327808321,1.023074985,0.040286139,1
23/09/2024 10:26,0.324913114,1.023108959,0.040646188,1
23/09/2024 10:26,0.327589452,1.024050951,0.040615067,1
23/09/2024 10:26,0.327275544,1.024556994,0.040789567,1
23/09/2024 10:26,0.328662455,1.025186062,0.041311428,1
23/09/2024 10:26,0.332821608,1.025449038,0.041318133,1
23/09/2024 10:26,0.332821608,1.025449038,0.041318133,1
23/09/2024 10:26,0.332972735,1.023735046,0.040902432,1
23/09/2024 10:26,0.329592615,1.023776054,0.040858723,1
23/09/2024 10:26,0.329298586,1.023180008,0.040630005,1
23/09/2024 10:26,0.32720682,1.023253918,0.040423058,1
23/09/2024 10:26,0.32720682,1.023253918,0.040423058,1
23/09/2024 10:26,0.325660199,1.022822976,0.040500686,1
23/09/2024 10:26,0.326828927,1.02236402,0.040351558,1
23/09/2024 10:26,0.325424284,1.022765994,0.040282801,1
23/09/2024 10:26,0.324701041,1.023007989,0.040412161,1
23/09/2024 10:26,0.325703949,1.023028016,0.040412161,1
23/09/2024 10:26,0.325703949,1.023028016,0.040453006,1
23/09/2024 10:27,0.326185286,1.023622036,0.040935479,1
23/09/2024 10:27,0.330118954,1.026417017,0.04137877,1
23/09/2024 10:27,0.333334774,1.029094934,0.042002182,1
23/09/2024 10:27,0.337647766,1.029273987,0.042033873,1
23/09/2024 10:27,0.337647766,1.029273987,0.042033873,1
23/09/2024 10:27,0.338164389,1.029345989,0.041934565,1
23/09/2024 10:27,0.337444484,1.028595924,0.041775797,1
23/09/2024 10:27,0.336184263,1.026373029,0.041539446,1
23/09/2024 10:27,0.334373921,1.026170015,0.041576777,1
23/09/2024 10:27,0.334373921,1.026170015,0.041576777,1
23/09/2024 10:27,0.334744126,1.02519393,0.041219547,1
23/09/2024 10:27,0.331925511,1.024595976,0.041160446,1
23/09/2024 10:27,0.331435263,1.025123,0.041404944,1
23/09/2024 10:27,0.333317637,1.027351022,0.04214254,1
23/09/2024 10:27,0.339271933,1.027555943,0.042050235,1
23/09/2024 10:27,0.339271933,1.027555943,0.042050235,1
23/09/2024 10:27,0.338435739,1.024953008,0.041414157,1
23/09/2024 10:27,0.333380729,1.024471998,0.041034874,1
23/09/2024 10:27,0.330577016,1.026687026,0.041465953,1
23/09/2024 10:27,0.333804965,1.025887966,0.041399002,1
23/09/2024 10:27,0.333804965,1.025887966,0.041399002,1
23/09/2024 10:27,0.333353609,1.030117035,0.041972481,1
23/09/2024 10:27,0.337779671,1.029471993,0.04191573,1
23/09/2024 10:27,0.337522686,1.02955699,0.041947078,1
23/09/2024 10:27,0.337607235,1.02946496,0.042055916,1
23/09/2024 10:27,0.33825317,1.027821064,0.041785151,1
23/09/2024 10:27,0.33825317,1.027821064,0.041785151,1
23/09/2024 10:27,0.336127669,1.026375055,0.041602693,1
23/09/2024 10:27,0.334963113,1.029757977,0.04198014,1
23/09/2024 10:27,0.337930202,1.025665998,0.041276306,1
23/09/2024 10:27,0.332137138,1.026360035,0.041525956,1
23/09/2024 10:27,0.332137138,1.026360035,0.041525956,1
23/09/2024 10:27,0.334066391,1.029466987,0.042032626,1
23/09/2024 10:27,0.338259816,1.029624939,0.041935965,1
23/09/2024 10:27,0.337563604,1.029724002,0.041959412,1
23/09/2024 10:27,0.337480366,1.029572964,0.041846663,1
23/09/2024 10:27,0.337480366,1.029572964,0.041846663,1
23/09/2024 10:27,0.336711675,1.029664993,0.041859798,1
23/09/2024 10:27,0.336764902,1.025478005,0.041262891,1
23/09/2024 10:27,0.33204785,1.021908045,0.040543966,1
23/09/2024 10:27,0.326737344,1.022038937,0.040815759,1
23/09/2024 10:27,0.329169065,1.024060011,0.040901083,1
23/09/2024 10:27,0.329169065,1.024060011,0.040901083,1
23/09/2024 10:27,0.329918087,1.024749994,0.041082546,1
23/09/2024 10:27,0.331171036,1.024230003,0.040946905,1
23/09/2024 10:27,0.330194563,1.025672913,0.041086048,1
23/09/2024 10:27,0.33125186,1.028208971,0.041431013,1
23/09/2024 10:27,0.33125186,1.028208971,0.041431013,1
23/09/2024 10:27,0.333568156,1.027981043,0.041466199,1
23/09/2024 10:27,0.333782524,1.027565002,0.041373696,1
23/09/2024 10:27,0.333162427,1.025954008,0.041117329,1
23/09/2024 10:27,0.331350267,1.024364948,0.040775459,1
23/09/2024 10:27,0.32890144,1.024364948,0.040775459,1
23/09/2024 10:27,0.32890144,1.022758961,0.04077198,1
23/09/2024 10:27,0.328986228,1.023854971,0.040788326,1
23/09/2024 10:27,0.329069316,1.023803949,0.040782575,1
23/09/2024 10:27,0.328998536,1.023530006,0.040720191,1
23/09/2024 10:27,0.32858184,1.02284801,0.040688023,1
23/09/2024 10:27,0.32858184,1.02284801,0.040688023,1
23/09/2024 10:27,0.328354239,1.023396969,0.040601954,1
23/09/2024 10:27,0.327486604,1.023905993,0.040758573,1
23/09/2024 10:27,0.328600019,1.028830051,0.041759923,1
23/09/2024 10:27,0.336171865,1.028518915,0.041572556,1
23/09/2024 10:27,0.336171865,1.028518915,0.041572556,1
23/09/2024 10:27,0.334772646,1.028205991,0.041488443,1
23/09/2024 10:27,0.334142983,1.026469946,0.041253351,1
23/09/2024 10:27,0.332366884,1.027354002,0.041588292,1
23/09/2024 10:27,0.334860265,1.027804017,0.04174424,1
23/09/2024 10:27,0.33603102,1.029600978,0.041969243,1
23/09/2024 10:27,0.33603102,1.029600978,0.041969243,1
23/09/2024 10:27,0.337782353,1.028969049,0.042138554,1
23/09/2024 10:27,0.339146048,1.028784037,0.041779879,1
23/09/2024 10:27,0.336299151,1.029070973,0.04171228,1
23/09/2024 10:27,0.33581388,1.02819097,0.041637134,1
23/09/2024 10:28,0.33581388,1.02819097,0.041637134,1
23/09/2024 10:28,0.335256547,1.029968023,0.042021163,1
23/09/2024 10:28,0.338317335,1.030235052,0.042076413,1
23/09/2024 10:28,0.338733703,1.029288054,0.042047877,1
23/09/2024 10:28,0.338433236,1.029713988,0.041986618,1
23/09/2024 10:28,0.338433236,1.029713988,0.041986618,1
23/09/2024 10:28,0.337956071,1.030382991,0.041074105,1
23/09/2024 10:28,0.334676951,1.030552983,0.038789939,1
23/09/2024 10:28,0.326955944,1.027714968,0.038496166,1
23/09/2024 10:28,0.324464411,1.026691914,0.038404997,1
23/09/2024 10:28,0.323696613,1.02750802,0.038726732,1
23/09/2024 10:28,0.323696613,1.02750802,0.038726732,1
23/09/2024 10:28,0.326467276,1.026881933,0.038379725,1
23/09/2024 10:28,0.323615074,1.026808023,0.038299054,1
23/09/2024 10:28,0.3227714,1.025985003,0.0384502,1
23/09/2024 10:28,0.32409513,1.027303934,0.038398761,1
23/09/2024 10:28,0.32409513,1.027303934,0.038398761,1
23/09/2024 10:28,0.323788136,1.029227972,0.038981386,1
23/09/2024 10:28,0.328631043,1.028072,0.038901083,1
23/09/2024 10:28,0.327858865,1.028439045,0.038920317,1
23/09/2024 10:28,0.328024477,1.028545022,0.038818765,1
23/09/2024 10:28,0.328024477,1.028545022,0.038818765,1
23/09/2024 10:28,0.327099174,1.029068947,0.038921729,1
23/09/2024 10:28,0.328051835,1.026476979,0.038452104,1
23/09/2024 10:28,0.324082822,1.026207924,0.038473006,1
23/09/2024 10:28,0.32412225,1.028310061,0.041770104,1
23/09/2024 10:28,0.33941102,1.028764963,0.04221049,1
23/09/2024 10:28,0.33941102,1.028764963,0.04221049,1
23/09/2024 10:28,0.339635402,1.027766943,0.041709498,1
23/09/2024 10:28,0.335816115,1.027401924,0.041453347,1
23/09/2024 10:28,0.333817363,1.027459979,0.041538641,1
23/09/2024 10:28,0.334492534,1.028676033,0.041544378,1
23/09/2024 10:28,0.334492534,1.028676033,0.041544378,1
23/09/2024 10:28,0.334475964,1.027426958,0.041679502,1
23/09/2024 10:28,0.335544944,1.026968002,0.041398704,1
23/09/2024 10:28,0.333466917,1.027745008,0.041677646,1
23/09/2024 10:28,0.335489511,1.028322935,0.041782197,1
23/09/2024 10:28,0.335489511,1.028322935,0.041782197,1
23/09/2024 10:28,0.336315215,1.029290915,0.041820742,1
23/09/2024 10:28,0.336586297,1.028777003,0.041746747,1
23/09/2024 10:28,0.336033583,1.029412985,0.041871276,1
23/09/2024 10:28,0.337050915,1.029672027,0.041854601,1
23/09/2024 10:28,0.336859316,1.029241085,0.042034853,1
23/09/2024 10:28,0.336859316,1.029241085,0.042034853,1
23/09/2024 10:28,0.338230342,1.030009031,0.042036757,1
23/09/2024 10:28,0.338377386,1.028742075,0.041795529,1
23/09/2024 10:28,0.336556375,1.028632998,0.041796383,1
23/09/2024 10:28,0.336485445,1.029325962,0.041909348,1
23/09/2024 10:28,0.336485445,1.029325962,0.041909348,1
23/09/2024 10:28,0.337411731,1.02869606,0.041898362,1
23/09/2024 10:28,0.337388784,1.028365016,0.041748606,1
23/09/2024 10:28,0.336320102,1.028155088,0.041647624,1
23/09/2024 10:28,0.335498035,1.026597977,0.041395564,1
23/09/2024 10:28,0.335498035,1.026597977,0.041395564,1
23/09/2024 10:28,0.333034724,1.027109981,0.041533545,1
23/09/2024 10:28,0.334014148,1.028787017,0.041690867,1
23/09/2024 10:28,0.335288316,1.029212952,0.041588254,1
23/09/2024 10:28,0.334590644,1.029093981,0.041911535,1
23/09/2024 10:28,0.337009907,1.02839303,0.041833263,1
23/09/2024 10:28,0.337009907,1.02839303,0.041833263,1
23/09/2024 10:28,0.336234629,1.028917074,0.042309623,1
23/09/2024 10:28,0.339951992,1.029231071,0.042262446,1
23/09/2024 10:28,0.339577556,1.028058052,0.042106017,1
23/09/2024 10:28,0.338306129,1.026939988,0.041919451,1
23/09/2024 10:28,0.338306129,1.026939988,0.041919451,1
23/09/2024 10:28,0.336833805,1.027469993,0.041946758,1
23/09/2024 10:28,0.337122649,1.02700901,0.041774798,1
23/09/2024 10:28,0.335859776,1.029118061,0.042063773,1
23/09/2024 10:28,0.338129967,1.028324008,0.041888934,1
23/09/2024 10:28,0.336757332,1.027745962,0.041658014,1
23/09/2024 10:28,0.336757332,1.027745962,0.041658014,1
23/09/2024 10:28,0.334897429,1.028692007,0.041785862,1
23/09/2024 10:28,0.335797578,1.028995991,0.04208992,1
23/09/2024 10:29,0.338233471,1.029420972,0.042175639,1
23/09/2024 10:29,0.33885324,1.029263973,0.042088084,1
23/09/2024 10:29,0.33885324,1.029263973,0.042088084,1
23/09/2024 10:29,0.338084698,1.029950976,0.042181563,1
23/09/2024 10:29,0.338767737,1.029582024,0.042362306,1
23/09/2024 10:29,0.340181261,1.029190063,0.04201648,1
23/09/2024 10:29,0.337390631,1.028841019,0.041918769,1
23/09/2024 10:29,0.337390631,1.028841019,0.041918769,1
23/09/2024 10:29,0.336565673,1.027516007,0.041663364,1
23/09/2024 10:29,0.33462429,1.027354002,0.041641388,1
23/09/2024 10:29,0.334516972,1.026623011,0.041512661,1
23/09/2024 10:29,0.333664536,1.027885914,0.041727088,1
23/09/2024 10:29,0.335463077,1.027907014,0.04185278,1
23/09/2024 10:29,0.335463077,1.027907014,0.04185278,1
23/09/2024 10:29,0.336400747,1.027142048,0.04177133,1
23/09/2024 10:29,0.335719585,1.027548075,0.041829884,1
23/09/2024 10:29,0.336105496,1.028414011,0.041738618,1
23/09/2024 10:29,0.335352093,1.027482033,0.041717399,1
23/09/2024 10:29,0.335352093,1.027482033,0.041717399,1
23/09/2024 10:29,0.335217535,1.029268026,0.041942514,1
23/09/2024 10:29,0.336882949,1.029490948,0.041991215,1
23/09/2024 10:29,0.337237716,1.027819991,0.041725807,1
23/09/2024 10:29,0.335202128,1.027975082,0.041793432,1
23/09/2024 10:29,0.335202128,1.027975082,0.041793432,1
23/09/2024 10:29,0.335733771,1.028397083,0.042041883,1
23/09/2024 10:29,0.337677211,1.028235912,0.042023797,1
23/09/2024 10:29,0.337526143,1.028020024,0.042115849,1
23/09/2024 10:29,0.338287681,1.02781105,0.041981973,1
23/09/2024 10:29,0.337314218,1.026896954,0.041686609,1
23/09/2024 10:29,0.337314218,1.026896954,0.041686609,1
23/09/2024 10:29,0.334937423,1.027693987,0.041886464,1
23/09/2024 10:29,0.336529136,1.027251005,0.042010814,1
23/09/2024 10:29,0.337486148,1.022207022,0.040693004,1
23/09/2024 10:29,0.327226251,1.023620009,0.040849026,1
23/09/2024 10:29,0.327226251,1.023620009,0.040849026,1
23/09/2024 10:29,0.328334987,1.026364088,0.041680448,1
23/09/2024 10:29,0.334928542,1.028439045,0.041961785,1
23/09/2024 10:29,0.337151915,1.029466987,0.042108625,1
23/09/2024 10:29,0.338368446,1.02740407,0.041808181,1
23/09/2024 10:29,0.338368446,1.02740407,0.041808181,1
23/09/2024 10:29,0.335896045,1.024071932,0.041336492,1
23/09/2024 10:29,0.33226639,1.024891973,0.041214701,1
23/09/2024 10:29,0.331277937,1.028608084,0.039852861,1
23/09/2024 10:29,0.328171551,1.029515982,0.040696494,1
23/09/2024 10:29,0.333652288,1.029417038,0.041921608,1
23/09/2024 10:29,0.333652288,1.029417038,0.041921608,1
23/09/2024 10:29,0.337933302,1.029567957,0.04178261,1
23/09/2024 10:29,0.336704522,1.030391932,0.041894931,1
23/09/2024 10:29,0.3376396,1.029401064,0.041583646,1
23/09/2024 10:29,0.335241824,1.028962016,0.041571368,1
23/09/2024 10:29,0.335241824,1.028962016,0.041571368,1
23/09/2024 10:29,0.335109442,1.03016305,0.041669928,1
23/09/2024 10:29,0.335889101,1.028975964,0.041506279,1
23/09/2024 10:29,0.334601015,1.029250026,0.04173322,1
23/09/2024 10:29,0.336359799,1.029633999,0.04168164,1
23/09/2024 10:29,0.336359799,1.029633999,0.04168164,1
23/09/2024 10:29,0.336000115,1.030218005,0.041827075,1
23/09/2024 10:29,0.337149441,1.028913975,0.041861027,1
23/09/2024 10:29,0.337424278,1.029525042,0.041904148,1
23/09/2024 10:29,0.337744921,1.029842019,0.04192194,1
23/09/2024 10:29,0.337889194,1.029555082,0.04192194,1
23/09/2024 10:29,0.337889194,1.029555082,0.041910965,1
23/09/2024 10:29,0.337877572,1.029788017,0.041975766,1
23/09/2024 10:29,0.338323921,1.028998971,0.041809727,1
23/09/2024 10:29,0.336949289,1.030037999,0.041898616,1
23/09/2024 10:29,0.33761704,1.030008078,0.042050168,1
23/09/2024 10:29,0.33761704,1.030008078,0.042050168,1
23/09/2024 10:29,0.338819742,1.029236078,0.04197472,1
23/09/2024 10:29,0.338297844,1.02918005,0.041914988,1
23/09/2024 10:29,0.337877393,1.02878201,0.041846391,1
23/09/2024 10:29,0.337312102,1.025980949,0.041472279,1
23/09/2024 10:29,0.337312102,1.025980949,0.041472279,1
23/09/2024 10:29,0.334392756,1.027406931,0.041458145,1
23/09/2024 10:29,0.334308565,1.024173021,0.040905632,1
23/09/2024 10:30,0.329899102,1.023527026,0.040739406,1
23/09/2024 10:30,0.328638047,1.025812984,0.041300956,1
23/09/2024 10:30,0.33306706,1.028291941,0.041300956,1
23/09/2024 10:30,0.33306706,1.028291941,0.041706149,1
23/09/2024 10:30,0.336265236,1.029696941,0.041917387,1
23/09/2024 10:30,0.337866575,1.026556969,0.041530326,1
23/09/2024 10:30,0.334932506,1.027831078,0.04174586,1
23/09/2024 10:30,0.336531073,1.028804064,0.041818783,1
23/09/2024 10:30,0.336531073,1.028804064,0.041818783,1
23/09/2024 10:30,0.337133795,1.027969003,0.041554112,1
23/09/2024 10:30,0.335538924,1.022176981,0.040564217,1
23/09/2024 10:30,0.328056604,1.024580956,0.040799413,1
23/09/2024 10:30,0.329732537,1.02846694,0.041632321,1
23/09/2024 10:30,0.329732537,1.02846694,0.041632321,1
23/09/2024 10:30,0.335866243,1.029440999,0.042041238,1
23/09/2024 10:30,0.338977635,1.029513001,0.041899059,1
23/09/2024 10:30,0.337889373,1.029235005,0.041748166,1
23/09/2024 10:30,0.336662203,1.026749015,0.041091897,1
23/09/2024 10:30,0.332198203,1.025565028,0.041118409,1
23/09/2024 10:30,0.332198203,1.025565028,0.041118409,1
23/09/2024 10:30,0.33219263,1.025625944,0.041120954,1
23/09/2024 10:30,0.332079023,1.024945021,0.040871769,1
23/09/2024 10:30,0.330452621,1.024543047,0.040823128,1
23/09/2024 10:30,0.330370188,1.024328947,0.040607087,1
23/09/2024 10:30,0.330370188,1.024328947,0.040607087,1
23/09/2024 10:30,0.328781426,1.024462938,0.040644124,1
23/09/2024 10:30,0.328691006,1.024820089,0.040611636,1
23/09/2024 10:30,0.328079969,1.023438931,0.040753808,1
23/09/2024 10:30,0.329287916,1.023509979,0.040769465,1
23/09/2024 10:30,0.329398274,1.022511005,0.040641494,1
23/09/2024 10:30,0.329398274,1.022511005,0.040641494,1
23/09/2024 10:30,0.328307927,1.023055077,0.040712539,1
23/09/2024 10:30,0.328770936,1.022216082,0.040802404,1
23/09/2024 10:30,0.329513311,1.022548914,0.040532023,1
23/09/2024 10:30,0.327398121,1.022907972,0.040638447,1
23/09/2024 10:30,0.327398121,1.022907972,0.040638447,1
23/09/2024 10:30,0.328169137,1.022593021,0.040624801,1
23/09/2024 10:30,0.328073382,1.022078991,0.040559016,1
23/09/2024 10:30,0.327233434,1.023029089,0.040633589,1
23/09/2024 10:30,0.32770431,1.023169041,0.040748574,1
23/09/2024 10:30,0.32770431,1.023169041,0.040748574,1
23/09/2024 10:30,0.328537762,1.02264595,0.040581573,1
23/09/2024 10:30,0.32753405,1.023860931,0.04086348,1
23/09/2024 10:30,0.329529166,1.025900006,0.041277882,1
23/09/2024 10:30,0.332639426,1.02541995,0.041296419,1
23/09/2024 10:30,0.332811803,1.026875973,0.041622397,1
23/09/2024 10:30,0.332811803,1.026875973,0.041622397,1
23/09/2024 10:30,0.335416615,1.02799201,0.041805595,1
23/09/2024 10:30,0.336812407,1.029236078,0.041823201,1
23/09/2024 10:30,0.336991549,1.02907896,0.041984443,1
23/09/2024 10:30,0.338193834,1.028819084,0.041834924,1
23/09/2024 10:30,0.338193834,1.028819084,0.041834924,1
23/09/2024 10:30,0.336968571,1.029484987,0.042033631,1
23/09/2024 10:30,0.338688225,1.029551983,0.042042095,1
23/09/2024 10:30,0.338734895,1.029489994,0.041887656,1
23/09/2024 10:30,0.337597132,1.028603077,0.041864257,1
23/09/2024 10:30,0.337411731,1.029883981,0.041690927,1
23/09/2024 10:30,0.337411731,1.029883981,0.041690927,1
23/09/2024 10:30,0.335989982,1.029268026,0.041879635,1
23/09/2024 10:30,0.337548912,1.028805971,0.041948572,1
23/09/2024 10:30,0.338115633,1.029291987,0.04178945,1
23/09/2024 10:30,0.336869478,1.028423071,0.04166298,1
23/09/2024 10:30,0.336869478,1.028423071,0.04166298,1
23/09/2024 10:30,0.335948974,1.029525995,0.041723754,1
23/09/2024 10:30,0.336435944,1.029609919,0.041816402,1
23/09/2024 10:30,0.33720687,1.029636979,0.041852143,1
23/09/2024 10:30,0.337483525,1.029525042,0.042000819,1
23/09/2024 10:30,0.338579684,1.029412985,0.042000819,1
23/09/2024 10:30,0.338579684,1.029412985,0.041941214,1
23/09/2024 10:30,0.338085353,1.029402018,0.041852769,1
23/09/2024 10:30,0.33734405,1.029957056,0.04183951,1
23/09/2024 10:30,0.337192267,1.029551029,0.041829035,1
23/09/2024 10:30,0.337228298,1.029502988,0.041355874,1
23/09/2024 10:30,0.337228298,1.029502988,0.041355874,1
23/09/2024 10:31,0.335531116,1.027970076,0.04104346,1
23/09/2024 10:31,0.334095925,1.030307055,0.041309349,1
23/09/2024 10:31,0.336195648,1.029942989,0.041368857,1
23/09/2024 10:31,0.336701959,1.030182004,0.041156925,1
23/09/2024 10:31,0.336701959,1.030182004,0.041156925,1
23/09/2024 10:31,0.334983915,1.028991938,0.041004486,1
23/09/2024 10:31,0.333667755,1.029186964,0.04118903,1
23/09/2024 10:31,0.335151464,1.029543996,0.041281901,1
23/09/2024 10:31,0.335943758,1.028933048,0.041011669,1
23/09/2024 10:31,0.333699077,1.029695988,0.041230861,1
23/09/2024 10:31,0.333699077,1.029695988,0.041230861,1
23/09/2024 10:31,0.335374355,1.029137015,0.041345373,1
23/09/2024 10:31,0.336324483,1.029219985,0.04095206,1
23/09/2024 10:31,0.333137602,1.029577971,0.04093698,1
23/09/2024 10:31,0.333014399,1.029696941,0.041092005,1
23/09/2024 10:31,0.333014399,1.029696941,0.041092005,1
23/09/2024 10:31,0.334302664,1.030146003,0.041330803,1
23/09/2024 10:31,0.336248279,1.029947996,0.041088708,1
23/09/2024 10:31,0.334405005,1.029986024,0.041588146,1
23/09/2024 10:31,0.336353332,1.028450012,0.041372333,1
23/09/2024 10:31,0.333709478,1.029224992,0.041297998,1
23/09/2024 10:31,0.333709478,1.029224992,0.041297998,1
23/09/2024 10:31,0.333408862,1.028938055,0.040481772,1
23/09/2024 10:31,0.32986331,1.028761029,0.040793691,1
23/09/2024 10:31,0.33228448,1.027725935,0.040779155,1
23/09/2024 10:31,0.332132339,1.028939009,0.040830657,1
23/09/2024 10:31,0.332132339,1.028939009,0.040830657,1
23/09/2024 10:31,0.332561821,1.030307055,0.04091078,1
23/09/2024 10:31,0.333305568,1.029526949,0.041033722,1
23/09/2024 10:31,0.334174693,1.026587963,0.040515576,1
23/09/2024 10:31,0.329880953,1.022915006,0.040257119,1
23/09/2024 10:31,0.325112462,1.022915006,0.040257119,1
23/09/2024 10:31,0.325112462,1.02233696,0.040283799,1
23/09/2024 10:31,0.325605452,1.02353096,0.04046046,1
23/09/2024 10:31,0.327109158,1.026334047,0.040871479,1
23/09/2024 10:31,0.330096573,1.029609919,0.041609012,1
23/09/2024 10:31,0.335629612,1.025948048,0.041384973,1
23/09/2024 10:31,0.335629612,1.025948048,0.041384973,1
23/09/2024 10:31,0.33387199,1.028617024,0.041554917,1
23/09/2024 10:31,0.335055947,1.027024031,0.041501455,1
23/09/2024 10:31,0.334763139,1.026821971,0.04131246,1
23/09/2024 10:31,0.333334446,1.030926943,0.038580574,1
23/09/2024 10:31,0.333334446,1.030926943,0.038580574,1
23/09/2024 10:31,0.325711012,1.028177023,0.038249899,1
23/09/2024 10:31,0.323180586,1.027338982,0.03832899,1
23/09/2024 10:31,0.323770761,1.026176929,0.038121399,1
23/09/2024 10:31,0.322075933,1.026066065,0.03817948,1
23/09/2024 10:31,0.322649688,1.026066065,0.03817948,1
23/09/2024 10:31,0.322649688,1.028465986,0.03868603,1
23/09/2024 10:31,0.326893508,1.02964592,0.038221896,1
23/09/2024 10:31,0.325615138,1.029530048,0.03850561,1
23/09/2024 10:31,0.32834807,1.02886498,0.03846721,1
23/09/2024 10:31,0.328107327,1.028769016,0.038312584,1
23/09/2024 10:31,0.328107327,1.028769016,0.038312584,1
23/09/2024 10:31,0.326938719,1.030537009,0.038480114,1
23/09/2024 10:31,0.328221679,1.030045986,0.038341399,1
23/09/2024 10:31,0.327046335,1.030364037,0.038319543,1
23/09/2024 10:31,0.326808542,1.030705929,0.038481407,1
23/09/2024 10:31,0.326808542,1.030705929,0.038481407,1
23/09/2024 10:31,0.328124285,1.03045702,0.038448144,1
23/09/2024 10:31,0.327827156,1.030133009,0.038892929,1
23/09/2024 10:31,0.328733087,1.025244951,0.040852804,1
23/09/2024 10:31,0.332639843,1.025277019,0.040621098,1
23/09/2024 10:31,0.330811113,1.025277019,0.040621098,1
23/09/2024 10:31,0.330811113,1.024062991,0.040265888,1
23/09/2024 10:31,0.32804212,1.02362299,0.040108897,1
23/09/2024 10:31,0.326847672,1.023741961,0.039775241,1
23/09/2024 10:31,0.324372292,1.024392009,0.040129196,1
23/09/2024 10:31,0.327138871,1.025368929,0.04010611,1
23/09/2024 10:31,0.327138871,1.025368929,0.04010611,1
23/09/2024 10:31,0.326891482,1.025093079,0.039968077,1
23/09/2024 10:31,0.325789452,1.028411984,0.040764689,1
23/09/2024 10:31,0.332012057,1.028111935,0.040677387,1
23/09/2024 10:31,0.331248194,1.02848506,0.04089234,1
23/09/2024 10:32,0.331248194,1.02848506,0.04089234,1
23/09/2024 10:32,0.333025753,1.025938988,0.040444631,1
23/09/2024 10:32,0.329515547,1.025362968,0.040729687,1
23/09/2024 10:32,0.32883504,1.028557062,0.041223682,1
23/09/2024 10:32,0.334461808,1.02720201,0.040603388,1
23/09/2024 10:32,0.334461808,1.02720201,0.040603388,1
23/09/2024 10:32,0.330465406,1.02778101,0.040571369,1
23/09/2024 10:32,0.330304831,1.026795983,0.04035753,1
23/09/2024 10:32,0.328571051,1.026479959,0.040318765,1
23/09/2024 10:32,0.328294218,1.026076078,0.040304039,1
23/09/2024 10:32,0.3282502,1.023769975,0.040034197,1
23/09/2024 10:32,0.3282502,1.023769975,0.040034197,1
23/09/2024 10:32,0.326296628,1.024018049,0.040052932,1
23/09/2024 10:32,0.32651332,1.025138974,0.04020831,1
23/09/2024 10:32,0.32768774,1.02492404,0.04026603,1
23/09/2024 10:32,0.328107685,1.024524927,0.040572993,1
23/09/2024 10:32,0.328107685,1.024524927,0.040572993,1
23/09/2024 10:32,0.328733623,1.026057005,0.041262239,1
23/09/2024 10:32,0.333004057,1.026799917,0.041261133,1
23/09/2024 10:32,0.332939267,1.028051019,0.041471638,1
23/09/2024 10:32,0.334575504,1.026059985,0.041074563,1
23/09/2024 10:32,0.334575504,1.026059985,0.041074563,1
23/09/2024 10:32,0.33144623,1.02651906,0.041020919,1
23/09/2024 10:32,0.33094731,1.025524974,0.040158127,1
23/09/2024 10:32,0.327159077,1.025305033,0.039936256,1
23/09/2024 10:32,0.326617062,1.024487019,0.039774504,1
23/09/2024 10:32,0.325302988,1.024107933,0.039945941,1
23/09/2024 10:32,0.325302988,1.024107933,0.039945941,1
23/09/2024 10:32,0.32626918,1.023362994,0.040397424,1
23/09/2024 10:32,0.327578604,1.022606015,0.040447246,1
23/09/2024 10:32,0.327323735,1.023522019,0.040629186,1
23/09/2024 10:32,0.328695983,1.024157047,0.040884878,1
23/09/2024 10:32,0.328695983,1.024157047,0.040884878,1
23/09/2024 10:32,0.33059147,1.029077053,0.041561741,1
23/09/2024 10:32,0.336116761,1.025002956,0.040808,1
23/09/2024 10:32,0.330257446,1.023597956,0.040490814,1
23/09/2024 10:32,0.327342242,1.027900934,0.041207504,1
23/09/2024 10:32,0.327342242,1.027900934,0.041207504,1
23/09/2024 10:32,0.332707196,1.029192924,0.041428275,1
23/09/2024 10:32,0.334364533,1.028622985,0.041302893,1
23/09/2024 10:32,0.333475202,1.029893994,0.04143953,1
23/09/2024 10:32,0.334937245,1.027746916,0.041171815,1
23/09/2024 10:32,0.33283481,1.025835037,0.041225486,1
23/09/2024 10:32,0.33283481,1.025835037,0.041225486,1
23/09/2024 10:32,0.33295384,1.026193023,0.041667584,1
23/09/2024 10:32,0.336157799,1.02850008,0.04171095,1
23/09/2024 10:32,0.336556047,1.028742075,0.041645803,1
23/09/2024 10:32,0.336145699,1.029327989,0.041386202,1
23/09/2024 10:32,0.336145699,1.029327989,0.041386202,1
23/09/2024 10:32,0.33456257,1.029392958,0.041009724,1
23/09/2024 10:32,0.333315581,1.029232025,0.040962372,1
23/09/2024 10:32,0.333723515,1.029681921,0.041095659,1
23/09/2024 10:32,0.334869921,1.02827096,0.040739276,1
