fecha,Corriente_linea1,dispositivo
2024-09-25_11-12-30,0.0565576404333114,refrigerador
2024-09-25_11-12-30,0.0565576404333114,refrigerador
2024-09-25_11-12-31,0.0581957101821899,refrigerador
2024-09-25_11-12-32,0.0569899417459964,refrigerador
2024-09-25_11-12-33,0.058828517794609,refrigerador
2024-09-25_11-12-34,0.0570508725941181,refrigerador
2024-09-25_11-12-35,0.0577580109238624,refrigerador
2024-09-25_11-12-35,0.0577580109238624,refrigerador
2024-09-25_11-12-36,0.0585329607129097,refrigerador
2024-09-25_11-12-37,0.056968580931425,refrigerador
2024-09-25_11-12-38,0.0540370568633079,refrigerador
2024-09-25_11-12-39,0.0499506294727325,refrigerador
2024-09-25_11-12-39,0.0499506294727325,refrigerador
2024-09-25_11-12-40,0.0501341968774795,refrigerador
2024-09-25_11-12-41,0.0520454905927181,refrigerador
2024-09-25_11-12-42,0.0533132404088974,refrigerador
2024-09-25_11-12-43,0.0515193492174148,refrigerador
2024-09-25_11-12-43,0.0515193492174148,refrigerador
2024-09-25_11-12-44,0.0517457127571105,refrigerador
2024-09-25_11-12-45,0.0515449121594429,refrigerador
2024-09-25_11-12-46,0.0494758747518062,refrigerador
2024-09-25_11-12-47,0.0494953691959381,refrigerador
2024-09-25_11-12-48,0.0510796308517456,refrigerador
2024-09-25_11-12-48,0.0510796308517456,refrigerador
2024-09-25_11-12-49,0.0493347197771072,refrigerador
2024-09-25_11-12-50,0.0544894970953464,refrigerador
2024-09-25_11-12-51,0.0586830377578735,refrigerador
2024-09-25_11-12-52,0.0586788170039653,refrigerador
2024-09-25_11-12-52,0.0586788170039653,refrigerador
2024-09-25_11-12-53,0.0575401708483696,refrigerador
2024-09-25_11-12-54,0.0528882294893264,refrigerador
2024-09-25_11-12-55,0.0537064708769321,refrigerador
2024-09-25_11-12-56,0.0560863390564918,refrigerador
2024-09-25_11-12-56,0.0560863390564918,refrigerador
2024-09-25_11-12-57,0.0555333085358142,refrigerador
2024-09-25_11-12-58,0.0564421713352203,refrigerador
2024-09-25_11-12-59,0.057041697204113,refrigerador
2024-09-25_11-13-0,0.0584081448614597,refrigerador
2024-09-25_11-13-1,0.0581557340919971,refrigerador
2024-09-25_11-13-1,0.0581557340919971,refrigerador
2024-09-25_11-13-2,0.0582078471779823,refrigerador
2024-09-25_11-13-3,0.0598466880619525,refrigerador
2024-09-25_11-13-4,0.0575765408575534,refrigerador
2024-09-25_11-13-5,0.056621715426445,refrigerador
2024-09-25_11-13-5,0.056621715426445,refrigerador
2024-09-25_11-13-6,0.0567994527518749,refrigerador
2024-09-25_11-13-7,0.0557285249233245,refrigerador
2024-09-25_11-13-8,0.0579578131437301,refrigerador
2024-09-25_11-13-9,0.0586598366498947,refrigerador
2024-09-25_11-13-9,0.0586598366498947,refrigerador
2024-09-25_11-13-10,0.0573005117475986,refrigerador
2024-09-25_11-13-11,0.0579129271209239,refrigerador
2024-09-25_11-13-12,0.0575881153345108,refrigerador
2024-09-25_11-13-13,0.0582734197378158,refrigerador
2024-09-25_11-13-14,0.0575454272329807,refrigerador
2024-09-25_11-13-14,0.0575454272329807,refrigerador
2024-09-25_11-13-15,0.0583365298807621,refrigerador
2024-09-25_11-13-16,0.0541483201086521,refrigerador
2024-09-25_11-13-17,0.0535744689404964,refrigerador
2024-09-25_11-13-18,0.0536047667264938,refrigerador
2024-09-25_11-13-18,0.0536047667264938,refrigerador
2024-09-25_11-13-19,0.049051571637392,refrigerador
2024-09-25_11-13-20,0.0506270080804824,refrigerador
2024-09-25_11-13-21,0.0489259622991085,refrigerador
2024-09-25_11-13-22,0.0492358990013599,refrigerador
2024-09-25_11-13-22,0.0492358990013599,refrigerador
2024-09-25_11-13-23,0.049259003251791,refrigerador
2024-09-25_11-13-24,0.0496964268386364,refrigerador
2024-09-25_11-13-25,0.0498984903097152,refrigerador
2024-09-25_11-13-26,0.0502545461058616,refrigerador
2024-09-25_11-13-27,0.0493891537189483,refrigerador
2024-09-25_11-13-27,0.0493891537189483,refrigerador
2024-09-25_11-13-28,0.048746008425951,refrigerador
2024-09-25_11-13-29,0.0492234267294406,refrigerador
2024-09-25_11-13-30,0.0491892546415329,refrigerador
2024-09-25_11-13-31,0.049736700952053,refrigerador
2024-09-25_11-13-31,0.049736700952053,refrigerador
2024-09-25_11-13-32,0.0509566888213157,refrigerador
2024-09-25_11-13-33,0.050304714590311,refrigerador
2024-09-25_11-13-34,0.050428319722414,refrigerador
2024-09-25_11-13-35,0.0478682182729244,refrigerador
2024-09-25_11-13-35,0.0478682182729244,refrigerador
2024-09-25_11-13-36,0.0499740578234195,refrigerador
2024-09-25_11-13-37,0.051758088171482,refrigerador
2024-09-25_11-13-38,0.0507225468754768,refrigerador
2024-09-25_11-13-39,0.0515272803604602,refrigerador
2024-09-25_11-13-40,0.0515272803604602,refrigerador
2024-09-25_11-13-40,0.0492390319705009,refrigerador
2024-09-25_11-13-41,0.0494760125875473,refrigerador
2024-09-25_11-13-42,0.050100851804018,refrigerador
2024-09-25_11-13-43,0.0504902340471744,refrigerador
2024-09-25_11-13-44,0.0502883233129978,refrigerador
2024-09-25_11-13-44,0.0502883233129978,refrigerador
2024-09-25_11-13-45,0.0510420389473438,refrigerador
2024-09-25_11-13-46,0.0508155710995197,refrigerador
2024-09-25_11-13-47,0.0537111908197402,refrigerador
2024-09-25_11-13-48,0.0527718290686607,refrigerador
2024-09-25_11-13-48,0.0527718290686607,refrigerador
2024-09-25_11-13-49,0.052341029047966,refrigerador
2024-09-25_11-13-50,0.0505619011819362,refrigerador
2024-09-25_11-13-51,0.0503317601978778,refrigerador
2024-09-25_11-13-52,0.0514789409935474,refrigerador
2024-09-25_11-13-53,0.0508329905569553,refrigerador
2024-09-25_11-13-53,0.0508329905569553,refrigerador
2024-09-25_11-13-54,0.0510250404477119,refrigerador
2024-09-25_11-13-55,0.0508067421615123,refrigerador
2024-09-25_11-13-56,0.0534228794276714,refrigerador
2024-09-25_11-13-57,0.0555629581212997,refrigerador
2024-09-25_11-13-57,0.0555629581212997,refrigerador
2024-09-25_11-13-58,0.0558528527617454,refrigerador
2024-09-25_11-13-59,0.0584188178181648,refrigerador
2024-09-25_11-14-0,0.0572820380330085,refrigerador
2024-09-25_11-14-1,0.0546973086893558,refrigerador
2024-09-25_11-14-1,0.0546973086893558,refrigerador
2024-09-25_11-14-2,0.0547174215316772,refrigerador
2024-09-25_11-14-3,0.0527085699141025,refrigerador
2024-09-25_11-14-4,0.052683237940073,refrigerador
2024-09-25_11-14-5,0.0516702681779861,refrigerador
2024-09-25_11-14-6,0.0507923625409603,refrigerador
2024-09-25_11-14-6,0.0507923625409603,refrigerador
2024-09-25_11-14-7,0.0506568178534507,refrigerador
2024-09-25_11-14-8,0.0506685562431812,refrigerador
2024-09-25_11-14-9,0.0502895526587963,refrigerador
2024-09-25_11-14-10,0.0514977499842643,refrigerador
2024-09-25_11-14-10,0.0514977499842643,refrigerador
2024-09-25_11-14-11,0.0515636131167411,refrigerador
2024-09-25_11-14-12,0.0514675378799438,refrigerador
2024-09-25_11-14-13,0.0493016578257083,refrigerador
2024-09-25_11-14-14,0.0494584627449512,refrigerador
2024-09-25_11-14-15,0.0494584627449512,refrigerador
2024-09-25_11-14-15,0.0494522415101528,refrigerador
2024-09-25_11-14-16,0.0482718646526336,refrigerador
2024-09-25_11-14-17,0.0489017330110073,refrigerador
2024-09-25_11-14-18,0.0496492832899093,refrigerador
2024-09-25_11-14-19,0.0509412512183189,refrigerador
2024-09-25_11-14-19,0.0509412512183189,refrigerador
2024-09-25_11-14-20,0.04971394687891,refrigerador
2024-09-25_11-14-21,0.0504439175128936,refrigerador
2024-09-25_11-14-22,0.0504712276160717,refrigerador
2024-09-25_11-14-23,0.0500881671905517,refrigerador
2024-09-25_11-14-23,0.0500881671905517,refrigerador
2024-09-25_11-14-24,0.0488683171570301,refrigerador
2024-09-25_11-14-25,0.0490104854106903,refrigerador
2024-09-25_11-14-26,0.0481955334544181,refrigerador
2024-09-25_11-14-27,0.0481389984488487,refrigerador
2024-09-25_11-14-28,0.0481389984488487,refrigerador
2024-09-25_11-14-28,0.0484274551272392,refrigerador
2024-09-25_11-14-29,0.0490692481398582,refrigerador
2024-09-25_11-14-30,0.0489960610866546,refrigerador
2024-09-25_11-14-31,0.0487802065908908,refrigerador
2024-09-25_11-14-32,0.0486430414021015,refrigerador
2024-09-25_11-14-32,0.0486430414021015,refrigerador
2024-09-25_11-14-33,0.0489298738539218,refrigerador
2024-09-25_11-14-34,0.0484226308763027,refrigerador
2024-09-25_11-14-35,0.049148079007864,refrigerador
2024-09-25_11-14-36,0.0500847399234771,refrigerador
2024-09-25_11-14-36,0.0500847399234771,refrigerador
2024-09-25_11-14-37,0.0517993085086345,refrigerador
2024-09-25_11-14-38,0.0507073178887367,refrigerador
2024-09-25_11-14-39,0.048914585262537,refrigerador
2024-09-25_11-14-40,0.0486328117549419,refrigerador
2024-09-25_11-14-41,0.0486328117549419,refrigerador
2024-09-25_11-14-41,0.0509957373142242,refrigerador
2024-09-25_11-14-42,0.0558630004525184,refrigerador
2024-09-25_11-14-43,0.0587179362773895,refrigerador
2024-09-25_11-14-44,0.0569734908640384,refrigerador
2024-09-25_11-14-45,0.0575529299676418,refrigerador
2024-09-25_11-14-45,0.0575529299676418,refrigerador
2024-09-25_11-14-46,0.0576310493052005,refrigerador
2024-09-25_11-14-47,0.0578562431037426,refrigerador
2024-09-25_11-14-48,0.0577909685671329,refrigerador
2024-09-25_11-14-49,0.0575629323720932,refrigerador
2024-09-25_11-14-49,0.0575629323720932,refrigerador
2024-09-25_11-14-50,0.0578390434384346,refrigerador
2024-09-25_11-14-51,0.0570272281765937,refrigerador
2024-09-25_11-14-52,0.058764711022377,refrigerador
2024-09-25_11-14-53,0.0534123107790946,refrigerador
2024-09-25_11-14-54,0.0539789460599422,refrigerador
2024-09-25_11-14-54,0.0539789460599422,refrigerador
2024-09-25_11-14-55,0.0513921752572059,refrigerador
2024-09-25_11-14-56,0.0509875454008579,refrigerador
2024-09-25_11-14-57,0.0487644523382186,refrigerador
2024-09-25_11-14-58,0.0512159094214439,refrigerador
2024-09-25_11-14-58,0.0512159094214439,refrigerador
2024-09-25_11-14-59,0.0593682564795017,refrigerador
2024-09-25_11-15-0,0.0610392540693283,refrigerador
2024-09-25_11-15-1,0.0612063631415367,refrigerador
2024-09-25_11-15-2,0.059830404818058,refrigerador
2024-09-25_11-15-2,0.059830404818058,refrigerador
2024-09-25_11-15-3,0.0593770183622837,refrigerador
2024-09-25_11-15-4,0.0551851205527782,refrigerador
2024-09-25_11-15-5,0.0531165301799774,refrigerador
2024-09-25_11-15-6,0.0537740141153335,refrigerador
2024-09-25_11-15-7,0.0532112792134285,refrigerador
2024-09-25_11-15-7,0.0532112792134285,refrigerador
2024-09-25_11-15-8,0.0549480654299259,refrigerador
2024-09-25_11-15-9,0.0568504892289638,refrigerador
2024-09-25_11-15-10,0.0568601787090301,refrigerador
2024-09-25_11-15-11,0.0570870488882064,refrigerador
2024-09-25_11-15-11,0.0570870488882064,refrigerador
2024-09-25_11-15-12,0.056701086461544,refrigerador
2024-09-25_11-15-13,0.0541880466043949,refrigerador
2024-09-25_11-15-14,0.052337110042572,refrigerador
2024-09-25_11-15-15,0.0533867068588733,refrigerador
2024-09-25_11-15-16,0.0533867068588733,refrigerador
2024-09-25_11-15-16,0.0547413118183612,refrigerador
2024-09-25_11-15-17,0.0539569780230522,refrigerador
2024-09-25_11-15-18,0.054991215467453,refrigerador
2024-09-25_11-15-19,0.0569422617554664,refrigerador
2024-09-25_11-15-20,0.0563380941748619,refrigerador
2024-09-25_11-15-20,0.0563380941748619,refrigerador
2024-09-25_11-15-21,0.0513907298445701,refrigerador
2024-09-25_11-15-22,0.05002012103796,refrigerador
2024-09-25_11-15-23,0.0490975305438041,refrigerador
2024-09-25_11-15-24,0.0508799292147159,refrigerador
2024-09-25_11-15-24,0.0508799292147159,refrigerador
2024-09-25_11-15-25,0.0499698184430599,refrigerador
2024-09-25_11-15-26,0.0480971597135067,refrigerador
2024-09-25_11-15-27,0.0485351905226707,refrigerador
2024-09-25_11-15-28,0.0502699352800846,refrigerador
2024-09-25_11-15-28,0.0502699352800846,refrigerador
2024-09-25_11-15-29,0.051250796765089,refrigerador
2024-09-25_11-15-30,0.0503270477056503,refrigerador
2024-09-25_11-15-31,0.0515921115875244,refrigerador
2024-09-25_11-15-32,0.0535222738981246,refrigerador
2024-09-25_11-15-33,0.0532593093812465,refrigerador
2024-09-25_11-15-33,0.0532593093812465,refrigerador
2024-09-25_11-15-34,0.0505888871848583,refrigerador
2024-09-25_11-15-35,0.052712682634592,refrigerador
2024-09-25_11-15-36,0.0524799861013889,refrigerador
2024-09-25_11-15-37,0.0512484274804592,refrigerador
2024-09-25_11-15-37,0.0512484274804592,refrigerador
2024-09-25_11-15-38,0.0492827035486698,refrigerador
2024-09-25_11-15-39,0.0496336966753006,refrigerador
2024-09-25_11-15-40,0.0485226549208164,refrigerador
2024-09-25_11-15-41,0.0494542568922042,refrigerador
2024-09-25_11-15-41,0.0494542568922042,refrigerador
2024-09-25_11-15-42,0.0493711791932582,refrigerador
2024-09-25_11-15-43,0.0483706220984458,refrigerador
2024-09-25_11-15-44,0.0491008087992668,refrigerador
2024-09-25_11-15-45,0.0486523695290088,refrigerador
2024-09-25_11-15-46,0.0486452393233776,refrigerador
2024-09-25_11-15-46,0.0486452393233776,refrigerador
2024-09-25_11-15-47,0.0506571941077709,refrigerador
2024-09-25_11-15-48,0.0564427934587001,refrigerador
2024-09-25_11-15-49,0.0555665530264377,refrigerador
2024-09-25_11-15-50,0.0571899265050888,refrigerador
2024-09-25_11-15-50,0.0571899265050888,refrigerador
2024-09-25_11-15-51,0.055456344038248,refrigerador
2024-09-25_11-15-52,0.0557670257985591,refrigerador
2024-09-25_11-15-53,0.0591371357440948,refrigerador
2024-09-25_11-15-54,0.0586276240646839,refrigerador
2024-09-25_11-15-54,0.0586276240646839,refrigerador
2024-09-25_11-15-55,0.0597478076815605,refrigerador
2024-09-25_11-15-56,0.0588630698621273,refrigerador
2024-09-25_11-15-57,0.0578019469976425,refrigerador
2024-09-25_11-15-58,0.0577983781695365,refrigerador
2024-09-25_11-15-59,0.0500235185027122,refrigerador
2024-09-25_11-15-59,0.0500235185027122,refrigerador
2024-09-25_11-16-0,0.0475216954946517,refrigerador
2024-09-25_11-16-1,0.0496170930564403,refrigerador
2024-09-25_11-16-2,0.0478356406092643,refrigerador
2024-09-25_11-16-3,0.0501971431076526,refrigerador
2024-09-25_11-16-3,0.0501971431076526,refrigerador
2024-09-25_11-16-4,0.0500096715986728,refrigerador
2024-09-25_11-16-5,0.0510310195386409,refrigerador
2024-09-25_11-16-6,0.0496583729982376,refrigerador
2024-09-25_11-16-7,0.0482988730072975,refrigerador
2024-09-25_11-16-7,0.0482988730072975,refrigerador
2024-09-25_11-16-8,0.0486818142235279,refrigerador
2024-09-25_11-16-9,0.0480169430375099,refrigerador
2024-09-25_11-16-10,0.0486655682325363,refrigerador
2024-09-25_11-16-11,0.0483705438673496,refrigerador
2024-09-25_11-16-12,0.0483705438673496,refrigerador
2024-09-25_11-16-12,0.0491743423044681,refrigerador
2024-09-25_11-16-13,0.0498873963952064,refrigerador
2024-09-25_11-16-14,0.0508349388837814,refrigerador
2024-09-25_11-16-15,0.050820168107748,refrigerador
2024-09-25_11-16-16,0.0483990237116813,refrigerador
2024-09-25_11-16-16,0.0483990237116813,refrigerador
2024-09-25_11-16-17,0.0516664311289787,refrigerador
2024-09-25_11-16-18,0.0544269941747188,refrigerador
2024-09-25_11-16-19,0.0563520155847072,refrigerador
2024-09-25_11-16-20,0.0558055788278579,refrigerador
2024-09-25_11-16-20,0.0558055788278579,refrigerador
2024-09-25_11-16-21,0.0574974231421947,refrigerador
2024-09-25_11-16-22,0.0562904551625251,refrigerador
2024-09-25_11-16-23,0.0577392801642417,refrigerador
2024-09-25_11-16-24,0.0581158138811588,refrigerador
2024-09-25_11-16-25,0.0581158138811588,refrigerador
2024-09-25_11-16-25,0.0595183633267879,refrigerador
2024-09-25_11-16-26,0.0586868710815906,refrigerador
2024-09-25_11-16-27,0.0597935058176517,refrigerador
2024-09-25_11-16-28,0.059388730674982,refrigerador
2024-09-25_11-16-29,0.0533798970282077,refrigerador
2024-09-25_11-16-29,0.0533798970282077,refrigerador
2024-09-25_11-16-30,0.0545815713703632,refrigerador
2024-09-25_11-16-31,0.0581853985786438,refrigerador
2024-09-25_11-16-32,0.057191401720047,refrigerador
2024-09-25_11-16-33,0.0566864274442195,refrigerador
2024-09-25_11-16-33,0.0566864274442195,refrigerador
2024-09-25_11-16-34,0.058507964015007,refrigerador
2024-09-25_11-16-35,0.0564671196043491,refrigerador
2024-09-25_11-16-36,0.0580220259726047,refrigerador
2024-09-25_11-16-37,0.0557737462222576,refrigerador
2024-09-25_11-16-37,0.0557737462222576,refrigerador
2024-09-25_11-16-38,0.0566856823861599,refrigerador
2024-09-25_11-16-39,0.059393037110567,refrigerador
2024-09-25_11-16-40,0.0588817968964576,refrigerador
2024-09-25_11-16-41,0.0566449649631977,refrigerador
2024-09-25_11-16-42,0.0566449649631977,refrigerador
2024-09-25_11-16-42,0.0559729300439357,refrigerador
2024-09-25_11-16-43,0.0543057098984718,refrigerador
2024-09-25_11-16-44,0.0557599402964115,refrigerador
2024-09-25_11-16-45,0.0577256865799427,refrigerador
2024-09-25_11-16-46,0.0561362281441688,refrigerador
2024-09-25_11-16-46,0.0561362281441688,refrigerador
2024-09-25_11-16-47,0.0574234314262867,refrigerador
2024-09-25_11-16-48,0.0569638274610042,refrigerador
2024-09-25_11-16-49,0.0569121018052101,refrigerador
2024-09-25_11-16-50,0.0574253909289836,refrigerador
2024-09-25_11-16-50,0.0574253909289836,refrigerador
2024-09-25_11-16-51,0.0576585195958614,refrigerador
2024-09-25_11-16-52,0.0572114810347557,refrigerador
2024-09-25_11-16-53,0.0565529726445674,refrigerador
2024-09-25_11-16-54,0.0568400844931602,refrigerador
2024-09-25_11-16-55,0.0568400844931602,refrigerador
2024-09-25_11-16-55,0.0578334964811801,refrigerador
2024-09-25_11-16-56,0.0579033158719539,refrigerador
2024-09-25_11-16-57,0.0537749230861663,refrigerador
2024-09-25_11-16-58,0.0540350116789341,refrigerador
2024-09-25_11-16-59,0.0551801621913909,refrigerador
2024-09-25_11-16-59,0.0551801621913909,refrigerador
2024-09-25_11-17-0,0.0570884868502616,refrigerador
2024-09-25_11-17-1,0.0564743094146251,refrigerador
2024-09-25_11-17-2,0.0579998940229415,refrigerador
2024-09-25_11-17-3,0.0562312975525856,refrigerador
2024-09-25_11-17-4,0.0562312975525856,refrigerador
2024-09-25_11-17-4,0.0591621324419975,refrigerador
2024-09-25_11-17-5,0.0583301782608032,refrigerador
2024-09-25_11-17-6,0.0567706003785133,refrigerador
2024-09-25_11-17-7,0.0573019236326217,refrigerador
2024-09-25_11-17-8,0.0573019236326217,refrigerador
2024-09-25_11-17-8,0.0553280189633369,refrigerador
2024-09-25_11-17-9,0.0544193983078002,refrigerador
2024-09-25_11-17-10,0.0537030771374702,refrigerador
2024-09-25_11-17-11,0.0532424040138721,refrigerador
2024-09-25_11-17-12,0.0555594414472579,refrigerador
2024-09-25_11-17-12,0.0555594414472579,refrigerador
2024-09-25_11-17-13,0.0572836808860302,refrigerador
2024-09-25_11-17-14,0.0566906817257404,refrigerador
2024-09-25_11-17-15,0.0539271719753742,refrigerador
2024-09-25_11-17-16,0.0554646588861942,refrigerador
2024-09-25_11-17-17,0.0554646588861942,refrigerador
2024-09-25_11-17-17,0.0586956217885017,refrigerador
2024-09-25_11-17-18,0.0596635565161705,refrigerador
2024-09-25_11-17-19,0.0585444048047065,refrigerador
2024-09-25_11-17-20,0.0580124892294406,refrigerador
2024-09-25_11-17-21,0.0584090426564216,refrigerador
2024-09-25_11-17-21,0.0584090426564216,refrigerador
2024-09-25_11-17-22,0.0579422675073146,refrigerador
2024-09-25_11-17-23,0.0514718741178512,refrigerador
2024-09-25_11-17-24,0.0480000972747802,refrigerador
2024-09-25_11-17-25,0.0491219609975814,refrigerador
2024-09-25_11-17-26,0.0491219609975814,refrigerador
2024-09-25_11-17-26,0.0492892228066921,refrigerador
2024-09-25_11-17-27,0.048762634396553,refrigerador
2024-09-25_11-17-28,0.0506893247365951,refrigerador
2024-09-25_11-17-29,0.0508590452373027,refrigerador
2024-09-25_11-17-30,0.0508590452373027,refrigerador
2024-09-25_11-17-30,0.0504322275519371,refrigerador
2024-09-25_11-17-31,0.0491155423223972,refrigerador
2024-09-25_11-17-32,0.0493384785950183,refrigerador
2024-09-25_11-17-33,0.0491566807031631,refrigerador
2024-09-25_11-17-34,0.0495261810719966,refrigerador
2024-09-25_11-17-34,0.0495261810719966,refrigerador
2024-09-25_11-17-35,0.0592168606817722,refrigerador
2024-09-25_11-17-36,0.0593986101448535,refrigerador
2024-09-25_11-17-37,0.0567133873701095,refrigerador
2024-09-25_11-17-38,0.0549744814634323,refrigerador
2024-09-25_11-17-39,0.0549744814634323,refrigerador
2024-09-25_11-17-39,0.0565281212329864,refrigerador
2024-09-25_11-17-40,0.0588799901306629,refrigerador
2024-09-25_11-17-41,0.059387058019638,refrigerador
2024-09-25_11-17-42,0.0578004755079746,refrigerador
2024-09-25_11-17-43,0.0578004755079746,refrigerador
2024-09-25_11-17-43,0.0575233958661556,refrigerador
2024-09-25_11-17-44,0.0580554232001304,refrigerador
2024-09-25_11-17-45,0.0605865083634853,refrigerador
2024-09-25_11-17-46,0.0560401566326618,refrigerador
2024-09-25_11-17-47,0.051902636885643,refrigerador
2024-09-25_11-17-47,0.051902636885643,refrigerador
2024-09-25_11-17-48,0.0490475408732891,refrigerador
2024-09-25_11-17-49,0.055233959108591,refrigerador
2024-09-25_11-17-50,0.0597795359790325,refrigerador
2024-09-25_11-17-51,0.0568643026053905,refrigerador
2024-09-25_11-17-52,0.0568643026053905,refrigerador
2024-09-25_11-17-52,0.0564743801951408,refrigerador
2024-09-25_11-17-53,0.0547064766287803,refrigerador
2024-09-25_11-17-54,0.055592343211174,refrigerador
2024-09-25_11-17-55,0.0574968829751014,refrigerador
2024-09-25_11-17-56,0.0574968829751014,refrigerador
2024-09-25_11-17-56,0.0576916188001632,refrigerador
2024-09-25_11-17-57,0.0544155649840831,refrigerador
2024-09-25_11-17-58,0.0485108159482479,refrigerador
2024-09-25_11-17-59,0.0496548451483249,refrigerador
2024-09-25_11-18-0,0.0516739152371883,refrigerador
2024-09-25_11-18-0,0.0516739152371883,refrigerador
2024-09-25_11-18-1,0.0500333569943904,refrigerador
2024-09-25_11-18-2,0.0529233999550342,refrigerador
2024-09-25_11-18-3,0.0546338334679603,refrigerador
2024-09-25_11-18-4,0.0537351109087467,refrigerador
2024-09-25_11-18-5,0.0537351109087467,refrigerador
2024-09-25_11-18-5,0.0565319433808326,refrigerador
2024-09-25_11-18-6,0.060000754892826,refrigerador
2024-09-25_11-18-7,0.0597677379846572,refrigerador
2024-09-25_11-18-8,0.0583482645452022,refrigerador
2024-09-25_11-18-9,0.0583482645452022,refrigerador
2024-09-25_11-18-9,0.0533169358968734,refrigerador
2024-09-25_11-18-10,0.0497306212782859,refrigerador
2024-09-25_11-18-11,0.0477766133844852,refrigerador
2024-09-25_11-18-12,0.0488829091191291,refrigerador
2024-09-25_11-18-13,0.0488829091191291,refrigerador
2024-09-25_11-18-13,0.0537116378545761,refrigerador
2024-09-25_11-18-14,0.0570760630071163,refrigerador
2024-09-25_11-18-15,0.0582690723240375,refrigerador
2024-09-25_11-18-16,0.0547820180654525,refrigerador
2024-09-25_11-18-17,0.0545582994818687,refrigerador
2024-09-25_11-18-17,0.0545582994818687,refrigerador
2024-09-25_11-18-18,0.0539068952202796,refrigerador
2024-09-25_11-18-19,0.0586356148123741,refrigerador
2024-09-25_11-18-20,0.0560284666717052,refrigerador
2024-09-25_11-18-21,0.0528042837977409,refrigerador
2024-09-25_11-18-22,0.0528042837977409,refrigerador
2024-09-25_11-18-22,0.0596604943275451,refrigerador
2024-09-25_11-18-23,0.055738802999258,refrigerador
2024-09-25_11-18-24,0.0580758824944496,refrigerador
2024-09-25_11-18-25,0.0596339367330074,refrigerador
2024-09-25_11-18-26,0.0596339367330074,refrigerador
2024-09-25_11-18-26,0.0571364797651767,refrigerador
2024-09-25_11-18-27,0.0587014816701412,refrigerador
2024-09-25_11-18-28,0.0535325333476066,refrigerador
2024-09-25_11-18-29,0.0604469180107116,refrigerador
2024-09-25_11-18-30,0.0610118135809898,refrigerador
2024-09-25_11-18-30,0.0610118135809898,refrigerador
2024-09-25_11-18-31,0.0603944435715675,refrigerador
2024-09-25_11-18-32,0.0610174089670181,refrigerador
2024-09-25_11-18-33,0.0611827187240123,refrigerador
2024-09-25_11-18-34,0.0592002272605896,refrigerador
2024-09-25_11-18-35,0.0592002272605896,refrigerador
2024-09-25_11-18-35,0.0564351007342338,refrigerador
2024-09-25_11-18-36,0.0542686134576797,refrigerador
2024-09-25_11-18-37,0.0539228208363056,refrigerador
2024-09-25_11-18-38,0.054513081908226,refrigerador
2024-09-25_11-18-39,0.054513081908226,refrigerador
2024-09-25_11-18-39,0.0541707389056682,refrigerador
2024-09-25_11-18-40,0.0542437918484211,refrigerador
2024-09-25_11-18-41,0.0531835183501243,refrigerador
2024-09-25_11-18-42,0.0511169023811817,refrigerador
2024-09-25_11-18-43,0.0503038689494133,refrigerador
2024-09-25_11-18-44,0.0503038689494133,refrigerador
2024-09-25_11-18-44,0.050284206867218,refrigerador
2024-09-25_11-18-45,0.0508657209575176,refrigerador
2024-09-25_11-18-46,0.050767283886671,refrigerador
2024-09-25_11-18-47,0.0505271889269351,refrigerador
2024-09-25_11-18-48,0.0505271889269351,refrigerador
2024-09-25_11-18-48,0.0517072081565856,refrigerador
2024-09-25_11-18-49,0.0501095280051231,refrigerador
2024-09-25_11-18-50,0.0488450154662132,refrigerador
2024-09-25_11-18-51,0.0505305379629135,refrigerador
2024-09-25_11-18-52,4.367528915405273,refrigerador
2024-09-25_11-18-52,4.367528915405273,refrigerador
2024-09-25_11-18-53,5.279664993286133,refrigerador
2024-09-25_11-18-54,1.0341089963912964,refrigerador
2024-09-25_11-18-55,0.8257238268852234,refrigerador
2024-09-25_11-18-56,0.8139171004295349,refrigerador
2024-09-25_11-18-57,0.8139171004295349,refrigerador
2024-09-25_11-18-57,0.8083071708679199,refrigerador
2024-09-25_11-18-58,0.8069294691085815,refrigerador
2024-09-25_11-18-59,0.8050569295883179,refrigerador
2024-09-25_11-19-0,0.8053359985351562,refrigerador
2024-09-25_11-19-1,0.8053359985351562,refrigerador
2024-09-25_11-19-1,0.8049773573875427,refrigerador
2024-09-25_11-19-2,0.8046991229057312,refrigerador
2024-09-25_11-19-3,0.8045135140419006,refrigerador
2024-09-25_11-19-4,0.8060052394866943,refrigerador
2024-09-25_11-19-5,0.8074203133583069,refrigerador
2024-09-25_11-19-5,0.8074203133583069,refrigerador
2024-09-25_11-19-6,0.8053906559944153,refrigerador
2024-09-25_11-19-7,0.8055267930030823,refrigerador
2024-09-25_11-19-8,0.8055030703544617,refrigerador
2024-09-25_11-19-9,0.8046447038650513,refrigerador
2024-09-25_11-19-10,0.8046447038650513,refrigerador
2024-09-25_11-19-10,0.8050938844680786,refrigerador
2024-09-25_11-19-11,0.8060730695724487,refrigerador
2024-09-25_11-19-12,0.8066473603248596,refrigerador
2024-09-25_11-19-13,0.8068435788154602,refrigerador
2024-09-25_11-19-14,0.8068435788154602,refrigerador
2024-09-25_11-19-14,0.8051759600639343,refrigerador
2024-09-25_11-19-15,0.8058860898017883,refrigerador
2024-09-25_11-19-16,0.8056194186210632,refrigerador
