fecha,Corriente_linea1,media_corriente,desviacion_corriente,corriente_max,corriente_min,dispositivo_predicho
2024-09-25_13-00-49,0.3150069415569305,0.3158665776252746,0.0009182905019187774,0.3171809017658233,0.3150069415569305,ventilador
2024-09-25_13-00-50,0.3134731352329254,0.315306007862091,0.0013567231066537538,0.3171809017658233,0.3134731352329254,refrigerador
2024-09-25_13-00-51,0.3145904839038849,0.3147879242897033,0.00086854545032731,0.3158621191978454,0.3134731352329254,refrigerador
2024-09-25_13-00-52,0.3121833205223083,0.3140521645545959,0.001218691813232526,0.3150069415569305,0.3121833205223083,refrigerador
2024-09-25_13-00-53,0.3142409324645996,0.31389896273612977,0.0011121509740490804,0.3150069415569305,0.3121833205223083,refrigerador
2024-09-25_13-00-54,0.3142409324645996,0.3137457609176636,0.0009642991494154162,0.3145904839038849,0.3121833205223083,refrigerador
2024-09-25_13-00-54,0.3159216940402984,0.3142354726791382,0.0013398473366228376,0.3159216940402984,0.3121833205223083,refrigerador
2024-09-25_13-00-55,0.3154773116111755,0.3144128382205963,0.001452549640181455,0.3159216940402984,0.3121833205223083,refrigerador
2024-09-25_13-00-56,0.3173836767673492,0.31545290946960447,0.0013120588132389567,0.3173836767673492,0.3142409324645996,refrigerador
2024-09-25_13-00-57,0.3177086114883423,0.316146445274353,0.0014230545572753751,0.3177086114883423,0.3142409324645996,refrigerador
2024-09-25_13-00-58,0.3195008039474487,0.3171984195709228,0.0015959190556188657,0.3195008039474487,0.3154773116111755,refrigerador
2024-09-25_13-00-58,0.3195008039474487,0.31791424155235287,0.001680533450989597,0.3195008039474487,0.3154773116111755,refrigerador
2024-09-25_13-00-59,0.3201547265052795,0.3188497245311737,0.0012249769372673044,0.3201547265052795,0.3173836767673492,refrigerador
2024-09-25_13-01-0,0.3194950520992279,0.3192719995975494,0.0009189456530734341,0.3201547265052795,0.3177086114883423,refrigerador
2024-09-25_13-01-1,0.3171455264091491,0.3191593825817108,0.0011610488074262051,0.3201547265052795,0.3171455264091491,refrigerador
2024-09-25_13-01-2,0.3185696601867676,0.31897315382957453,0.001167254850751034,0.3201547265052795,0.3171455264091491,refrigerador
2024-09-25_13-01-2,0.3185696601867676,0.31878692507743833,0.0011358831672633792,0.3201547265052795,0.3171455264091491,refrigerador
2024-09-25_13-01-3,0.311656504869461,0.31708728075027465,0.003149959510879314,0.3194950520992279,0.311656504869461,refrigerador
2024-09-25_13-01-4,0.3110000193119049,0.31538827419281007,0.003758764831011596,0.3185696601867676,0.3110000193119049,refrigerador
2024-09-25_13-01-5,0.3047022223472595,0.31289961338043215,0.005844866502282851,0.3185696601867676,0.3047022223472595,refrigerador
2024-09-25_13-01-6,0.302331805229187,0.309652042388916,0.006392288505082339,0.3185696601867676,0.302331805229187,refrigerador
2024-09-25_13-01-6,0.302331805229187,0.3064044713973999,0.004603634094122257,0.311656504869461,0.302331805229187,refrigerador
2024-09-25_13-01-7,0.3008085787296295,0.3042348861694336,0.004030150317939881,0.3110000193119049,0.3008085787296295,refrigerador
2024-09-25_13-01-8,0.3023141920566559,0.30249772071838377,0.0013965821456908853,0.3047022223472595,0.3008085787296295,refrigerador
2024-09-25_13-01-9,0.3041414320468902,0.30238556265830996,0.0011811889250027835,0.3041414320468902,0.3008085787296295,refrigerador
2024-09-25_13-01-10,0.3059487342834472,0.303108948469162,0.0019784903410482797,0.3059487342834472,0.3008085787296295,refrigerador
2024-09-25_13-01-11,0.3062212765216827,0.3038868427276611,0.0023299534878686782,0.3062212765216827,0.3008085787296295,refrigerador
2024-09-25_13-01-11,0.3062212765216827,0.30496938228607173,0.0017196762371156395,0.3062212765216827,0.3023141920566559,refrigerador
2024-09-25_13-01-12,0.3079874515533447,0.3061040341854095,0.0013647964799120347,0.3079874515533447,0.3041414320468902,refrigerador
2024-09-25_13-01-13,0.3091680705547333,0.3071093618869781,0.001408347480829499,0.3091680705547333,0.3059487342834472,refrigerador
2024-09-25_13-01-14,0.3080840706825256,0.3075364291667938,0.001286938129984301,0.3091680705547333,0.3062212765216827,refrigerador
2024-09-25_13-01-15,0.3075068295001983,0.30779353976249696,0.0010683584803141033,0.3091680705547333,0.3062212765216827,refrigerador
2024-09-25_13-01-15,0.3075068295001983,0.3080506503582,0.0006791945880626332,0.3091680705547333,0.3075068295001983,refrigerador
2024-09-25_13-01-16,0.3070804178714752,0.3078692436218261,0.0008090173241602982,0.3091680705547333,0.3070804178714752,refrigerador
2024-09-25_13-01-17,0.306254118680954,0.30728645324707027,0.0006785075886839994,0.3080840706825256,0.306254118680954,refrigerador
2024-09-25_13-01-18,0.3064123094081878,0.3069521009922027,0.0005938154001130135,0.3075068295001983,0.306254118680954,refrigerador
2024-09-25_13-01-19,0.3065982758998871,0.3067703902721405,0.000515471014482573,0.3075068295001983,0.306254118680954,refrigerador
2024-09-25_13-01-19,0.3065982758998871,0.30658867955207825,0.0003102531863948514,0.3070804178714752,0.306254118680954,refrigerador
2024-09-25_13-01-20,0.3077816069126129,0.3067289173603058,0.00060579783284922,0.3077816069126129,0.306254118680954,refrigerador
2024-09-25_13-01-21,0.3073292672634125,0.3069439470767975,0.0005856110873508358,0.3077816069126129,0.3064123094081878,refrigerador
2024-09-25_13-01-22,0.3073856830596924,0.3071386218070984,0.000523154422069581,0.3077816069126129,0.3065982758998871,refrigerador
2024-09-25_13-01-23,0.3078598976135254,0.30739094614982604,0.0005011709830876681,0.3078598976135254,0.3065982758998871,refrigerador
2024-09-25_13-01-24,0.3078083097934723,0.3076329529285431,0.000253830306667076,0.3078598976135254,0.3073292672634125,refrigerador
2024-09-25_13-01-24,0.3078083097934723,0.30763829350471494,0.0002579867790505618,0.3078598976135254,0.3073292672634125,refrigerador
2024-09-25_13-01-25,0.3069104850292206,0.3075545370578766,0.00040784830510632854,0.3078598976135254,0.3069104850292206,refrigerador
2024-09-25_13-01-26,0.3066302835941314,0.3074034571647644,0.0005867214164193438,0.3078598976135254,0.3066302835941314,refrigerador
2024-09-25_13-01-27,0.3073915839195251,0.30730979442596434,0.0005303083134908733,0.3078083097934723,0.3066302835941314,refrigerador
2024-09-25_13-01-28,0.3057943880558014,0.3069070100784302,0.0007683863565007225,0.3078083097934723,0.3057943880558014,refrigerador
2024-09-25_13-01-28,0.3057943880558014,0.306504225730896,0.0007028657068096325,0.3073915839195251,0.3057943880558014,refrigerador
2024-09-25_13-01-29,0.3057743012905121,0.3062769889831543,0.000722087456754561,0.3073915839195251,0.3057743012905121,refrigerador
2024-09-25_13-01-30,0.3057302832603454,0.30609698891639703,0.00072417386135036,0.3073915839195251,0.3057302832603454,refrigerador
2024-09-25_13-01-31,0.3065445125102997,0.305927574634552,0.00034587074043718316,0.3065445125102997,0.3057302832603454,refrigerador
2024-09-25_13-01-32,0.3062545657157898,0.30601961016654966,0.0003624010496196276,0.3065445125102997,0.3057302832603454,refrigerador
2024-09-25_13-01-33,0.3062545657157898,0.3061116456985474,0.00034909328920076606,0.3065445125102997,0.3057302832603454,refrigerador
2024-09-25_13-01-33,0.3064420521259308,0.3062451958656311,0.0003137090292943792,0.3065445125102997,0.3057302832603454,refrigerador
2024-09-25_13-01-34,0.3079021275043487,0.30667956471443175,0.0006947228585023622,0.3079021275043487,0.3062545657157898,refrigerador
2024-09-25_13-01-35,0.3078798651695251,0.30694663524627686,0.0008655068082140173,0.3079021275043487,0.3062545657157898,refrigerador
2024-09-25_13-01-36,0.3071948289871216,0.3071346879005432,0.0007749562946292938,0.3079021275043487,0.3062545657157898,refrigerador
2024-09-25_13-01-37,0.3073464035987854,0.3073530554771423,0.0005987519349823973,0.3079021275043487,0.3064420521259308,refrigerador
2024-09-25_13-01-37,0.3073464035987854,0.30753392577171323,0.00033187435229953857,0.3079021275043487,0.3071948289871216,refrigerador
2024-09-25_13-01-38,0.3071472346782684,0.30738294720649717,0.00029178210745227617,0.3078798651695251,0.3071472346782684,refrigerador
2024-09-25_13-01-39,0.3083353638648987,0.3074740469455719,0.0004896992469467229,0.3083353638648987,0.3071472346782684,refrigerador
2024-09-25_13-01-40,0.3071598410606384,0.30746704936027525,0.0004949088927889911,0.3083353638648987,0.3071472346782684,refrigerador
2024-09-25_13-01-41,0.3067378401756286,0.3073453366756439,0.0005964184763765128,0.3083353638648987,0.3067378401756286,refrigerador
2024-09-25_13-01-41,0.3067378401756286,0.30722362399101255,0.0006553321613994756,0.3083353638648987,0.3067378401756286,refrigerador
2024-09-25_13-01-42,0.3075454235076904,0.307303261756897,0.0006678041816497097,0.3083353638648987,0.3067378401756286,refrigerador
2024-09-25_13-01-43,0.308001160621643,0.30723642110824584,0.0005439070239082728,0.308001160621643,0.3067378401756286,refrigerador
2024-09-25_13-01-44,0.3067204356193542,0.307148540019989,0.0005926846748727497,0.308001160621643,0.3067204356193542,refrigerador
2024-09-25_13-01-45,0.3075538873672485,0.30731174945831297,0.0005629267273142188,0.308001160621643,0.3067204356193542,refrigerador
2024-09-25_13-01-46,0.3075538873672485,0.3074749588966369,0.0004646553291691668,0.308001160621643,0.3067204356193542,refrigerador
2024-09-25_13-01-46,0.307078868150711,0.307381647825241,0.0004929518579621056,0.308001160621643,0.3067204356193542,refrigerador
2024-09-25_13-01-47,0.3079338371753692,0.30736818313598624,0.0004722860947769576,0.3079338371753692,0.3067204356193542,refrigerador
2024-09-25_13-01-48,0.307700365781784,0.30756416916847223,0.000312622960407968,0.3079338371753692,0.307078868150711,refrigerador
2024-09-25_13-01-49,0.3083232045173645,0.30771803259849545,0.0004605951669948649,0.3083232045173645,0.307078868150711,refrigerador
2024-09-25_13-01-50,0.3075962960720062,0.307726514339447,0.0004571947223910195,0.3083232045173645,0.307078868150711,refrigerador
2024-09-25_13-01-50,0.3075962960720062,0.3078299999237061,0.00030825027873982683,0.3083232045173645,0.3075962960720062,refrigerador
2024-09-25_13-01-51,0.3080267906188965,0.3078485906124115,0.0003187041228634322,0.3083232045173645,0.3075962960720062,refrigerador
2024-09-25_13-01-52,0.308295875787735,0.3079676926136017,0.00035827931350160844,0.3083232045173645,0.3075962960720062,refrigerador
2024-09-25_13-01-53,0.3076827228069305,0.3078395962715149,0.0003107378230316269,0.308295875787735,0.3075962960720062,refrigerador
2024-09-25_13-01-54,0.3065705597400665,0.30763444900512693,0.0006570889789798354,0.308295875787735,0.3065705597400665,refrigerador
2024-09-25_13-01-54,0.3065705597400665,0.30742930173873895,0.0008134865430140522,0.308295875787735,0.3065705597400665,refrigerador
2024-09-25_13-01-55,0.3078226745128631,0.3073884785175323,0.0007804578661307693,0.308295875787735,0.3065705597400665,refrigerador
2024-09-25_13-01-56,0.3067798614501953,0.30708527565002436,0.0006172201709233777,0.3078226745128631,0.3065705597400665,refrigerador
2024-09-25_13-01-57,0.3076552152633667,0.3070797741413116,0.0006106512265912823,0.3078226745128631,0.3065705597400665,refrigerador
2024-09-25_13-01-58,0.3069822788238525,0.30716211795806886,0.0005495186966450953,0.3078226745128631,0.3065705597400665,refrigerador
2024-09-25_13-01-59,0.3069822788238525,0.30724446177482606,0.0004627044575020342,0.3078226745128631,0.3067798614501953,refrigerador
2024-09-25_13-01-59,0.3063832223415375,0.3069565713405609,0.0004608092176499989,0.3076552152633667,0.3063832223415375,refrigerador
2024-09-25_13-02-0,0.3080533146858215,0.3072112619876861,0.0006512801800377481,0.3080533146858215,0.3063832223415375,refrigerador
2024-09-25_13-02-1,0.3085550963878631,0.3073912382125854,0.0008864962870912979,0.3085550963878631,0.3063832223415375,refrigerador
2024-09-25_13-02-2,0.3086994886398315,0.3077346801757812,0.0010121773753207293,0.3086994886398315,0.3063832223415375,refrigerador
2024-09-25_13-02-3,0.3070124685764313,0.307740718126297,0.001006641901579689,0.3086994886398315,0.3063832223415375,refrigerador
2024-09-25_13-02-3,0.3070124685764313,0.3078665673732758,0.0008157318965932056,0.3086994886398315,0.3070124685764313,refrigerador
2024-09-25_13-02-4,0.3066689372062683,0.3075896918773651,0.0009588818182500834,0.3086994886398315,0.3066689372062683,refrigerador
2024-09-25_13-02-5,0.3072202205657959,0.30732271671295164,0.0007946605965122734,0.3086994886398315,0.3066689372062683,refrigerador
2024-09-25_13-02-6,0.3073253035545349,0.3070478796958923,0.00025138152178083876,0.3073253035545349,0.3066689372062683,refrigerador
2024-09-25_13-02-7,0.3061281442642212,0.3068710148334503,0.00048503198271555105,0.3073253035545349,0.3061281442642212,refrigerador
2024-09-25_13-02-7,0.3061281442642212,0.3066941499710083,0.0005736867003029749,0.3073253035545349,0.3061281442642212,refrigerador
2024-09-25_13-02-8,0.3064112365245819,0.306642609834671,0.0005879175381830177,0.3073253035545349,0.3061281442642212,refrigerador
2024-09-25_13-02-9,0.3066283166408539,0.30652422904968263,0.0004947444325657333,0.3073253035545349,0.3061281442642212,refrigerador
2024-09-25_13-02-10,0.3061034381389618,0.306279855966568,0.0002322938998796093,0.3066283166408539,0.3061034381389618,refrigerador
2024-09-25_13-02-11,0.3077576458454132,0.3066057562828064,0.0006792704226691242,0.3077576458454132,0.3061034381389618,refrigerador
2024-09-25_13-02-12,0.3077576458454132,0.3069316565990448,0.0007767423111908958,0.3077576458454132,0.3061034381389618,refrigerador
2024-09-25_13-02-12,0.308329164981842,0.30731524229049684,0.0009164902051615019,0.308329164981842,0.3061034381389618,refrigerador
2024-09-25_13-02-13,0.3097918033599853,0.3079479396343231,0.0013247429394955019,0.3097918033599853,0.3061034381389618,refrigerador
2024-09-25_13-02-14,0.3083395957946777,0.3083951711654663,0.0008323016268582038,0.3097918033599853,0.3077576458454132,refrigerador
2024-09-25_13-02-15,0.3087220788002014,0.3085880577564239,0.0007558617392364852,0.3097918033599853,0.3077576458454132,refrigerador
2024-09-25_13-02-16,0.307859867811203,0.30860850214958185,0.0007286793985836339,0.3097918033599853,0.307859867811203,refrigerador
2024-09-25_13-02-16,0.307859867811203,0.3085146427154541,0.000800354736370983,0.3097918033599853,0.307859867811203,refrigerador
2024-09-25_13-02-17,0.3092650473117828,0.3084092915058136,0.0005997383128319562,0.3092650473117828,0.307859867811203,refrigerador
2024-09-25_13-02-18,0.3095634877681732,0.3086540699005127,0.0007852504987026508,0.3095634877681732,0.307859867811203,refrigerador
2024-09-25_13-02-19,0.3087836503982544,0.30866638422012327,0.0007870643343259504,0.3095634877681732,0.307859867811203,refrigerador
2024-09-25_13-02-20,0.3077265620231628,0.30863972306251525,0.000822667007799756,0.3095634877681732,0.3077265620231628,refrigerador
2024-09-25_13-02-20,0.3077265620231628,0.30861306190490717,0.0008557538791988938,0.3095634877681732,0.3077265620231628,refrigerador
2024-09-25_13-02-21,0.3089403808116913,0.3085481286048889,0.0008047095494274825,0.3095634877681732,0.3077265620231628,refrigerador
2024-09-25_13-02-22,0.3078536093235016,0.30820615291595455,0.0006035096889035718,0.3089403808116913,0.3077265620231628,refrigerador
2024-09-25_13-02-23,0.3079379200935364,0.30803700685501095,0.0005129057744113669,0.3089403808116913,0.3077265620231628,refrigerador
2024-09-25_13-02-24,0.3168156147003174,0.3098548173904419,0.003921023250636651,0.3168156147003174,0.3077265620231628,refrigerador
2024-09-25_13-02-25,0.3168156147003174,0.3116726279258728,0.004714306574018351,0.3168156147003174,0.3078536093235016,refrigerador
2024-09-25_13-02-25,0.3219090104103088,0.3142663538455963,0.00617616440917855,0.3219090104103088,0.3078536093235016,refrigerador
2024-09-25_13-02-26,0.3215081095695495,0.31699725389480593,0.00562607068704932,0.3219090104103088,0.3079379200935364,refrigerador
2024-09-25_13-02-27,0.3171535730361938,0.3188403844833374,0.002625735155244134,0.3219090104103088,0.3168156147003174,ventilador
2024-09-25_13-02-28,0.3149226307868957,0.31846178770065303,0.00308667961385681,0.3219090104103088,0.3149226307868957,refrigerador
2024-09-25_13-02-29,0.3125543296337127,0.3176095306873321,0.004082487885353978,0.3219090104103088,0.3125543296337127,refrigerador
2024-09-25_13-02-29,0.3125543296337127,0.3157385945320129,0.0037494783188489218,0.3215081095695495,0.3125543296337127,refrigerador
2024-09-25_13-02-30,0.3190258145332336,0.31524213552474967,0.0028513376024540352,0.3190258145332336,0.3125543296337127,refrigerador
2024-09-25_13-02-31,0.3139673769474029,0.3146048963069915,0.002667468437479248,0.3190258145332336,0.3125543296337127,refrigerador
2024-09-25_13-02-32,0.3115524351596832,0.313930857181549,0.0029751668693857518,0.3190258145332336,0.3115524351596832,refrigerador
2024-09-25_13-02-33,0.3182303309440613,0.3150660574436187,0.0033746747981222352,0.3190258145332336,0.3115524351596832,refrigerador
2024-09-25_13-02-33,0.3182303309440613,0.3162012577056884,0.003271626964976943,0.3190258145332336,0.3115524351596832,refrigerador
2024-09-25_13-02-34,0.3167587518692016,0.31574784517288207,0.0029205708276656673,0.3182303309440613,0.3115524351596832,refrigerador
2024-09-25_13-02-35,0.3135948181152344,0.3156733334064484,0.002981469194456975,0.3182303309440613,0.3115524351596832,refrigerador
2024-09-25_13-02-36,0.3191868960857391,0.31720022559165956,0.002194479200448334,0.3191868960857391,0.3135948181152344,refrigerador
2024-09-25_13-02-37,0.3158793449401855,0.3167300283908844,0.0021703189549642983,0.3191868960857391,0.3135948181152344,refrigerador
2024-09-25_13-02-38,0.3158793449401855,0.3162598311901092,0.002012986898196883,0.3191868960857391,0.3135948181152344,refrigerador
2024-09-25_13-02-38,0.3132502436637878,0.31555812954902646,0.0023746175628046756,0.3191868960857391,0.3132502436637878,refrigerador
2024-09-25_13-02-39,0.3196348249912262,0.3167661309242248,0.002646873231206473,0.3196348249912262,0.3132502436637878,refrigerador
2024-09-25_13-02-40,0.3154135644435882,0.31601146459579466,0.0022992105922097763,0.3196348249912262,0.3132502436637878,refrigerador
2024-09-25_13-02-41,0.3134288489818573,0.315521365404129,0.002578611016948676,0.3196348249912262,0.3132502436637878,refrigerador
2024-09-25_13-02-42,0.3125199377536773,0.3148494839668274,0.0028818498560223417,0.3196348249912262,0.3125199377536773,refrigerador
2024-09-25_13-02-42,0.3125199377536773,0.31470342278480523,0.0029992824574592426,0.3196348249912262,0.3125199377536773,refrigerador
2024-09-25_13-02-43,0.3134509027004242,0.31346663832664484,0.001181596472895781,0.3154135644435882,0.3125199377536773,refrigerador
2024-09-25_13-02-44,0.3138569891452789,0.313155323266983,0.0006045552133489551,0.3138569891452789,0.3125199377536773,refrigerador
2024-09-25_13-02-45,0.3143321871757507,0.3133359909057617,0.000807610114551384,0.3143321871757507,0.3125199377536773,refrigerador
2024-09-25_13-02-46,0.3137390613555908,0.3135798156261444,0.000672347930325706,0.3143321871757507,0.3125199377536773,refrigerador
2024-09-25_13-02-47,0.3137390613555908,0.3138236403465271,0.000321314714923787,0.3143321871757507,0.3134509027004242,refrigerador
2024-09-25_13-02-47,0.3140191435813904,0.31393728852272035,0.0002488379022404449,0.3143321871757507,0.3137390613555908,refrigerador
2024-09-25_13-02-48,0.3149110674858093,0.3141481041908264,0.0004917475103414074,0.3149110674858093,0.3137390613555908,refrigerador
2024-09-25_13-02-49,0.3208600580692291,0.3154536783695221,0.003060272908409884,0.3208600580692291,0.3137390613555908,refrigerador
2024-09-25_13-02-50,0.320920467376709,0.3168899595737457,0.0036773779093396287,0.320920467376709,0.3137390613555908,refrigerador
2024-09-25_13-02-51,0.320920467376709,0.31832624077796934,0.0035388821763708803,0.320920467376709,0.3140191435813904,refrigerador
2024-09-25_13-02-51,0.3208173811435699,0.3196858882904053,0.0026695615512159596,0.320920467376709,0.3149110674858093,refrigerador
2024-09-25_13-02-52,0.3196334540843963,0.32063036561012265,0.0005589910767572379,0.320920467376709,0.3196334540843963,refrigerador
2024-09-25_13-02-53,0.3205660581588745,0.3205715656280517,0.0005440527843497373,0.320920467376709,0.3196334540843963,refrigerador
2024-09-25_13-02-54,0.3196558952331543,0.3203186511993408,0.0006286622760392503,0.320920467376709,0.3196334540843963,ventilador
2024-09-25_13-02-55,0.3176296949386596,0.3196604967117309,0.0012533287120672584,0.3208173811435699,0.3176296949386596,ventilador
2024-09-25_13-02-55,0.3176296949386596,0.3190229594707489,0.001326351860051819,0.3205660581588745,0.3176296949386596,ventilador
2024-09-25_13-02-56,0.3218573927879333,0.3194677472114563,0.001851280969457809,0.3218573927879333,0.3176296949386596,ventilador
2024-09-25_13-02-57,0.3208929598331451,0.31953312754631036,0.0019047661306825065,0.3218573927879333,0.3176296949386596,ventilador
