fecha,valor_corriente,media_corriente,desviacion_corriente,corriente_max,corriente_min,dispositivo_predicho
2024-08-16_08-30-54,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-30-56,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-30-58,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-31-00,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-31-03,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-31-05,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-31-07,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-31-09,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-31-11,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-31-14,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-31-16,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-31-18,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-31-20,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-31-22,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-31-25,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-31-27,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-31-29,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-31-32,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-31-34,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-31-36,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-31-38,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-31-41,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-31-43,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-31-45,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-31-47,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-31-49,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-31-52,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-31-54,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-31-56,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-31-58,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-32-00,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-32-03,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-32-05,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-32-07,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-32-09,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-32-11,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-32-14,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-32-16,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-32-18,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-32-20,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-32-23,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-32-25,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-32-27,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-32-29,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-32-31,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-32-34,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-32-36,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-32-38,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-32-40,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-32-42,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-32-45,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-32-47,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-32-49,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-32-51,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-32-53,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-32-56,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-32-58,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-33-00,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-33-02,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-33-04,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-33-07,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-33-09,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-33-11,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-33-13,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-33-15,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-33-18,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-33-20,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-33-22,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-33-24,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-33-26,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-33-29,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-33-31,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-33-33,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-33-35,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-33-37,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-33-40,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-33-42,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-33-44,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-33-46,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-33-48,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-33-51,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-33-53,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-33-55,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-33-57,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-33-59,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-34-02,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-34-04,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-34-06,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-34-08,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-34-10,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-34-13,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-34-15,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-34-17,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-34-19,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-34-21,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-34-24,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-34-26,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-34-28,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-34-31,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-34-33,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-34-35,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-34-37,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-34-39,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-34-42,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-34-44,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-34-46,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-34-48,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-34-50,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-34-53,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-34-55,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-34-57,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-34-59,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-35-01,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-35-04,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-35-06,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-35-08,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-35-11,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-35-13,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-35-15,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-35-17,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-35-20,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-35-22,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-35-24,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-35-26,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-35-28,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-35-31,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-35-33,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-35-35,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-35-37,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-35-39,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-35-42,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-35-44,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-35-46,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-35-48,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-35-50,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-35-53,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-35-55,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-35-57,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-35-59,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-36-01,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-36-04,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-36-06,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-36-08,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-36-10,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-36-12,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-36-15,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-36-17,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-36-19,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-36-22,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-36-24,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-36-26,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-36-28,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-36-30,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-36-33,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-36-35,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-36-37,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-36-39,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-36-41,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-36-44,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-36-46,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-36-48,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-36-50,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-36-52,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-36-55,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-36-57,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-36-59,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-37-01,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-37-03,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-37-06,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-37-08,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-37-10,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-37-12,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-37-14,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-37-17,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-37-19,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-37-21,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-37-23,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-37-26,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-37-28,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-37-30,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-37-32,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-37-35,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-37-37,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-37-39,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-37-41,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-37-43,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-37-46,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-37-48,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-37-50,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-37-52,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-37-54,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-37-57,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-37-59,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-38-01,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-38-03,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-38-05,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-38-08,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-38-10,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-38-12,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-38-14,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-38-16,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-38-19,1.7532402276992798,0.35064804553985596,0.7840728660046226,1.7532402276992798,5.877471754111439e-39,licuadora
2024-08-16_08-38-21,1.1362961530685425,0.5779072761535644,0.8208434906158446,1.7532402276992798,5.877471754111439e-39,licuadora
2024-08-16_08-38-23,1.1728968620300293,0.8124866485595703,0.7810304926864006,1.7532402276992798,5.877471754111439e-39,licuadora
2024-08-16_08-38-25,1.1748706102371216,1.0474607706069947,0.6393664664059268,1.7532402276992798,5.877471754111439e-39,licuadora
2024-08-16_08-38-27,1.2224053144454956,1.2919418334960937,0.25967984632954333,1.7532402276992798,1.1362961530685425,licuadora
2024-08-16_08-38-30,1.3602558374404907,1.2133449554443358,0.08763238385723339,1.3602558374404907,1.1362961530685425,licuadora
2024-08-16_08-38-32,1.2288898229599,1.2318636894226074,0.07633502836140801,1.3602558374404907,1.1728968620300293,licuadora
2024-08-16_08-38-34,1.227542519569397,1.242792820930481,0.0693766935258516,1.3602558374404907,1.1748706102371216,licuadora
2024-08-16_08-38-36,1.20666241645813,1.2491511821746826,0.06273423716684397,1.3602558374404907,1.20666241645813,licuadora
2024-08-16_08-38-38,1.205585479736328,1.245787215232849,0.06493917475618004,1.3602558374404907,1.205585479736328,licuadora
