fecha,Factor_Potencia
2024-09-25 10:04:39,1.4914419651031494
2024-09-25 10:04:40,1.4914419651031494
2024-09-25 10:04:40,1.5087469816207886
2024-09-25 10:04:41,1.5016870498657229
2024-09-25 10:04:42,1.5160939693450928
2024-09-25 10:04:43,1.5138449668884275
2024-09-25 10:04:44,1.511440992355347
2024-09-25 10:04:44,1.511440992355347
2024-09-25 10:04:45,1.5097789764404297
2024-09-25 10:04:46,1.5179719924926758
2024-09-25 10:04:47,1.5085389614105225
2024-09-25 10:04:48,1.5393129587173462
2024-09-25 10:04:49,1.5393129587173462
2024-09-25 10:04:49,1.5354889631271362
2024-09-25 10:04:50,1.531262993812561
2024-09-25 10:04:51,1.536553978919983
2024-09-25 10:04:52,1.5386769771575928
2024-09-25 10:04:53,1.5386769771575928
2024-09-25 10:04:53,1.5586919784545898
2024-09-25 10:04:54,1.5403560400009155
2024-09-25 10:04:55,1.5515260696411133
2024-09-25 10:04:56,1.5307879447937012
2024-09-25 10:04:57,1.5937139987945557
2024-09-25 10:04:57,1.5937139987945557
2024-09-25 10:04:58,1.5828959941864014
2024-09-25 10:04:59,1.5547510385513306
2024-09-25 10:05:00,1.5695509910583496
2024-09-25 10:05:01,1.5091630220413208
2024-09-25 10:05:02,1.5091630220413208
2024-09-25 10:05:02,1.4879649877548218
2024-09-25 10:05:03,1.501314997673035
2024-09-25 10:05:04,1.48893404006958
2024-09-25 10:05:05,1.4942409992218018
2024-09-25 10:05:06,1.5194929838180542
2024-09-25 10:05:06,1.5194929838180542
2024-09-25 10:05:07,1.4927560091018677
2024-09-25 10:05:08,1.4983570575714111
2024-09-25 10:05:09,1.4957940578460691
2024-09-25 10:05:10,1.5086309909820557
2024-09-25 10:05:11,1.5086309909820557
2024-09-25 10:05:11,1.501971960067749
2024-09-25 10:05:12,1.5075520277023315
2024-09-25 10:05:13,1.5041099786758425
2024-09-25 10:05:14,1.5080549716949463
2024-09-25 10:05:15,1.522096037864685
2024-09-25 10:05:15,1.522096037864685
2024-09-25 10:05:16,1.5197319984436035
2024-09-25 10:05:17,1.5374059677124023
2024-09-25 10:05:18,1.5156619548797607
2024-09-25 10:05:19,1.5286810398101809
2024-09-25 10:05:20,1.5286810398101809
2024-09-25 10:05:20,1.4997810125350952
2024-09-25 10:05:21,1.501431941986084
2024-09-25 10:05:22,1.496433973312378
2024-09-25 10:05:23,1.5130599737167358
2024-09-25 10:05:24,1.5130599737167358
2024-09-25 10:05:24,1.5204529762268066
2024-09-25 10:05:25,1.5119479894638062
2024-09-25 10:05:26,1.501803994178772
2024-09-25 10:05:27,1.5154149532318115
2024-09-25 10:05:28,1.513896942138672
2024-09-25 10:05:28,1.513896942138672
2024-09-25 10:05:29,1.511544942855835
2024-09-25 10:05:30,1.5414259433746338
2024-09-25 10:05:31,1.5241739749908447
2024-09-25 10:05:32,1.5297499895095823
2024-09-25 10:05:33,1.5297499895095823
2024-09-25 10:05:33,1.532518982887268
2024-09-25 10:05:34,1.5029670000076294
2024-09-25 10:05:35,1.517401933670044
2024-09-25 10:05:36,1.5035229921340942
2024-09-25 10:05:37,1.5070480108261108
2024-09-25 10:05:37,1.5070480108261108
2024-09-25 10:05:38,1.5136780738830566
2024-09-25 10:05:39,1.5226969718933103
2024-09-25 10:05:40,1.5267449617385864
2024-09-25 10:05:41,1.5243040323257446
2024-09-25 10:05:41,1.5243040323257446
2024-09-25 10:05:42,1.528892993927002
2024-09-25 10:05:43,1.5226869583129885
2024-09-25 10:05:44,1.5232410430908203
2024-09-25 10:05:45,1.5196349620819092
2024-09-25 10:05:46,1.5196349620819092
2024-09-25 10:05:46,1.5115399360656738
2024-09-25 10:05:47,1.5366430282592771
2024-09-25 10:05:48,1.5345640182495115
2024-09-25 10:05:49,1.5386910438537598
2024-09-25 10:05:50,1.5265159606933594
2024-09-25 10:05:50,1.5265159606933594
2024-09-25 10:05:51,1.546442985534668
2024-09-25 10:05:52,1.5309020280838013
2024-09-25 10:05:53,1.5467309951782229
2024-09-25 10:05:54,1.5519959926605225
2024-09-25 10:05:54,1.5519959926605225
2024-09-25 10:05:55,1.5351200103759766
2024-09-25 10:05:56,1.5097229480743408
2024-09-25 10:05:57,1.4998469352722168
2024-09-25 10:05:58,1.5087440013885498
2024-09-25 10:05:59,1.5087440013885498
2024-09-25 10:05:59,1.4968509674072266
2024-09-25 10:06:00,1.5114589929580688
2024-09-25 10:06:01,1.515516996383667
2024-09-25 10:06:02,1.5116069316864014
2024-09-25 10:06:03,1.5053939819335938
2024-09-25 10:06:03,1.5053939819335938
2024-09-25 10:06:04,1.5062559843063354
2024-09-25 10:06:05,1.518805980682373
2024-09-25 10:06:06,1.510074019432068
2024-09-25 10:06:07,1.4914860725402832
2024-09-25 10:06:08,1.4914860725402832
2024-09-25 10:06:08,1.5110230445861816
2024-09-25 10:06:09,1.5086569786071775
2024-09-25 10:06:10,1.511775016784668
2024-09-25 10:06:11,1.5055530071258545
2024-09-25 10:06:12,1.5055530071258545
2024-09-25 10:06:12,1.5097310543060305
2024-09-25 10:06:13,1.5238749980926514
2024-09-25 10:06:14,1.523669958114624
2024-09-25 10:06:15,1.5130829811096191
2024-09-25 10:06:16,1.5120880603790283
2024-09-25 10:06:16,1.5120880603790283
2024-09-25 10:06:17,1.5035009384155271
2024-09-25 10:06:18,1.5056049823760986
2024-09-25 10:06:19,1.5117909908294678
2024-09-25 10:06:20,1.5161969661712646
2024-09-25 10:06:21,1.5161969661712646
2024-09-25 10:06:21,1.5005370378494265
2024-09-25 10:06:22,1.5146980285644531
2024-09-25 10:06:23,1.553998947143555
2024-09-25 10:06:24,1.5113450288772583
2024-09-25 10:06:25,1.4926819801330566
2024-09-25 10:06:25,1.4926819801330566
2024-09-25 10:06:26,1.4955300092697144
2024-09-25 10:06:27,1.4915519952774048
2024-09-25 10:06:28,1.512794017791748
2024-09-25 10:06:29,1.514451026916504
2024-09-25 10:06:30,1.514451026916504
2024-09-25 10:06:30,1.514186978340149
2024-09-25 10:06:31,1.4972729682922363
2024-09-25 10:06:32,1.51220703125
2024-09-25 10:06:33,1.5206339359283447
2024-09-25 10:06:34,1.5206339359283447
2024-09-25 10:06:34,1.5284490585327148
2024-09-25 10:06:35,1.5169429779052734
2024-09-25 10:06:36,1.5268980264663696
2024-09-25 10:06:37,1.516983985900879
2024-09-25 10:06:38,1.513627052307129
2024-09-25 10:06:38,1.513627052307129
2024-09-25 10:06:39,1.4999099969863892
2024-09-25 10:06:40,1.5038679838180542
2024-09-25 10:06:41,1.5406360626220703
2024-09-25 10:06:42,1.5311659574508667
2024-09-25 10:06:43,1.5311659574508667
2024-09-25 10:06:43,1.508417010307312
2024-09-25 10:06:44,1.5604889392852783
2024-09-25 10:06:45,1.5311360359191897
2024-09-25 10:06:46,1.4980769157409668
2024-09-25 10:06:47,1.4980769157409668
2024-09-25 10:06:47,1.5104609727859497
2024-09-25 10:06:48,1.5033979415893557
2024-09-25 10:06:49,1.5464539527893066
2024-09-25 10:06:50,1.5175950527191162
2024-09-25 10:06:51,1.491129994392395
2024-09-25 10:06:51,1.491129994392395
2024-09-25 10:06:52,1.5164320468902588
2024-09-25 10:06:53,1.514158010482788
2024-09-25 10:06:54,1.5050089359283447
2024-09-25 10:06:55,1.4992460012435913
2024-09-25 10:06:56,1.4992460012435913
2024-09-25 10:06:56,1.5345250368118286
2024-09-25 10:06:57,1.3324790000915527
2024-09-25 10:06:58,0.8058099746704102
2024-09-25 10:06:59,0.6817110180854797
2024-09-25 10:07:00,0.6817110180854797
2024-09-25 10:07:00,0.6649169921875
2024-09-25 10:07:01,0.6716129779815674
2024-09-25 10:07:02,0.6692330241203308
2024-09-25 10:07:03,0.6671509742736816
2024-09-25 10:07:04,0.6677089929580688
2024-09-25 10:07:04,0.6677089929580688
2024-09-25 10:07:05,0.6667439937591553
2024-09-25 10:07:06,0.6650699973106384
2024-09-25 10:07:07,0.6657090187072754
2024-09-25 10:07:08,0.6664239764213562
2024-09-25 10:07:09,0.6664239764213562
2024-09-25 10:07:09,0.6681510210037231
2024-09-25 10:07:10,0.6678820252418518
2024-09-25 10:07:11,0.6680690050125122
2024-09-25 10:07:12,0.6683160066604614
2024-09-25 10:07:13,0.6683160066604614
2024-09-25 10:07:13,0.6692100167274475
2024-09-25 10:07:14,0.6695280075073242
2024-09-25 10:07:15,0.6692180037498474
2024-09-25 10:07:16,0.6704760193824768
2024-09-25 10:07:17,0.6717510223388672
2024-09-25 10:07:17,0.6717510223388672
2024-09-25 10:07:18,0.6711810231208801
2024-09-25 10:07:19,0.67256098985672
2024-09-25 10:07:20,0.671783983707428
2024-09-25 10:07:21,0.6722919940948486
2024-09-25 10:07:21,0.6722919940948486
2024-09-25 10:07:22,0.6722679734230042
2024-09-25 10:07:23,0.6718649864196777
2024-09-25 10:07:24,0.6739760041236877
2024-09-25 10:07:25,0.6751610040664673
2024-09-25 10:07:26,0.6751610040664673
2024-09-25 10:07:26,0.674115002155304
2024-09-25 10:07:27,0.6734179854393005
2024-09-25 10:07:28,0.6756119728088379
2024-09-25 10:07:29,0.6756470203399658
2024-09-25 10:07:30,0.676181972026825
2024-09-25 10:07:30,0.676181972026825
2024-09-25 10:07:31,0.6766059994697571
2024-09-25 10:07:32,0.6762490272521973
2024-09-25 10:07:33,0.6760460138320923
2024-09-25 10:07:34,0.6764950156211853
2024-09-25 10:07:35,0.6764950156211853
2024-09-25 10:07:35,0.6774560213088989
2024-09-25 10:07:36,0.6767579913139343
2024-09-25 10:07:37,0.6772279739379883
2024-09-25 10:07:38,0.6761919856071472
2024-09-25 10:07:39,0.6761490106582642
2024-09-25 10:07:39,0.6761490106582642
2024-09-25 10:07:40,0.6759080290794373
2024-09-25 10:07:41,0.674938976764679
2024-09-25 10:07:42,0.6721069812774658
2024-09-25 10:07:43,0.6716750264167786
2024-09-25 10:07:43,0.6716750264167786
2024-09-25 10:07:44,0.6713359951972961
2024-09-25 10:07:45,0.6709060072898865
2024-09-25 10:07:46,0.6712160110473633
2024-09-25 10:07:47,0.669327974319458
2024-09-25 10:07:48,0.669327974319458
2024-09-25 10:07:48,0.6687489748001099
2024-09-25 10:07:49,0.6691309809684753
2024-09-25 10:07:50,0.6675059795379639
2024-09-25 10:07:51,0.6671280264854431
2024-09-25 10:07:52,0.666363000869751
2024-09-25 10:07:52,0.666363000869751
2024-09-25 10:07:53,0.6648399829864502
2024-09-25 10:07:54,0.6641520261764526
2024-09-25 10:07:55,0.6641860008239746
2024-09-25 10:07:56,0.663241982460022
2024-09-25 10:07:57,0.663241982460022
2024-09-25 10:07:57,0.6637099981307983
2024-09-25 10:07:58,0.6626830101013184
2024-09-25 10:07:59,0.6617590188980103
2024-09-25 10:08:00,0.6609089970588684
2024-09-25 10:08:01,0.6623029708862305
2024-09-25 10:08:01,0.6623029708862305
2024-09-25 10:08:02,0.6637470126152039
2024-09-25 10:08:03,0.6604830026626587
2024-09-25 10:08:04,0.659259021282196
2024-09-25 10:08:05,0.6616899967193604
2024-09-25 10:08:05,0.6616899967193604
2024-09-25 10:08:06,0.6621720194816589
2024-09-25 10:08:07,0.661981999874115
2024-09-25 10:08:08,0.6563130021095276
2024-09-25 10:08:09,0.6569039821624756
2024-09-25 10:08:10,0.6569039821624756
2024-09-25 10:08:10,0.6603050231933594
2024-09-25 10:08:11,0.6554049849510193
2024-09-25 10:08:12,0.6536440253257751
2024-09-25 10:08:13,0.6515269875526428
2024-09-25 10:08:14,0.6557430028915405
2024-09-25 10:08:14,0.6557430028915405
2024-09-25 10:08:15,0.652055025100708
2024-09-25 10:08:16,0.654757022857666
2024-09-25 10:08:17,0.6530799865722656
2024-09-25 10:08:18,0.6548479795455933
2024-09-25 10:08:19,0.6548479795455933
2024-09-25 10:08:19,0.6511989831924438
2024-09-25 10:08:20,0.6493539810180664
2024-09-25 10:08:21,0.6479899883270264
2024-09-25 10:08:22,0.6477360129356384
2024-09-25 10:08:23,0.6487110257148743
2024-09-25 10:08:23,0.6487110257148743
2024-09-25 10:08:24,0.64826500415802
2024-09-25 10:08:25,0.647146999835968
2024-09-25 10:08:26,0.6463729739189148
2024-09-25 10:08:27,0.6466519832611084
2024-09-25 10:08:27,0.6466519832611084
2024-09-25 10:08:28,0.6460270285606384
2024-09-25 10:08:29,0.646245002746582
2024-09-25 10:08:30,0.6442620158195496
2024-09-25 10:08:31,0.6431909799575806
2024-09-25 10:08:32,0.6431909799575806
2024-09-25 10:08:32,0.6442729830741882
2024-09-25 10:08:33,0.6449800133705139
2024-09-25 10:08:34,0.643248975276947
2024-09-25 10:08:35,0.6420249938964844
2024-09-25 10:08:36,0.6420519948005676
2024-09-25 10:08:36,0.6420519948005676
2024-09-25 10:08:37,0.6415190100669861
2024-09-25 10:08:38,0.6413000226020813
2024-09-25 10:08:39,0.6401870250701904
2024-09-25 10:08:40,0.6410030126571655
2024-09-25 10:08:41,0.6410030126571655
2024-09-25 10:08:41,0.6407960057258606
2024-09-25 10:08:42,0.6415560245513916
