fecha,Consumo_T,cafetera_Pred,esmeril_Pred,licuadora_Pred,microondas_Pred
2024-08-16_08-24-05,0.0699272379279136,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-24-08,0.0704493820667266,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-24-10,0.0714135244488716,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-24-12,0.0714015290141105,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-24-14,0.0709388703107833,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-24-16,0.0710210800170898,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-24-19,0.0709718838334083,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-24-21,0.0705419480800628,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-24-23,0.069965973496437,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-24-25,0.0705029666423797,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-24-27,0.0705410167574882,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-24-30,0.0703999996185302,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-24-32,0.0705146938562393,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-24-34,0.0709627494215965,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-24-36,0.0703999027609825,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-24-39,0.0699060633778572,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-24-41,0.0708482712507247,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-24-43,0.0704363957047462,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-24-45,0.0708064809441566,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-24-47,0.0700489729642868,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-24-50,0.0699649155139923,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-24-52,0.069477267563343,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-24-54,0.0708133429288864,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-24-56,0.070493534207344,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-24-58,0.0709060579538345,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-25-01,0.0708408281207084,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-25-03,0.0709143728017807,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-25-05,0.0713269934058189,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-25-07,0.0699470341205596,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-25-09,0.0714201033115387,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-25-12,0.0710312873125076,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-25-14,0.0703476443886756,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-25-16,0.0708677992224693,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-25-18,0.0698359534144401,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-25-21,0.0709198489785194,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-25-23,0.0699000507593154,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-25-25,0.070505179464817,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-25-28,0.0705329477787017,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-25-30,0.0709528475999832,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-25-32,0.0713036283850669,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-25-34,0.0699838101863861,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-25-37,0.0705547407269477,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-25-39,0.0700379759073257,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-25-41,0.0705267190933227,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-25-43,0.0710024386644363,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-25-45,0.0700485408306121,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-25-48,0.0710376054048538,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-25-50,0.0708397254347801,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-25-52,0.0703669041395187,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-25-54,0.0709478035569191,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-25-56,0.0709729567170143,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-25-59,0.0710120126605033,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-26-01,0.0709253028035163,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-26-03,0.0703322514891624,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-26-05,0.0699505358934402,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-26-07,0.0689131990075111,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-26-10,0.0704004615545272,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-26-12,0.0694372355937957,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-26-14,0.0688692256808281,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-26-16,0.0699364691972732,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-26-18,0.0689571723341941,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-26-21,0.0710318386554718,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-26-23,0.0709748566150665,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-26-25,0.0708117932081222,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-26-27,0.0713512524962425,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-26-29,0.0703462436795234,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-26-32,0.0699223577976226,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-26-34,0.0714658945798873,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-26-36,0.0704578533768653,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-26-38,0.0704528167843818,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-26-40,0.0675229132175445,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-26-43,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-26-45,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-26-47,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-26-49,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-26-51,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-26-54,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-26-56,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-26-58,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-27-00,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-27-02,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-27-05,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-27-07,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-27-09,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-27-11,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-27-13,4.450682640075684,0.0,3.3840660736200046,0.0,0.0
2024-08-16_08-27-16,3.0961196422576904,0.0,3.0961196422576904,0.0,0.0
2024-08-16_08-27-18,3.0653464794158936,0.0,3.0653464794158936,0.0,0.0
2024-08-16_08-27-20,3.053863763809204,0.0,3.053863763809204,0.0,0.0
2024-08-16_08-27-22,3.06376051902771,0.0,3.06376051902771,0.0,0.0
2024-08-16_08-27-24,3.0941412448883057,0.0,3.0941412448883057,0.0,0.0
2024-08-16_08-27-27,3.096745014190674,0.0,3.096745014190674,0.0,0.0
2024-08-16_08-27-29,3.069589853286743,0.0,3.069589853286743,0.0,0.0
2024-08-16_08-27-31,3.0855588912963867,0.0,3.0855588912963867,0.0,0.0
2024-08-16_08-27-33,3.094775676727295,0.0,3.094775676727295,0.0,0.0
2024-08-16_08-27-35,3.1115097999572754,0.0,3.1115097999572754,0.0,0.0
2024-08-16_08-27-38,3.130565643310547,0.0,3.130565643310547,0.0,0.0
2024-08-16_08-27-40,3.128847360610962,0.0,3.128847360610962,0.0,0.0
2024-08-16_08-27-42,3.1434102058410645,0.0,3.1434102058410645,0.0,0.0
2024-08-16_08-27-44,3.15720009803772,0.0,3.15720009803772,0.0,0.0
2024-08-16_08-27-46,3.159911155700684,0.0,3.159911155700684,0.0,0.0
2024-08-16_08-27-49,3.177842855453491,0.0,3.174164772000001,0.0,0.0
2024-08-16_08-27-51,9.50212574005127,0.06156344278674909,0.0,0.0,9.44056229726452
2024-08-16_08-27-53,12.257225036621096,0.0,3.2003377212022817,0.0,9.056887315418813
2024-08-16_08-27-55,12.565720558166506,0.0,3.1554864520926835,0.0,9.410234106073823
2024-08-16_08-27-57,12.6325101852417,0.0,3.1722585713197917,0.0,9.460251613921907
2024-08-16_08-28-00,12.648268699645994,0.0,3.174164772000001,0.0,9.465936250800013
2024-08-16_08-28-02,12.631165504455565,0.0,3.171920896931491,0.0,9.459244607524074
2024-08-16_08-28-04,12.755396842956545,0.0,3.1099930161491,0.0,9.645403826807446
2024-08-16_08-28-06,12.715453147888184,0.0,3.104963143448,0.0,9.610490004440184
2024-08-16_08-28-08,12.759895324707031,0.0,3.1110898261503515,0.0,9.64880549855668
2024-08-16_08-28-11,12.709492683410645,0.0,3.1065026539809093,0.0,9.602990029429735
2024-08-16_08-28-13,12.768980979919435,0.0,3.113305070772342,0.0,9.655675909147094
2024-08-16_08-28-15,12.77176570892334,0.0,3.1139840373196503,0.0,9.65778167160369
2024-08-16_08-28-17,12.76632022857666,0.0,3.1126563321877554,0.0,9.653663896388904
2024-08-16_08-28-19,12.758593559265137,0.0,3.1107724325417636,0.0,9.647821126723374
2024-08-16_08-28-22,12.773741722106935,0.0,3.114465824540892,0.0,9.659275897566044
2024-08-16_08-28-24,10.004436492919922,0.06265576805037448,0.0,0.0,9.941780724869547
2024-08-16_08-28-26,9.96146297454834,0.0626723919999999,0.0,0.0,9.897840499900001
2024-08-16_08-28-28,9.963459968566896,0.06266117293039593,0.0,0.0,9.9007987956365
2024-08-16_08-28-31,9.94215202331543,0.06266750623022768,0.0,0.0,9.879484517085203
2024-08-16_08-28-33,9.938590049743652,0.06264891745160957,0.0,0.0,9.875941132292043
2024-08-16_08-28-35,9.901479721069336,0.06266895244583558,0.0,0.0,9.838810768623501
2024-08-16_08-28-37,9.938281059265137,0.06264696969856964,0.0,0.0,9.875634089566567
2024-08-16_08-28-39,9.905035972595217,0.0626723919999999,0.0,0.0,9.8422389605
2024-08-16_08-28-42,9.882770538330078,0.06266679751746349,0.0,0.0,9.820103740812614
2024-08-16_08-28-44,9.889951705932615,0.06266250837291812,0.0,0.0,9.827289197559697
2024-08-16_08-28-46,9.887894630432127,0.0626518668194871,0.0,0.0,9.825242763612641
2024-08-16_08-28-48,9.886322975158691,0.06264417683810396,0.0,0.0,9.823678798320588
2024-08-16_08-28-50,9.843287467956545,0.06266802760753339,0.0,0.0,9.780619440349012
2024-08-16_08-28-53,9.828752517700195,0.06262221905679469,0.0,0.0,9.7661302986434
2024-08-16_08-28-55,9.821038246154783,0.0626723919999999,0.0,0.0,9.754859761989984
2024-08-16_08-28-57,9.824339866638184,0.06266928422268203,0.0,0.0,9.761670582415501
2024-08-16_08-28-59,9.818036079406738,0.0626723919999999,0.0,0.0,9.748510894509984
2024-08-16_08-29-01,9.771631240844728,0.06266020427632087,0.0,0.0,9.708971036568409
2024-08-16_08-29-04,9.772156715393066,0.06266357386137061,0.0,0.0,9.709493141531697
2024-08-16_08-29-06,9.765462875366213,0.06265446563384088,0.0,0.0,9.702808409732372
2024-08-16_08-29-08,9.774895668029783,0.06265480076544967,0.0,0.0,9.712240867264335
2024-08-16_08-29-10,9.709942817687988,0.06263996510647085,0.0,0.0,9.647302852581518
2024-08-16_08-29-12,9.712592124938965,0.06264625617944353,0.0,0.0,9.649945868759522
2024-08-16_08-29-15,9.698668479919434,0.06265605614097677,0.0,0.0,9.636012423778457
2024-08-16_08-29-17,9.699140548706056,0.06265910583470105,0.0,0.0,9.636481442871355
2024-08-16_08-29-19,9.650068283081056,0.06252194960224523,0.0,0.0,9.58754633347881
2024-08-16_08-29-21,9.634264945983888,0.0624195611614019,0.0,0.0,9.571845384822486
2024-08-16_08-29-23,9.647245407104492,0.06250366043533337,0.0,0.0,9.58474174666916
2024-08-16_08-29-26,9.625642776489258,0.06236369887827687,0.0,0.0,9.56327907761098
2024-08-16_08-29-28,9.632373809814451,0.062407308655325455,0.0,0.0,9.569966501159126
2024-08-16_08-29-30,9.590130805969238,0.06213361992277126,0.0,0.0,9.527997186046468
2024-08-16_08-29-32,9.56609058380127,0.06197786542293548,0.0,0.0,9.504112718378336
2024-08-16_08-29-34,9.579130172729492,0.06206234778076849,0.0,0.0,9.517067824948723
2024-08-16_08-29-37,9.579548835754396,0.06206506026194226,0.0,0.0,9.517483775492455
2024-08-16_08-29-39,9.571074485778809,0.06201015568857105,0.0,0.0,9.509064330090236
2024-08-16_08-29-41,9.526185035705566,0.06171932086203699,0.0,0.0,9.464465714843529
2024-08-16_08-29-43,9.507781982421877,0.061600089087071465,0.0,0.0,9.446181893334805
2024-08-16_08-29-45,9.519781112670898,0.06167783040399204,0.0,0.0,9.458103282266906
2024-08-16_08-29-48,9.520499229431152,0.06168248301976387,0.0,0.0,9.458816746411388
2024-08-16_08-29-50,5.95142126083374,4.913533915831386,0.5737949013242069,0.0,0.46409244367814806
2024-08-16_08-29-52,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-29-54,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-29-56,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-29-59,0.2238381505012512,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-30-01,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-30-03,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-30-05,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-30-07,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-30-10,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-30-12,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-30-14,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-30-16,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-30-19,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-30-21,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-30-23,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-30-25,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-30-27,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-30-30,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-30-32,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-30-34,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-30-36,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-30-38,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-30-41,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-30-43,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-30-45,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-30-47,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-30-49,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-30-52,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-30-54,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-30-56,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-30-58,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-31-00,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-31-03,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-31-05,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-31-07,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-31-09,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-31-11,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-31-14,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-31-16,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-31-18,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-31-20,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-31-22,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-31-25,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-31-27,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-31-29,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-31-32,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-31-34,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-31-36,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-31-38,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-31-41,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-31-43,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-31-45,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-31-47,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-31-49,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-31-52,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-31-54,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-31-56,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-31-58,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-32-00,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-32-03,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-32-05,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-32-07,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-32-09,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-32-11,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-32-14,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-32-16,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-32-18,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-32-20,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-32-23,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-32-25,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-32-27,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-32-29,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-32-31,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-32-34,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-32-36,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-32-38,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-32-40,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-32-42,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-32-45,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-32-47,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-32-49,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-32-51,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-32-53,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-32-56,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-32-58,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-33-00,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-33-02,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-33-04,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-33-07,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-33-09,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-33-11,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-33-13,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-33-15,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-33-18,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-33-20,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-33-22,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-33-24,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-33-26,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-33-29,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-33-31,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-33-33,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-33-35,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-33-37,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-33-40,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-33-42,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-33-44,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-33-46,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-33-48,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-33-51,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-33-53,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-33-55,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-33-57,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-33-59,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-34-02,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-34-04,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-34-06,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-34-08,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-34-10,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-34-13,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-34-15,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-34-17,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-34-19,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-34-21,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-34-24,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-34-26,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-34-28,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-34-31,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-34-33,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-34-35,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-34-37,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-34-39,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-34-42,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-34-44,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-34-46,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-34-48,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-34-50,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-34-53,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-34-55,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-34-57,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-34-59,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-35-01,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-35-04,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-35-06,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-35-08,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-35-11,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-35-13,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-35-15,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-35-17,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-35-20,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
