Consumo_T,cafetera,esmeril,licuadora,microondas
13.28312087,0,3.185315847,0,10.09780502
13.26490307,0,3.174164772,0,10.0907383
13.26490307,0,3.174164772,0,10.0907383
13.24853611,0,3.174164772,0,10.07437134
13.23560238,0,3.174164772,0,10.06143761
13.20352173,0,3.174164772,0,10.02935696
13.20352173,0,3.174164772,0,10.02935696
13.19322395,0,3.174164772,0,10.01905918
13.19933128,0,3.174164772,0,10.02516651
13.20841884,0,3.174164772,0,10.03425407
13.19554996,0,3.174164772,0,10.02138519
13.19554996,0,3.174164772,0,10.02138519
13.1980772,0,3.174164772,0,10.02391243
13.19108391,0,3.174164772,0,10.01691914
13.1672926,0,3.174164772,0,9.993127823
13.1672926,0,3.174164772,0,9.993127823
13.15148926,0,3.174164772,0,9.977324486
13.14308262,0,3.174164772,0,9.968917847
13.14374733,0,3.174164772,0,9.969582558
13.13367081,0,3.174164772,0,9.959506035
13.13367081,0,3.174164772,0,9.959506035
13.13123703,0,3.174164772,0,9.957072258
13.14300156,0,3.174164772,0,9.968836784
13.1216116,0,3.174164772,0,9.947446823
13.1216116,0,3.174164772,0,9.947446823
5.741468668,0,3.174164772,0,2.567303896
5.741468668,0,3.174164772,0,2.567303896
11.37929535,0,3.174164772,0,8.205130577
12.39637375,0,3.174164772,0,9.222208977
13.09468746,0,3.174164772,0,9.92052269
13.09468746,0,3.174164772,0,9.92052269
13.09455872,0,3.174164772,0,9.920393944
13.08429527,0,3.174164772,0,9.910130501
13.07457829,0,3.174164772,0,9.900413513
13.06279087,0,3.174164772,0,9.888626099
13.06279087,0,3.174164772,0,9.888626099
13.0503912,0,3.174164772,0,9.876226425
13.02298451,0,3.174164772,0,9.848819733
13.01461411,0,3.174164772,0,9.840449333
13.01461411,0,3.174164772,0,9.840449333
15.78565836,7.753286839,0,0,8.032371521
16.00562763,7.720315933,0,0,8.285311699
18.01634741,7.72351408,0,0,10.29283333
17.92757749,7.691499233,0,0,10.23607826
17.72648382,7.66880846,0,0,10.05767536
17.70021391,7.669552326,0,0,10.03066158
17.6070447,7.66328764,0,0,9.943757057
17.62475205,7.661974907,0,0,9.962777138
17.63556004,7.664696693,0,0,9.970863342
17.63273907,7.665446281,0,0,9.967292786
17.63054609,7.660460949,0,0,9.970085144
17.62459898,7.662645817,0,0,9.961953163
17.60359526,7.659947872,0,0,9.943647385
17.59001541,7.639184952,0,0,9.95083046
17.56647062,7.639661312,0,0,9.926809311
17.59762621,7.659203053,0,0,9.938423157
17.58557701,7.63940239,0,0,9.946174622
17.59181499,7.639437675,0,0,9.952377319
17.58920622,7.638264179,0,0,9.950942039
17.58633184,7.640530109,0,0,9.945801735
17.64221335,7.636428356,0,0,10.00578499
17.78644562,7.634448051,0,0,10.15199757
17.81319428,7.637554169,0,0,10.17564011
17.81015158,7.634511471,0,0,10.17564011
17.82393026,7.63883543,0,0,10.18509483
17.81272221,7.636042595,0,0,10.17667961
17.7986908,7.637436867,0,0,10.16125393
17.80141735,7.640163422,0,0,10.16125393
17.78283358,7.639782429,0,0,10.14305115
17.76269007,7.640560627,0,0,10.12212944
17.75723648,7.6581707,0,0,10.09906578
17.70985508,7.639261246,0,0,10.07059383
17.71109914,7.640505314,0,0,10.07059383
17.74854231,7.658139706,0,0,10.0904026
17.76634312,7.659432411,0,0,10.10691071
17.75922012,7.6614151,0,0,10.09780502
17.75117779,7.660439491,0,0,10.0907383
17.75170422,7.660965919,0,0,10.0907383
17.73141814,7.657046795,0,0,10.07437134
17.71860457,7.657166958,0,0,10.06143761
17.66974974,7.64039278,0,0,10.02935696
17.66857481,7.639217854,0,0,10.02935696
17.65594768,7.636888504,0,0,10.01905918
17.66039467,7.635228157,0,0,10.02516651
17.66541052,7.631156445,0,0,10.03425407
17.65221834,7.630833149,0,0,10.02138519
17.65271902,7.631333828,0,0,10.02138519
17.65142155,7.627509117,0,0,10.02391243
17.64575863,7.628839493,0,0,10.01691914
17.61938715,7.626259327,0,0,9.993127823
17.62217236,7.629044533,0,0,9.993127823
17.61099339,7.6336689,0,0,9.977324486
17.60146618,7.632548332,0,0,9.968917847
17.59813356,7.628551006,0,0,9.969582558
17.58680391,7.627297878,0,0,9.959506035
17.58490133,7.625395298,0,0,9.959506035
17.58273315,7.625660896,0,0,9.957072258
17.59999084,7.63115406,0,0,9.968836784
17.57848883,7.631042004,0,0,9.947446823
17.5821805,7.634733677,0,0,9.947446823
10.2042172,7.6369133,0,0,2.567303896
10.20142722,7.634123325,0,0,2.567303896
15.83439398,7.629263401,0,0,8.205130577
16.8626442,7.640435219,0,0,9.222208977
17.54729033,7.626767635,0,0,9.92052269
17.5457263,7.625203609,0,0,9.92052269
17.55643272,7.63603878,0,0,9.920393944
