Consumo_T,Corriente_R,Corriente_V
1.092794061,0.763885021,0.328909039
1.093447864,0.763973534,0.32947433
1.09440884,0.76353097,0.33087787
1.094072253,0.763194382,0.33087787
1.093874365,0.763194382,0.330679983
1.095098853,0.763271034,0.331827819
1.092944384,0.763494551,0.329449832
1.090893984,0.762137175,0.328756809
1.091408223,0.762272418,0.329135805
1.091736287,0.762600482,0.329135805
1.091478944,0.762600482,0.328878462
1.089562356,0.762270987,0.327291369
1.091635406,0.762629509,0.329005897
1.092225611,0.761676371,0.33054924
1.092423797,0.761874557,0.33054924
1.092914343,0.761874557,0.331039786
1.094674319,0.762100279,0.33257404
1.093026757,0.761697412,0.331329346
1.092785746,0.762972653,0.329813093
1.093179613,0.76336652,0.329813093
1.093612731,0.76336652,0.33024621
1.093540877,0.763001859,0.330539018
1.090873361,0.762631655,0.328241706
1.090280563,0.762509048,0.327771515
1.088714719,0.762553036,0.326161683
1.088173389,0.762011707,0.326161683
1.088105559,0.762011707,0.326093853
1.09318766,0.762404919,0.330782741
1.097115636,0.761393428,0.335722208
1.097083062,0.7608881,0.336194962
1.097125977,0.760931015,0.336194962
1.095182896,0.760931015,0.334251881
1.093865305,0.761296034,0.332569271
1.09563899,0.760276258,0.335362732
1.096886575,0.760415733,0.336470842
1.096769094,0.760298252,0.336470842
1.095279723,0.760298252,0.334981471
1.096353441,0.760736048,0.335617393
1.091149509,0.760730624,0.330418885
1.085224688,0.760117233,0.325107455
1.086688399,0.760673046,0.326015353
1.086582899,0.760567546,0.326015353
1.085489392,0.760567546,0.324921846
1.085595399,0.759456336,0.326139063
1.086577296,0.759593368,0.326983929
1.087041408,0.760354638,0.32668677
1.085671216,0.758984447,0.32668677
1.085736364,0.758984447,0.326751918
1.089106619,0.760100007,0.329006612
1.088200718,0.759761095,0.328439623
1.087668508,0.759148717,0.328519791
1.088804692,0.760284901,0.328519791
1.090212315,0.759488821,0.330723494
1.086813241,0.759488821,0.32732442
1.092188597,0.760417581,0.331771016
1.085074991,0.759204209,0.325870782
1.092165202,0.759735048,0.332430154
1.071423382,0.738993227,0.332430154
1.073696792,0.738993227,0.334703565
1.065635741,0.735493422,0.330142319
1.065279394,0.736702919,0.328576475
1.069424868,0.73669225,0.332732618
1.069112241,0.736379623,0.332732618
1.072198242,0.736379623,0.335818619
1.070567608,0.735876381,0.334691226
1.071804613,0.736124873,0.33567974
1.069740117,0.736675322,0.333064795
1.06782639,0.734761596,0.333064795
1.065483004,0.737511873,0.327971131
1.0690718,0.737511873,0.331559926
1.070783287,0.738418996,0.332364291
1.069480956,0.737354279,0.332126677
1.071798414,0.738103092,0.333695322
1.071404248,0.737708926,0.333695322
1.069487691,0.737708926,0.331778765
1.067659616,0.737948239,0.329711378
1.064934939,0.738094568,0.326840371
1.084447801,0.758156896,0.326290905
1.087378621,0.761087716,0.326290905
1.089431822,0.761087716,0.328344107
1.089728266,0.760059834,0.329668432
1.094201028,0.761191189,0.333009839
1.092130423,0.760150373,0.33198005
1.093326688,0.759489894,0.333836794
1.092612207,0.758775413,0.333836794
1.093015909,0.758775413,0.334240496
1.095734745,0.759768009,0.335966736
1.096041381,0.759372354,0.336669028
1.092105359,0.757688403,0.334416956
1.092618734,0.758201778,0.334416956
1.091403753,0.758201778,0.333201975
1.090918154,0.759652078,0.331266075
1.089980483,0.758625627,0.331354856
1.093429387,0.75767231,0.335757077
1.093125522,0.757368445,0.335757077
1.092686504,0.757368445,0.335318059
1.092740923,0.759381115,0.333359808
1.093187213,0.75870806,0.334479153
1.0955244,0.758906066,0.336618334
1.097078443,0.758876503,0.33820194
1.09684211,0.75864017,0.33820194
1.097586423,0.75864017,0.338946253
1.097139001,0.759929299,0.337209702
1.096652359,0.760425985,0.336226374
1.093786955,0.760104001,0.333682954
1.093860388,0.760177433,0.333682954
1.094678909,0.760177433,0.334501475
1.094074905,0.760679603,0.333395302
1.092504829,0.76006633,0.332438499
1.092826903,0.759593904,0.333232999
1.09363848,0.760405481,0.333232999
1.093368292,0.760405481,0.332962811
1.09642294,0.759526491,0.336896449
1.094627649,0.760865092,0.333762556
1.090173095,0.759109199,0.331063896
1.085472018,0.758928359,0.326543659
1.085635275,0.759091616,0.326543659
1.078567028,0.759091616,0.319475412
1.079782337,0.759960234,0.319822103
1.079187453,0.758140504,0.321046948
1.077023447,0.757225096,0.31979835
1.078704894,0.758906543,0.31979835
1.078770995,0.758906543,0.319864452
1.078521252,0.759028912,0.31949234
1.077062339,0.757452965,0.319609374
1.078255534,0.75820601,0.320049524
0.749866426,0.430394888,0.319471538
0.749866426,0.430394888,0.319471538
4.814076304,4.49509573,0.318980575
5.457850724,5.137879372,0.319971353
5.45904845,5.137879372,0.321169078
1.271665543,0.950852811,0.320812732
1.150347918,0.829535186,0.320812732
1.133563042,0.814456463,0.319106579
1.131461024,0.81119895,0.320262074
1.145071298,0.81119895,0.333872348
1.142711431,0.80795449,0.334756941
1.141268939,0.809167922,0.332101017
1.139564008,0.80746299,0.332101017
1.136720985,0.807832956,0.328888029
1.137442052,0.807832956,0.329609096
1.138393641,0.808600307,0.329793334
1.138529658,0.808487117,0.330042541
1.13720727,0.807164729,0.330042541
1.138282239,0.807637334,0.330644906
1.137934119,0.807374954,0.330559164
1.137476265,0.807374954,0.330101311
1.137782484,0.807950079,0.329832405
1.138187438,0.808355033,0.329832405
1.136237472,0.806446671,0.329790801
1.13963896,0.808630884,0.331008077
1.139993668,0.808630884,0.331362784
1.137038916,0.80812037,0.328918546
1.137373924,0.807537735,0.32983619
1.137780786,0.807944596,0.32983619
1.138354599,0.807845414,0.330509186
1.139356047,0.807845414,0.331510633
1.139920235,0.807166278,0.332753956
1.137288332,0.805717766,0.331570566
1.137487471,0.805916905,0.331570566
1.135323703,0.805573702,0.329750001
1.136817366,0.806572497,0.330244869
1.138729751,0.806572497,0.332157254
1.139007926,0.807262719,0.331745207
1.141044378,0.809299171,0.331745207
1.139965713,0.807799101,0.332166612
1.141012818,0.808400571,0.332612246
1.141412377,0.808400571,0.333011806
1.138728529,0.805359185,0.333369344
1.138990313,0.806305945,0.332684368
1.13925913,0.806574762,0.332684368
1.140859485,0.807993412,0.332866073
1.139082789,0.807993412,0.331089377
1.137699723,0.807825744,0.329873979
1.137181073,0.807005763,0.33017531
1.137466162,0.807290852,0.33017531
1.138958961,0.807983339,0.330975622
1.138950408,0.806915641,0.332034767
1.140216708,0.806915641,0.333301067
1.13884908,0.807449043,0.331400037
1.138130367,0.80673033,0.331400037
1.135721207,0.805367768,0.330353439
1.134231716,0.805025518,0.329206198
1.134749532,0.805025518,0.329724014
1.136053652,0.806493402,0.32956025
1.13595584,0.806027889,0.329927951
1.134802908,0.804874957,0.329927951
1.136678785,0.80310905,0.333569735
1.139971018,0.80310905,0.336861968
1.139461905,0.803876698,0.335585207
1.137275845,0.802260637,0.335015208
1.139570326,0.804555118,0.335015208
1.139648169,0.802976131,0.336672038
1.13561362,0.800830901,0.33478272
1.136089951,0.800830901,0.33525905
1.136580288,0.801356733,0.335223556
1.134915292,0.799691737,0.335223556
1.135021627,0.800259709,0.334761918
1.134193391,0.800348103,0.333845288
1.134353548,0.800348103,0.334005445
1.133199424,0.799015224,0.3341842
1.133195519,0.798691928,0.334503591
1.132361352,0.797857761,0.334503591
1.130401701,0.796246171,0.33415553
1.127807677,0.796246171,0.331561506
1.124906719,0.796080947,0.328825772
1.121537685,0.793896675,0.32764101
1.121486425,0.793845415,0.32764101
1.119694322,0.791557133,0.328137189
1.119188666,0.791496336,0.32769233
1.116708428,0.791496336,0.325212091
1.121080339,0.791969001,0.329111338
1.120128393,0.791017056,0.329111338
1.125517935,0.79169786,0.333820075
1.126531512,0.790890872,0.335640639
1.122774094,0.790890872,0.331883222
1.121807277,0.790056944,0.331750333
1.117740601,0.790510058,0.327230543
1.116716832,0.789486289,0.327230543
1.116934597,0.78952527,0.327409327
1.120008886,0.78952527,0.330483615
1.125627339,0.790470362,0.335156977
1.120539367,0.789557815,0.330981553
1.119389594,0.788408041,0.330981553
1.115743637,0.787833154,0.327910483
1.117080569,0.787028313,0.330052257
1.114944041,0.787028313,0.327915728
1.112985611,0.787116766,0.325868845
1.113511205,0.78764236,0.325868845
1.112026989,0.786383867,0.325643122
1.113062978,0.785994053,0.327068925
1.113593817,0.785994053,0.327599764
1.114352137,0.786364615,0.327987522
1.11403957,0.785046637,0.328992933
1.116009027,0.787016094,0.328992933
1.114745796,0.785924911,0.328820884
1.112562567,0.784954667,0.3276079
1.112800777,0.784954667,0.32784611
1.111003935,0.784320414,0.326683521
1.109459877,0.782776356,0.326683521
1.10888201,0.782653809,0.326228201
1.108309627,0.781878591,0.326431036
1.107741356,0.781878591,0.325862765
1.109063238,0.781932533,0.327130705
1.108418792,0.781288087,0.327130705
1.110071599,0.781767368,0.328304231
1.111875623,0.782440007,0.329435617
1.112951696,0.782440007,0.330511689
1.114101231,0.781541467,0.332559764
1.11661163,0.782365799,0.334245831
1.113958627,0.779712796,0.334245831
1.115835518,0.780603647,0.33523187
1.1149607,0.782101929,0.332858771
1.116386443,0.782101929,0.334284514
1.109176904,0.781237602,0.327939302
1.111225337,0.783286035,0.327939302
1.113071114,0.782949448,0.330121666
1.112821877,0.777995586,0.334826291
1.113957912,0.777995586,0.335962325
1.115048826,0.779139936,0.33590889
1.114858329,0.77894944,0.33590889
1.11405012,0.781421185,0.332628936
1.113729715,0.777447641,0.336282074
1.111023247,0.778208911,0.332814336
1.108494759,0.778208911,0.330285847
1.110474557,0.779819012,0.330655545
1.108837873,0.778182328,0.330655545
1.112821728,0.776727498,0.33609423
1.112273544,0.778101623,0.334171921
1.114801407,0.778101623,0.336699784
1.114632934,0.777302563,0.337330371
1.114910394,0.777580023,0.337330371
1.113713175,0.776768148,0.336945027
1.114859819,0.777392626,0.337467194
1.114764631,0.777392626,0.337372005
1.111807257,0.778067052,0.333740205
1.111314893,0.776931584,0.334383309
1.111859739,0.77747643,0.334383309
1.112489223,0.776686549,0.335802674
1.111953229,0.776686549,0.33526668
1.106568217,0.777604699,0.328963518
1.114279479,0.777475178,0.336804301
1.114817411,0.77801311,0.336804301
1.114851475,0.778970957,0.335880518
1.112283885,0.777394831,0.334889054
1.113441527,0.777394831,0.336046696
1.112285018,0.776930034,0.335354984
1.111142933,0.77578795,0.335354984
1.10755828,0.776680946,0.330877334
1.112885356,0.776145279,0.336740077
1.111840278,0.776145279,0.335694999
1.110372216,0.775300384,0.335071832
1.113934577,0.777421296,0.336513281
1.112384915,0.775871634,0.336513281
1.111061633,0.776862204,0.334199429
1.106649518,0.776862204,0.329787314
1.104133487,0.776026189,0.328107297
1.101312488,0.775350213,0.325962275
1.10180214,0.775839865,0.325962275
1.105195522,0.775282443,0.32991308
1.106741488,0.774367213,0.332374275
1.103399456,0.774367213,0.329032242
1.104943365,0.774913549,0.330029815
1.106233031,0.776203215,0.330029815
1.110539824,0.773321331,0.337218493
1.110217839,0.775052428,0.335165411
1.112184882,0.775052428,0.337132454
1.110383809,0.773937821,0.336445987
1.110979587,0.775144815,0.335834771
1.110676199,0.774841428,0.335834771
1.105935097,0.773568511,0.332366586
1.105309874,0.773568511,0.331741363
1.103754669,0.772803664,0.330951005
1.084129512,0.755000234,0.329129279
1.083129704,0.754000425,0.329129279
1.080071747,0.754682004,0.325389743
1.079627365,0.754447937,0.325179428
1.079331905,0.754447937,0.324883968
1.083283931,0.753588021,0.32969591
1.084181875,0.754485965,0.32969591
1.090101242,0.753906071,0.336195171
1.090124965,0.756072402,0.334052563
1.093268067,0.756072402,0.337195665
1.094161123,0.755725741,0.338435382
1.093732357,0.75515753,0.338574827
1.092842698,0.754267871,0.338574827
1.086992681,0.753503144,0.333489537
1.09077853,0.753503144,0.337275386
1.087911159,0.753647387,0.334263772
1.086462498,0.755557895,0.330904603
1.086439133,0.75553453,0.330904603
1.101409853,0.772242785,0.329167068
1.103242189,0.771984696,0.331257492
1.10730496,0.771984696,0.335320264
1.109389573,0.77259624,0.336793333
1.109580308,0.772786975,0.336793333
1.108428091,0.773081362,0.335346729
1.106670529,0.772943079,0.333727449
1.100457042,0.772943079,0.327513963
1.095937818,0.771345794,0.324592024
1.097619474,0.771834493,0.325784981
1.097412407,0.771627426,0.325784981
1.098946005,0.773160994,0.325785011
1.092081428,0.77247256,0.319608867
1.094664812,0.77247256,0.322192252
1.097563773,0.772354782,0.325208992
1.097530454,0.772321463,0.325208992
1.100585908,0.772222757,0.32836315
1.094857961,0.771386385,0.323471576
1.089927167,0.771386385,0.318540782
1.091168523,0.770647466,0.320521057
1.09032768,0.769806623,0.320521057
1.094481558,0.772548735,0.321932822
1.095585316,0.771188557,0.324396759
1.099440575,0.771188557,0.328252017
1.097856581,0.770703137,0.327153444
1.097299188,0.772890925,0.324408263
1.096378416,0.771970153,0.324408263
1.095220923,0.77047807,0.324742854
1.10048008,0.771441042,0.329039037
1.099490732,0.771441042,0.32804969
1.099479884,0.770832598,0.328647286
1.099135071,0.770487785,0.328647286
1.108737767,0.77191782,0.336819947
1.107410908,0.769844174,0.337566733
1.10259214,0.769844174,0.332747966
1.102795005,0.771602571,0.331192434
1.10222888,0.771036446,0.331192434
1.102185905,0.770561814,0.331624091
1.101549864,0.768943548,0.332606316
1.101065189,0.768943548,0.33212164
1.101669163,0.770062685,0.331606477
1.09941557,0.769326746,0.330088824
1.098694593,0.768605769,0.330088824
1.101092488,0.771340191,0.329752296
1.099305779,0.770630777,0.328675002
1.100398481,0.770630777,0.329767704
1.101755559,0.769171119,0.332584441
1.10287571,0.770291269,0.332584441
1.101940006,0.768315315,0.333624691
1.103965253,0.769180417,0.334784836
1.103553236,0.769180417,0.334372818
1.101730734,0.769581497,0.332149237
1.101800948,0.769651711,0.332149237
1.103406638,0.769472599,0.333934039
1.102654546,0.77027303,0.332381517
1.103958458,0.77027303,0.333685428
1.101894408,0.769583523,0.332310885
1.100184351,0.769117415,0.331066936
1.099982649,0.768915713,0.331066936
1.102403909,0.770969629,0.33143428
1.099716276,0.768178761,0.331537515
1.101536244,0.768178761,0.333357483
1.101478547,0.768369377,0.33310917
1.101076871,0.767967701,0.33310917
1.099670798,0.768768489,0.330902308
1.101671606,0.767725885,0.333945721
1.101038605,0.767725885,0.33331272
1.098328114,0.766553879,0.331774235
1.101420373,0.770838141,0.330582231
1.099238425,0.768656194,0.330582231
1.099346727,0.769885898,0.329460829
1.098321468,0.769885898,0.32843557
1.096011162,0.769166708,0.326844454
1.094089121,0.768306077,0.325783044
1.095112115,0.769329071,0.325783044
1.102121383,0.767414629,0.334706753
1.105578542,0.768147469,0.337431073
1.105032682,0.768147469,0.336885214
1.102732837,0.768116772,0.334616065
1.103718251,0.768625438,0.335092813
1.102623433,0.76753062,0.335092813
1.102649838,0.767321765,0.335328072
1.102925807,0.767321765,0.335604042
1.102252066,0.766963363,0.335288703
1.099586517,0.766808093,0.332778424
1.100318104,0.76753968,0.332778424
1.100699276,0.767102718,0.333596557
1.1029194,0.767722011,0.335197389
1.102906048,0.767722011,0.335184038
1.103973597,0.767237663,0.336735934
1.102583677,0.765847743,0.336735934
1.102628708,0.766664386,0.335964322
1.101822555,0.766107976,0.335714579
1.102422833,0.766107976,0.336314857
1.104594767,0.767120123,0.337474644
1.104615211,0.766972721,0.337642491
1.10413605,0.766493559,0.337642491
1.105022967,0.766640365,0.338382602
1.105315208,0.766640365,0.338674843
1.105367988,0.767051101,0.338316888
1.105995983,0.768174946,0.337821037
1.103271335,0.765450299,0.337821037
1.103577584,0.766075552,0.337502033
1.103561968,0.76690501,0.336656958
1.103460729,0.76690501,0.336555719
1.101888359,0.766222119,0.335666239
1.101841986,0.767611206,0.334230781
1.10032934,0.766098559,0.334230781
1.099542588,0.764613211,0.334929377
1.100710094,0.764613211,0.336096883
1.101443291,0.766164541,0.335278749
1.10267061,0.765122414,0.337548196
1.104204834,0.766656637,0.337548196
1.107242018,0.770291507,0.336950511
1.106987506,0.770291507,0.336695999
1.10405305,0.766860604,0.337192446
1.100406826,0.765275657,0.335131168
1.101159155,0.766027987,0.335131168
1.100291759,0.766044259,0.3342475
1.099073321,0.765484631,0.33358869
1.098688513,0.765484631,0.333203882
1.10227555,0.766127527,0.336148024
1.096552491,0.765587389,0.330965102
1.096863449,0.765898347,0.330965102
1.09493351,0.76644361,0.3284899
1.096200466,0.76644361,0.329756856
1.096939147,0.765528381,0.331410766
1.101476669,0.766395152,0.335081518
1.101517618,0.7664361,0.335081518
1.097055137,0.767380297,0.32967484
1.094990909,0.765493512,0.329497397
1.093441576,0.765493512,0.327948064
1.096529186,0.765021086,0.3315081
1.100919038,0.764099598,0.33681944
1.101494044,0.764674604,0.33681944
1.099469304,0.765338719,0.334130585
1.100131959,0.765338719,0.33479324
1.101859242,0.766142607,0.335716635
1.101849198,0.766160786,0.335688412
1.102738082,0.76704967,0.335688412
1.100804329,0.763380289,0.33742404
1.100806534,0.763380289,0.337426245
1.103641391,0.765683174,0.337958217
1.101157159,0.766597569,0.33455959
1.101087809,0.766836882,0.334250927
1.102061272,0.767810345,0.334250927
1.098368615,0.766060829,0.332307786
1.102162957,0.766060829,0.336102128
1.100977331,0.765425742,0.33555159
1.10104242,0.766039252,0.335003167
1.101106912,0.766103745,0.335003167
1.103223652,0.765344381,0.33787927
1.103599042,0.765344381,0.33825466
1.102896303,0.766367793,0.33652851
1.10478577,0.76767844,0.337107331
1.104670972,0.767563641,0.337107331
1.102189332,0.765241861,0.336947471
1.102058232,0.765019655,0.337038577
1.101528525,0.765019655,0.33650887
1.101212323,0.765035629,0.336176693
1.101817429,0.765329897,0.336487532
1.102222443,0.765734911,0.336487532
1.101976395,0.765325963,0.336650431
1.102145523,0.765325963,0.336819559
1.101038009,0.764544129,0.33649388
1.099583626,0.764610708,0.334972918
1.099666178,0.76469326,0.334972918
1.099875987,0.764702201,0.335173786
1.099637598,0.764702201,0.334935397
1.099936187,0.765367985,0.334568202
1.096416742,0.764915347,0.331501395
1.096723646,0.765222251,0.331501395
1.092928797,0.763959765,0.328969032
1.093613893,0.764894128,0.328719765
1.092170686,0.764894128,0.327276558
1.094561696,0.764663041,0.329898655
1.099106997,0.764008045,0.335098952
1.0992513,0.764152348,0.335098952
1.097964853,0.764452457,0.333512396
1.100988686,0.764452457,0.336536229
1.094996929,0.762241244,0.332755685
1.08909151,0.761998892,0.327092618
1.0916982,0.764605582,0.327092618
1.096747994,0.764760256,0.331987739
1.096041143,0.764001727,0.332039416
1.091864735,0.764001727,0.327863008
1.096007288,0.763872921,0.332134366
1.095301032,0.763166666,0.332134366
1.096818477,0.763119757,0.33369872
1.092595607,0.760470927,0.33212468
1.091272503,0.760470927,0.330801576
1.077595234,0.74982065,0.327774584
1.06626913,0.74014771,0.32612142
1.066650361,0.740528941,0.32612142
1.070408404,0.743083894,0.32732451
1.073999375,0.743083894,0.330915481
1.076833546,0.743063569,0.333769977
1.07985267,0.743284166,0.336568505
1.078948468,0.742379963,0.336568505
1.081470013,0.744577944,0.336892068
1.079407632,0.742435396,0.336972237
1.077940732,0.742435396,0.335505337
1.077953249,0.743247092,0.334706157
1.079244822,0.744538665,0.334706157
1.079314083,0.744134545,0.335179538
1.07777077,0.743534625,0.334236145
1.080301583,0.743534625,0.336766958
1.081549406,0.744306445,0.337242961
1.076752394,0.742527127,0.334225267
1.076916844,0.742691576,0.334225267
1.089559406,0.756234944,0.333324462
1.089789182,0.756234944,0.333554238
1.095224112,0.761802435,0.333421677
1.095674008,0.763566375,0.332107633
1.095531434,0.7634238,0.332107633
1.094118148,0.762967825,0.331150323
1.096251458,0.763200581,0.333050877
1.095256537,0.763200581,0.332055956
1.095981717,0.763264775,0.332716942
1.094916701,0.762199759,0.332716942
1.09430325,0.763197422,0.331105828
1.094709873,0.764440715,0.330269158
1.095597148,0.764440715,0.331156433
1.095448226,0.76323992,0.332208306
1.095973939,0.764562607,0.331411332
1.095335394,0.763924062,0.331411332
1.096004814,0.762929261,0.333075553
1.096963912,0.762929261,0.334034652
1.098414004,0.763419688,0.334994316
1.097933054,0.76192832,0.336004734
1.099758267,0.763753533,0.336004734
1.097874016,0.761687219,0.336186796
1.099403858,0.762770236,0.336633623
1.100005865,0.762770236,0.33723563
1.097403198,0.761817694,0.335585505
1.097105354,0.761519849,0.335585505
1.097455472,0.763454735,0.334000736
1.091586828,0.763058782,0.328528047
1.089860469,0.763058782,0.326801687
1.097682953,0.762399256,0.335283697
1.097718239,0.762258947,0.335459292
1.098330796,0.762871504,0.335459292
1.095366359,0.761170328,0.334196031
1.097310722,0.761841238,0.335469484
1.094899178,0.761841238,0.33305794
1.09581399,0.762746215,0.333067775
1.095104575,0.7620368,0.333067775
1.094337851,0.761074066,0.333263785
1.094395578,0.760253251,0.334142327
1.094309926,0.760253251,0.334056675
1.094827443,0.761672616,0.333154827
1.094957292,0.761901259,0.333056033
1.092347622,0.759291589,0.333056033
1.093506247,0.759979904,0.333526343
1.091998488,0.759979904,0.332018584
1.09244594,0.761575997,0.330869943
1.089501917,0.760916591,0.328585327
1.088831306,0.760245979,0.328585327
1.08981511,0.761848509,0.327966601
1.086891681,0.75972718,0.327164501
1.086281955,0.75972718,0.326554775
1.085734844,0.760516047,0.325218797
1.08472842,0.759509623,0.325218797
1.086731672,0.760813475,0.325918198
1.091798037,0.761033475,0.330764562
1.089302897,0.761033475,0.328269422
1.088909626,0.761242032,0.327667594
1.089819491,0.762018204,0.327801287
1.088326573,0.760525286,0.327801287
1.082240015,0.75963366,0.322606355
1.078145415,0.75963366,0.318511754
1.083309829,0.760860801,0.322449028
1.087557971,0.760525107,0.327032864
1.087345839,0.760312974,0.327032864
1.083822519,0.761478722,0.322343796
1.082824856,0.761478722,0.321346134
1.083058894,0.759955406,0.323103487
1.088548541,0.759965539,0.328583002
1.088334411,0.759629309,0.328705102
1.089307576,0.760602474,0.328705102
1.084420353,0.759394646,0.325025707
1.081390053,0.759394646,0.321995407
1.088554829,0.761294007,0.327260822
1.088045686,0.760828853,0.327216834
1.087478429,0.760261595,0.327216834
1.089760542,0.760855734,0.328904808
1.090892613,0.760855734,0.330036879
1.098323971,0.759545505,0.338778466
1.097863108,0.760130525,0.337732583
1.096988708,0.759256124,0.337732583
1.093941689,0.75849098,0.335450709
1.093436003,0.759127617,0.334308386
1.091613352,0.759127617,0.332485735
1.08894518,0.757750392,0.331194788
1.091110349,0.759236634,0.331873715
1.090866089,0.758992374,0.331873715
1.089743048,0.758886576,0.330856472
1.08913821,0.758886576,0.330251634
1.08883509,0.75970763,0.329127461
1.086847574,0.759154141,0.327693433
1.088004202,0.760310769,0.327693433
1.088929623,0.759033501,0.329896122
1.087825567,0.759033501,0.328792065
1.085382134,0.758641899,0.326740235
1.0867033,0.759346604,0.327356696
1.095600337,0.759296238,0.336304098
1.09543106,0.759126961,0.336304098
1.09359479,0.759126961,0.334467828
1.094977111,0.759004235,0.335972875
1.093700975,0.759395063,0.334305912
1.091521353,0.758293629,0.333227724
1.091826767,0.758599043,0.333227724
1.088727236,0.758485854,0.330241382
1.088207722,0.758485854,0.329721868
1.088553339,0.758744001,0.329809338
1.091109425,0.759211302,0.331898123
1.090787739,0.758889616,0.331898123
1.093925059,0.758080125,0.335844934
1.093125731,0.758080125,0.335045606
1.086776584,0.758197308,0.328579277
1.084471762,0.758170843,0.326300919
1.08459416,0.758004487,0.326589674
1.085570604,0.75898093,0.326589674
1.088284612,0.75898093,0.329303682
1.091670483,0.758785307,0.332885176
1.092538685,0.757828593,0.334710091
1.090164006,0.759127021,0.331036985
1.089505076,0.758468091,0.331036985
1.091759592,0.75850457,0.333255023
1.091715455,0.75850457,0.333210886
1.092491657,0.759159029,0.333332628
1.091177315,0.758909762,0.332267553
1.090889722,0.758622169,0.332267553
1.090879112,0.758899629,0.331979483
1.091466129,0.758899629,0.3325665
1.089171559,0.75842607,0.330745488
1.088393956,0.757995307,0.330398649
1.088499278,0.758245707,0.330253571
1.088513106,0.758259535,0.330253571
1.089563191,0.75836426,0.331198931
1.090656608,0.75836426,0.332292348
1.090565205,0.757427633,0.333137572
3.746140212,3.41325736,0.332882851
5.878099889,5.545217037,0.332882851
2.723979264,2.392131329,0.331847936
1.170642257,0.838386118,0.332256138
1.171794027,0.838386118,0.333407909
1.148392946,0.813572407,0.334820539
1.142437249,0.808056235,0.334381014
1.141082913,0.806701899,0.334381014
1.139346272,0.806075931,0.333270341
1.137081563,0.806075931,0.331005633
1.138276607,0.80474478,0.333531827
1.138618588,0.805530071,0.333088517
1.13808471,0.804996192,0.333088517
1.13502568,0.803021729,0.332003951
1.135018975,0.803021729,0.331997246
1.133589149,0.802210927,0.331378222
1.134778768,0.80347079,0.331307977
1.136115402,0.804807425,0.331307977
1.137944192,0.80535835,0.332585841
1.139506727,0.805353642,0.334153086
1.13947919,0.805353642,0.334125549
1.139473408,0.805568457,0.333904952
1.139206588,0.805478275,0.333728313
1.13903302,0.805304706,0.333728313
1.138840407,0.804621875,0.334218532
1.137448907,0.804621875,0.332827032
1.139141291,0.805527866,0.333613425
1.138257623,0.805323005,0.332934618
1.139559567,0.806624949,0.332934618
1.14019832,0.808028221,0.332170099
1.141062438,0.808028221,0.333034217
1.14413476,0.8076002,0.33653456
1.144293547,0.807954967,0.33633858
1.142769694,0.806431115,0.33633858
1.135760456,0.806548059,0.329212397
1.137522072,0.806440294,0.331081778
1.133744478,0.806440294,0.327304184
1.138679624,0.806457818,0.332221806
1.140726715,0.805379748,0.335346967
1.126885742,0.791538775,0.335346967
1.130699724,0.795250058,0.335449666
1.127759278,0.795250058,0.33250922
1.130656898,0.79524529,0.335411608
1.12965098,0.794092536,0.335558444
1.129688293,0.794129848,0.335558444
1.130283505,0.794845104,0.335438401
1.129569352,0.794845104,0.334724247
1.129772216,0.794433177,0.33533904
1.126932561,0.79559201,0.331340551
1.119169354,0.795045555,0.3241238
1.116626143,0.792502344,0.3241238
1.126482308,0.794026256,0.332456052
1.122736752,0.794026256,0.328710496
1.121672958,0.795431137,0.326241821
1.121167004,0.794995487,0.326171517
1.119398415,0.793226898,0.326171517
1.120111883,0.793115318,0.326996565
1.119735152,0.793115318,0.326619834
1.13809973,0.805900514,0.332199216
1.140471935,0.804592311,0.335879624
1.140987217,0.805107594,0.335879624
1.136314034,0.802416027,0.333898008
1.13419348,0.802416027,0.331777453
1.133526087,0.803356171,0.330169916
1.135629892,0.802882731,0.332747161
1.134332359,0.801264405,0.333067954
1.133678377,0.800610423,0.333067954
1.131111622,0.800771356,0.330340266
1.12808311,0.800771356,0.327311754
1.129643887,0.800237775,0.329406112
1.130239934,0.799614131,0.330625802
1.130114824,0.799489021,0.330625802
1.126211554,0.798023105,0.328188449
1.125255406,0.798023105,0.327232301
1.126499027,0.797290504,0.329208523
1.126949787,0.79733777,0.329612017
1.125355005,0.795742989,0.329612017
1.124177337,0.795474529,0.328702807
1.12523222,0.794397414,0.330834806
1.124092191,0.794397414,0.329694778
1.126925588,0.794949293,0.331976295
1.125767171,0.793790877,0.331976295
1.124643654,0.794004738,0.330638915
1.124777377,0.793480515,0.331296861
1.127864808,0.793480515,0.334384292
1.126964122,0.79276818,0.334195942
1.128480196,0.793333352,0.335146844
1.126591921,0.791445076,0.335146844
1.125948817,0.790727854,0.335220963
1.12139225,0.789334595,0.332057655
1.119662732,0.789334595,0.330328137
1.120271355,0.790447891,0.329823464
1.120044678,0.790221214,0.329823464
1.117562562,0.788321018,0.329241544
1.122104138,0.790490746,0.331613392
1.120724916,0.790490746,0.33023417
1.1195485,0.789647818,0.329900682
1.119559109,0.789658427,0.329900682
1.120936334,0.788221657,0.332714677
1.12525019,0.789590895,0.335659295
1.121959418,0.789590895,0.332368523
1.115067244,0.789116263,0.32595098
1.114064962,0.78880322,0.325261742
