Time Bucket (America/Costa_Rica),UTeM CIER Sala Mestros-Mains_A (kWatts),UTeM CIER Sala Mestros-Mains_B (kWatts),UTeM CIER Sala Mestros-Mains_C (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Sala Maestros 1 (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Direccion 1 (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Rack (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Aula Medios (kWatts),UTeM CIER Sala Mestros-Sub Panel-Tab Secundario L1 (kWatts),UTeM CIER Sala Mestros-Sub Panel-Tab Secundario L2 (kWatts),UTeM CIER Sala Mestros-Sub Panel-Tab Secundario L3 (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Sala Maestros 2 (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Direccion 2 (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Sala Juntas (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Cubiculos (kWatts),UTeM CIER Sala Mestros-Other-Circuit_12 (kWatts),UTeM CIER Sala Mestros-Other-Circuit_13 (kWatts),UTeM CIER Sala Mestros-Other-Circuit_14 (kWatts),UTeM CIER Sala Mestros-Other-Circuit_15 (kWatts),UTeM CIER Sala Mestros-Other-Circuit_16 (kWatts)
09/11/2024 12:56:13,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:14,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:15,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:16,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:17,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:18,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:19,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:20,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:21,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:22,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:23,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:24,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:25,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:26,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:27,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:28,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:29,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:30,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:31,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:32,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:33,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:34,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:35,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:36,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:37,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:38,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:39,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:40,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:41,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:42,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:43,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:44,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:45,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:46,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:47,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:48,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:49,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:50,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:51,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:52,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:53,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:54,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:55,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:56,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:57,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:58,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:56:59,2.6726,1.9167,1.2116,0.3725,0.0201,0.3735,0.0108,0.7395,0.7239,0.2086,2.6752,0.5753,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:00,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:01,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:02,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:03,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:04,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:05,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:06,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:07,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:08,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:09,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:10,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:11,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:12,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:13,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:14,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:15,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:16,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:17,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:18,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:19,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:20,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:21,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:22,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:23,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:24,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:25,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:26,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:27,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:28,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:29,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:30,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:31,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:32,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:33,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:34,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:35,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:36,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:37,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:38,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:39,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:40,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:41,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:42,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:43,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:44,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:45,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:46,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:47,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:48,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:49,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:50,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:51,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:52,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:53,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:54,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:55,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:56,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:57,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:58,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:57:59,2.6856,1.9289,1.2200,0.3719,0.0199,0.3781,0.0112,0.7435,0.7231,0.2088,2.6942,0.5809,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:58:00,2.6839,1.9217,1.2157,0.3718,0.0200,0.3702,0.0101,0.7415,0.7244,0.2088,2.6911,0.5826,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:58:01,2.6839,1.9217,1.2157,0.3718,0.0200,0.3702,0.0101,0.7415,0.7244,0.2088,2.6911,0.5826,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:58:02,2.6839,1.9217,1.2157,0.3718,0.0200,0.3702,0.0101,0.7415,0.7244,0.2088,2.6911,0.5826,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:58:03,2.6839,1.9217,1.2157,0.3718,0.0200,0.3702,0.0101,0.7415,0.7244,0.2088,2.6911,0.5826,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:58:04,2.6839,1.9217,1.2157,0.3718,0.0200,0.3702,0.0101,0.7415,0.7244,0.2088,2.6911,0.5826,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:58:05,2.6839,1.9217,1.2157,0.3718,0.0200,0.3702,0.0101,0.7415,0.7244,0.2088,2.6911,0.5826,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:58:06,2.6839,1.9217,1.2157,0.3718,0.0200,0.3702,0.0101,0.7415,0.7244,0.2088,2.6911,0.5826,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:58:07,2.6839,1.9217,1.2157,0.3718,0.0200,0.3702,0.0101,0.7415,0.7244,0.2088,2.6911,0.5826,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:58:08,2.6839,1.9217,1.2157,0.3718,0.0200,0.3702,0.0101,0.7415,0.7244,0.2088,2.6911,0.5826,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:58:09,2.6839,1.9217,1.2157,0.3718,0.0200,0.3702,0.0101,0.7415,0.7244,0.2088,2.6911,0.5826,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:58:10,2.6839,1.9217,1.2157,0.3718,0.0200,0.3702,0.0101,0.7415,0.7244,0.2088,2.6911,0.5826,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:58:11,2.6839,1.9217,1.2157,0.3718,0.0200,0.3702,0.0101,0.7415,0.7244,0.2088,2.6911,0.5826,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:58:12,2.6839,1.9217,1.2157,0.3718,0.0200,0.3702,0.0101,0.7415,0.7244,0.2088,2.6911,0.5826,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:58:13,2.6839,1.9217,1.2157,0.3718,0.0200,0.3702,0.0101,0.7415,0.7244,0.2088,2.6911,0.5826,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:58:14,2.6839,1.9217,1.2157,0.3718,0.0200,0.3702,0.0101,0.7415,0.7244,0.2088,2.6911,0.5826,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:58:15,2.6839,1.9217,1.2157,0.3718,0.0200,0.3702,0.0101,0.7415,0.7244,0.2088,2.6911,0.5826,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:58:16,2.6839,1.9217,1.2157,0.3718,0.0200,0.3702,0.0101,0.7415,0.7244,0.2088,2.6911,0.5826,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:58:17,2.6839,1.9217,1.2157,0.3718,0.0200,0.3702,0.0101,0.7415,0.7244,0.2088,2.6911,0.5826,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:58:18,2.6839,1.9217,1.2157,0.3718,0.0200,0.3702,0.0101,0.7415,0.7244,0.2088,2.6911,0.5826,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:58:19,2.6839,1.9217,1.2157,0.3718,0.0200,0.3702,0.0101,0.7415,0.7244,0.2088,2.6911,0.5826,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:58:20,2.6839,1.9217,1.2157,0.3718,0.0200,0.3702,0.0101,0.7415,0.7244,0.2088,2.6911,0.5826,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:58:21,2.6839,1.9217,1.2157,0.3718,0.0200,0.3702,0.0101,0.7415,0.7244,0.2088,2.6911,0.5826,0.1025,0.0000,No CT,No CT,No CT,No CT,No CT
