Time Bucket (America/Costa_Rica),UTeM CIER Sala Mestros-Mains_A (kWatts),UTeM CIER Sala Mestros-Mains_B (kWatts),UTeM CIER Sala Mestros-Mains_C (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Sala Maestros 1 (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Direccion 1 (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Rack (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Aula Medios (kWatts),UTeM CIER Sala Mestros-Sub Panel-Tab Secundario L1 (kWatts),UTeM CIER Sala Mestros-Sub Panel-Tab Secundario L2 (kWatts),UTeM CIER Sala Mestros-Sub Panel-Tab Secundario L3 (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Sala Maestros 2 (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Direccion 2 (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Sala Juntas (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Cubiculos (kWatts),UTeM CIER Sala Mestros-Other-Circuit_12 (kWatts),UTeM CIER Sala Mestros-Other-Circuit_13 (kWatts),UTeM CIER Sala Mestros-Other-Circuit_14 (kWatts),UTeM CIER Sala Mestros-Other-Circuit_15 (kWatts),UTeM CIER Sala Mestros-Other-Circuit_16 (kWatts)
09/10/2024 01:15:00,0.4544,0.3670,0.3652,0.0085,0.0230,0.2980,0.0146,0.2020,0.4447,0.2174,0.0110,0.0269,0.1103,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 01:30:00,0.1905,0.4259,0.3586,0.0044,0.0231,0.2981,0.0129,0.1961,0.1715,0.2767,0.0112,0.0268,0.1102,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 01:45:00,0.0840,0.3663,0.3593,0.0032,0.0233,0.2990,0.0120,0.1966,0.0612,0.2171,0.0114,0.0269,0.1105,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 02:00:00,0.0850,0.4035,0.3621,0.0027,0.0235,0.2594,0.0121,0.2189,0.0622,0.2802,0.0111,0.0270,0.1107,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 02:15:00,0.0858,0.2800,0.3790,0.0024,0.0238,0.1679,0.0120,0.2817,0.0629,0.2167,0.0111,0.0270,0.1110,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 02:30:00,0.3537,0.3040,0.3985,0.0066,0.0236,0.2192,0.0139,0.2748,0.3401,0.2168,0.0110,0.0270,0.1112,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 02:45:00,0.3379,0.3604,0.3330,0.0065,0.0235,0.1949,0.0140,0.2206,0.3242,0.2793,0.0114,0.0270,0.1113,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 03:00:00,0.0858,0.3320,0.3345,0.0031,0.0236,0.2477,0.0122,0.1969,0.0628,0.2171,0.0115,0.0271,0.1112,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 03:15:00,0.0858,0.4270,0.3582,0.0031,0.0233,0.2960,0.0121,0.1968,0.0629,0.2802,0.0112,0.0271,0.1114,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 03:30:00,0.0854,0.3638,0.3582,0.0028,0.0232,0.2969,0.0119,0.1965,0.0625,0.2163,0.0113,0.0269,0.1107,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 03:45:00,0.2093,0.3203,0.4105,0.0039,0.0234,0.2300,0.0126,0.2825,0.1906,0.2162,0.0112,0.0269,0.1107,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 04:00:00,0.4530,0.3444,0.3751,0.0085,0.0235,0.1695,0.0146,0.2756,0.4434,0.2792,0.0111,0.0270,0.1114,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 04:15:00,0.1118,0.3196,0.3759,0.0031,0.0238,0.2492,0.0123,0.2377,0.0897,0.2138,0.0112,0.0271,0.1116,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 04:30:00,0.0859,0.3392,0.2956,0.0029,0.0239,0.1686,0.0122,0.1967,0.0628,0.2749,0.0112,0.0271,0.1116,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 04:45:00,0.0859,0.3297,0.3357,0.0028,0.0236,0.2502,0.0122,0.1968,0.0629,0.2128,0.0116,0.0271,0.1116,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 05:00:00,0.0859,0.3882,0.3826,0.0028,0.0239,0.3443,0.0122,0.1966,0.0628,0.2432,0.0113,0.0271,0.1116,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 05:15:00,0.4231,0.3218,0.3774,0.0075,0.0234,0.1914,0.0144,0.2672,0.4117,0.2423,0.0111,0.0270,0.1116,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 05:30:00,0.2662,0.2776,0.3753,0.0053,0.0237,0.1683,0.0134,0.2771,0.2498,0.2127,0.0110,0.0269,0.1113,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 05:45:00,0.0849,0.3784,0.3878,0.0026,0.0235,0.2457,0.0118,0.2517,0.0622,0.2743,0.0111,0.0267,0.1105,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 06:00:00,0.0850,0.2972,0.3101,0.0028,0.0234,0.1992,0.0120,0.1964,0.0621,0.2122,0.0110,0.0267,0.1104,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 06:15:00,0.0849,0.4229,0.3561,0.0029,0.0232,0.2926,0.0122,0.1964,0.0621,0.2761,0.0113,0.0268,0.1106,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 06:30:00,0.2664,0.3454,0.3471,0.0055,0.0231,0.2733,0.0133,0.1964,0.2498,0.2110,0.0113,0.0268,0.1110,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 06:45:00,0.4174,0.2730,0.3359,0.0074,0.0233,0.1643,0.0143,0.2386,0.4068,0.2097,0.0107,0.0268,0.1112,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 07:00:00,0.0841,0.3433,0.2540,0.0031,0.0235,0.1794,0.0123,0.1491,0.0616,0.2727,0.0111,0.0267,0.1107,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 07:15:00,0.9977,0.5169,1.2736,0.0051,0.0232,0.2281,0.0133,0.1355,0.0611,0.4200,0.0112,0.0269,0.1099,1.8352,No CT,No CT,No CT,No CT,No CT
09/10/2024 07:30:00,1.3807,1.4974,0.8018,0.0053,0.0224,0.1654,1.3873,0.0764,0.0602,0.7169,0.0111,0.0269,0.1100,1.1439,No CT,No CT,No CT,No CT,No CT
09/10/2024 07:45:00,2.4296,3.3798,0.2538,0.6997,0.0207,0.2440,3.6275,0.1149,0.1422,1.0421,0.0107,0.0269,0.1102,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 08:00:00,4.9426,5.1290,0.2433,4.1718,0.0193,0.2012,3.5487,0.1241,0.9666,1.1544,0.0106,0.0268,0.1096,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 08:15:00,4.6146,4.9318,0.3786,3.9093,0.0179,0.2874,3.3488,0.2200,0.8710,1.1518,0.0096,0.0256,0.1042,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 08:30:00,5.1327,5.0885,0.4863,4.0627,0.0185,0.3004,3.5214,0.3220,1.2155,1.1515,0.0103,0.0267,0.1090,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 08:45:00,5.2048,4.9813,0.4379,4.0921,0.0185,0.3071,3.5621,0.2694,1.2554,1.0084,0.0103,0.0267,0.1088,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 09:00:00,5.5330,5.1070,0.3673,4.1518,0.0185,0.3164,3.6253,0.1922,1.5282,1.0662,0.0101,0.0266,0.1087,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 09:15:00,5.4155,5.0767,0.3653,4.2024,0.0185,0.3166,3.6544,0.1907,1.3666,1.0040,0.0105,0.0266,0.1087,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 09:30:00,5.0839,5.1587,0.3718,4.2124,0.0182,0.3220,3.6687,0.1955,1.0168,1.0679,0.0104,0.0264,0.1078,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 09:45:00,4.3784,4.1643,0.3433,4.2390,0.0188,0.3223,2.3522,0.1670,0.9987,0.7461,0.0102,0.0264,0.1079,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 10:00:00,2.9940,2.8440,0.3759,4.2511,0.0198,0.3300,0.0148,0.1964,0.8614,0.6257,0.0102,0.0260,0.1074,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 10:15:00,3.0566,2.4915,0.3709,4.2704,0.0198,0.3337,0.0149,0.1895,0.9163,0.2637,0.0099,0.0260,0.1073,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 10:30:00,2.7490,2.4497,0.2860,4.2794,0.0200,0.3344,0.0131,0.1043,0.5944,0.2197,0.0106,0.0261,0.1068,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 10:45:00,2.7494,2.5141,0.2655,4.2734,0.0198,0.3385,0.0131,0.0817,0.5980,0.2824,0.0105,0.0260,0.1060,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 11:00:00,2.7555,2.4544,0.2695,4.2770,0.0199,0.3407,0.0130,0.0845,0.6025,0.2195,0.0107,0.0260,0.1063,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 11:15:00,3.9347,3.3327,0.2714,4.2901,0.0195,0.3451,0.0148,0.0829,0.8860,0.2854,1.6240,0.0255,0.1064,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 11:30:00,4.3792,3.6259,0.3766,4.0863,0.0187,0.3598,0.0143,0.1827,0.9173,0.2139,2.5514,0.0246,0.1038,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 11:45:00,3.9520,3.7547,0.4062,4.1863,0.0193,0.3812,0.0125,0.2026,0.3944,0.2533,2.6183,0.0253,0.1064,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 12:00:00,3.8621,3.7108,0.3868,4.1687,0.0199,0.4296,0.0122,0.1578,0.3182,0.2412,2.6097,0.0253,0.1058,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 12:15:00,2.4859,2.0427,0.7989,0.6318,0.0210,0.3720,0.0125,0.2227,0.3161,0.2155,2.6507,0.7598,0.1069,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 12:30:00,3.8798,3.3979,0.8509,3.3382,0.0201,0.4181,0.0127,0.2305,0.3159,0.2856,2.6797,0.8019,0.1074,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 12:45:00,4.1144,3.4940,0.7083,3.9212,0.0199,0.4070,0.0143,0.2067,0.5080,0.2153,2.4578,0.5785,0.1064,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 13:00:00,0.6388,0.4551,0.7383,0.0056,0.0225,0.4021,0.0136,0.2390,0.3500,0.2708,0.0103,0.5813,0.1073,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 13:15:00,0.4588,0.4146,0.7497,0.0023,0.0222,0.3953,0.0116,0.2579,0.1641,0.2135,0.0104,0.5784,0.1072,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 13:30:00,0.5338,0.4719,0.6843,0.0030,0.0220,0.3619,0.0121,0.2092,0.2398,0.2751,0.0104,0.5776,0.1076,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 13:45:00,0.4785,0.3975,0.6006,0.0029,0.0222,0.3423,0.0121,0.1895,0.2399,0.2149,0.0109,0.4634,0.1083,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 14:00:00,0.3426,0.4589,0.3739,0.0038,0.0222,0.3359,0.0126,0.1929,0.3233,0.2803,0.0105,0.0261,0.1077,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 14:15:00,0.4876,0.3704,0.3573,0.0059,0.0206,0.3445,0.0127,0.1723,0.4756,0.1958,0.0100,0.0242,0.1002,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 14:30:00,0.2408,0.3273,0.3727,0.0024,0.0182,0.3615,0.0096,0.1820,0.2243,0.1606,0.0084,0.0209,0.0859,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 14:45:00,0.2461,0.4375,0.4320,0.0025,0.0212,0.3160,0.0110,0.2631,0.2254,0.2710,0.0101,0.0248,0.1020,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 15:00:00,0.6390,0.3973,0.7978,0.0031,0.0222,0.3395,0.0121,0.2241,0.2372,0.2181,0.0105,0.7936,0.1076,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 15:15:00,0.9312,0.4588,0.6957,0.0081,0.0219,0.3391,0.0145,0.1797,0.5968,0.2792,0.0104,0.6804,0.1071,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 15:30:00,0.9606,0.7856,0.6342,0.0051,0.0216,0.3339,0.5563,0.1777,0.3858,0.3309,0.0103,0.5712,0.1062,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 15:45:00,2.6389,3.2281,0.6519,0.0047,0.0195,0.3257,3.8897,0.2020,0.2956,1.0332,0.0099,0.5655,0.1061,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 16:00:00,2.7063,2.8154,0.6637,0.0049,0.0199,0.3084,3.6918,0.2549,0.4958,0.7179,0.0101,0.5000,0.1068,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 16:15:00,2.6906,2.2496,0.6187,0.0044,0.0206,0.1916,3.5411,0.2861,0.5769,0.3039,0.0105,0.4607,0.1073,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 16:30:00,2.7393,2.9232,0.8798,0.0060,0.0206,0.1612,3.4627,0.5646,0.6781,1.0647,0.0097,0.4605,0.1074,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 16:45:00,0.8364,0.4462,1.1355,0.0033,0.0227,0.2407,0.1733,0.7844,0.5208,0.2629,0.0100,0.4653,0.1067,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 17:00:00,0.4660,0.4176,1.0941,0.0009,0.0231,0.1628,0.0105,0.7923,0.2378,0.3568,0.0102,0.4424,0.1073,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 17:15:00,0.3945,0.2876,1.0217,0.0009,0.0232,0.1968,0.0103,0.7753,0.2381,0.2132,0.0102,0.2961,0.1076,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 17:30:00,0.2602,0.3488,0.9009,0.0007,0.0232,0.1937,0.0101,0.7985,0.2379,0.2715,0.0102,0.0264,0.1074,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 17:45:00,0.3116,0.2708,0.8989,0.0012,0.0232,0.1601,0.0103,0.8132,0.2906,0.2120,0.0104,0.0265,0.1074,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 18:00:00,1.8770,2.0384,0.8911,0.0055,0.0214,0.2454,2.3123,0.7607,0.6453,0.7204,0.0100,0.0266,0.1080,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 18:15:00,2.3182,3.0146,0.8387,0.0029,0.0207,0.2004,3.5765,0.7308,0.4066,1.0457,0.0099,0.0268,0.1079,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 18:30:00,1.8706,2.5184,0.8869,0.0016,0.0209,0.2949,2.9092,0.7330,0.3127,0.8695,0.0102,0.0268,0.1080,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 18:45:00,0.2822,0.3739,0.9422,0.0007,0.0232,0.2267,0.0102,0.8241,0.2595,0.2724,0.0107,0.0267,0.1083,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 19:00:00,0.2231,0.3271,0.9414,0.0008,0.0228,0.1755,0.0092,0.8494,0.2009,0.2580,0.0103,0.0261,0.1058,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 19:15:00,0.3214,0.5216,0.4560,0.0055,0.0228,0.2956,0.0133,0.2959,0.3072,0.3736,0.0108,0.0266,0.1089,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 19:30:00,0.3520,0.3624,0.4054,0.0058,0.0228,0.2933,0.0138,0.2457,0.3392,0.2168,0.0109,0.0266,0.1089,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 19:45:00,0.0856,0.3404,0.3164,0.0026,0.0235,0.1726,0.0119,0.2164,0.0627,0.2740,0.0110,0.0266,0.1086,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 20:00:00,0.0857,0.2812,0.3151,0.0023,0.0234,0.1706,0.0117,0.2163,0.0629,0.2164,0.0109,0.0266,0.1085,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 20:15:00,0.0854,0.4114,0.3693,0.0024,0.0230,0.2811,0.0116,0.2161,0.0627,0.2747,0.0110,0.0266,0.1083,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 20:30:00,0.1244,0.3487,0.4418,0.0026,0.0229,0.2745,0.0118,0.2929,0.1030,0.2160,0.0109,0.0265,0.1083,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 20:45:00,0.4523,0.3370,0.3931,0.0076,0.0232,0.1674,0.0143,0.2956,0.4427,0.2729,0.0109,0.0265,0.1088,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 21:00:00,0.1838,0.2918,0.3627,0.0034,0.0234,0.1922,0.0124,0.2534,0.1645,0.2173,0.0110,0.0266,0.1086,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 21:15:00,0.0858,0.3103,0.3442,0.0024,0.0234,0.2290,0.0116,0.2165,0.0628,0.2162,0.0111,0.0266,0.1083,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 21:30:00,0.0858,0.3805,0.3434,0.0026,0.0233,0.2288,0.0118,0.2159,0.0628,0.2783,0.0109,0.0266,0.1084,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 21:45:00,0.0858,0.3631,0.3775,0.0024,0.0230,0.2971,0.0117,0.2165,0.0629,0.2164,0.0110,0.0267,0.1085,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 22:00:00,0.2950,0.3907,0.4215,0.0045,0.0228,0.2451,0.0128,0.2865,0.2794,0.2760,0.0105,0.0263,0.1074,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 22:15:00,0.3748,0.2790,0.3924,0.0058,0.0229,0.1663,0.0137,0.2958,0.3625,0.2152,0.0106,0.0262,0.1073,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 22:30:00,0.0850,0.4198,0.4482,0.0019,0.0233,0.3511,0.0112,0.2605,0.0623,0.2752,0.0108,0.0264,0.1073,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 22:45:00,0.0851,0.3632,0.3771,0.0021,0.0228,0.2970,0.0117,0.2163,0.0624,0.2152,0.0108,0.0264,0.1075,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 23:00:00,0.0838,0.2929,0.3228,0.0021,0.0227,0.1946,0.0115,0.2124,0.0614,0.2109,0.0106,0.0260,0.1059,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 23:15:00,0.0884,0.3412,0.3155,0.0022,0.0233,0.1692,0.0118,0.2171,0.0655,0.2764,0.0111,0.0266,0.1083,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 23:30:00,0.4575,0.3196,0.4166,0.0070,0.0230,0.2483,0.0143,0.2789,0.4473,0.2154,0.0110,0.0265,0.1086,0.0000,No CT,No CT,No CT,No CT,No CT
09/10/2024 23:45:00,0.2276,0.3415,0.4189,0.0038,0.0232,0.1674,0.0124,0.3223,0.2094,0.2773,0.0107,0.0265,0.1084,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 00:00:00,0.0881,0.3005,0.3924,0.0020,0.0234,0.2186,0.0115,0.2703,0.0653,0.2150,0.0112,0.0266,0.1085,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 00:15:00,0.0884,0.3467,0.3370,0.0023,0.0233,0.1966,0.0118,0.2252,0.0655,0.2650,0.0109,0.0266,0.1087,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 00:30:00,0.0858,0.3459,0.3578,0.0022,0.0231,0.2562,0.0117,0.2166,0.0629,0.2247,0.0109,0.0266,0.1087,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 00:45:00,0.2612,0.3612,0.3795,0.0045,0.0229,0.2931,0.0130,0.2196,0.2438,0.2154,0.0106,0.0266,0.1093,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 01:00:00,0.4335,0.3394,0.3681,0.0070,0.0233,0.1671,0.0143,0.2700,0.4235,0.2751,0.0109,0.0266,0.1097,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 01:15:00,0.0863,0.2791,0.3963,0.0022,0.0235,0.1685,0.0115,0.2991,0.0633,0.2152,0.0108,0.0268,0.1098,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 01:30:00,0.0864,0.3789,0.4178,0.0024,0.0236,0.2475,0.0119,0.2812,0.0635,0.2751,0.0110,0.0269,0.1102,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 01:45:00,0.0994,0.2795,0.3195,0.0024,0.0237,0.1686,0.0120,0.2210,0.0761,0.2160,0.0112,0.0269,0.1106,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 02:00:00,0.0886,0.3788,0.3528,0.0026,0.0237,0.2427,0.0119,0.2176,0.0655,0.2775,0.0111,0.0270,0.1106,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 02:15:00,0.3948,0.2773,0.3138,0.0069,0.0234,0.1641,0.0142,0.2165,0.3824,0.2158,0.0109,0.0269,0.1107,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 02:30:00,0.2893,0.2791,0.3565,0.0053,0.0235,0.1676,0.0134,0.2583,0.2737,0.2156,0.0111,0.0269,0.1106,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 02:45:00,0.0992,0.3747,0.4380,0.0024,0.0235,0.2431,0.0117,0.3039,0.0762,0.2732,0.0110,0.0269,0.1104,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 03:00:00,0.0885,0.2766,0.3865,0.0020,0.0236,0.1652,0.0117,0.2907,0.0654,0.2149,0.0109,0.0269,0.1104,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 03:15:00,0.0865,0.3748,0.3528,0.0025,0.0236,0.2435,0.0120,0.2172,0.0634,0.2730,0.0113,0.0269,0.1106,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 03:30:00,0.1921,0.2760,0.3135,0.0038,0.0236,0.1638,0.0126,0.2169,0.1724,0.2151,0.0112,0.0269,0.1107,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 03:45:00,0.4649,0.3522,0.3175,0.0077,0.0233,0.1658,0.0147,0.2190,0.4551,0.2890,0.0110,0.0269,0.1108,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 04:00:00,0.1269,0.3163,0.3850,0.0029,0.0235,0.2426,0.0121,0.2502,0.1051,0.2153,0.0113,0.0269,0.1108,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 04:15:00,0.0867,0.2764,0.4022,0.0024,0.0237,0.1656,0.0117,0.3063,0.0636,0.2147,0.0110,0.0270,0.1110,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 04:30:00,0.0867,0.3795,0.4292,0.0024,0.0237,0.2416,0.0118,0.2955,0.0636,0.2778,0.0112,0.0270,0.1111,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 04:45:00,0.0997,0.2720,0.3201,0.0027,0.0238,0.1629,0.0122,0.2243,0.0764,0.2113,0.0112,0.0270,0.1112,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 05:00:00,0.3563,0.3366,0.3172,0.0064,0.0235,0.1713,0.0140,0.2163,0.3421,0.2704,0.0113,0.0269,0.1112,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 05:15:00,0.3319,0.3110,0.3503,0.0061,0.0235,0.2364,0.0138,0.2172,0.3173,0.2115,0.0112,0.0269,0.1114,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 05:30:00,0.0868,0.2732,0.3381,0.0026,0.0237,0.1649,0.0119,0.2416,0.0635,0.2110,0.0114,0.0270,0.1112,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 05:45:00,0.0994,0.3687,0.4371,0.0023,0.0236,0.2390,0.0118,0.3049,0.0763,0.2689,0.0110,0.0269,0.1110,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 06:00:00,0.0882,0.2717,0.3907,0.0025,0.0236,0.1629,0.0116,0.2960,0.0652,0.2105,0.0109,0.0268,0.1105,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 06:15:00,0.1394,0.3437,0.3322,0.0034,0.0235,0.1781,0.0122,0.2289,0.1180,0.2750,0.0110,0.0268,0.1102,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 06:30:00,0.4545,0.3520,0.4058,0.0076,0.0235,0.3498,0.0146,0.2160,0.4441,0.2099,0.0111,0.0268,0.1108,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 06:45:00,0.1859,0.3373,0.2885,0.0041,0.0235,0.1705,0.0127,0.1883,0.1659,0.2705,0.0111,0.0268,0.1106,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 07:00:00,0.0866,0.3955,0.2010,0.0032,0.0235,0.1649,0.0124,0.1025,0.0638,0.3321,0.0110,0.0267,0.1105,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 07:15:00,2.1220,2.1126,1.1858,0.0044,0.0217,0.2388,2.3837,0.1926,0.0610,0.7686,0.0111,0.0270,0.1093,1.5671,No CT,No CT,No CT,No CT,No CT
09/11/2024 07:30:00,3.1526,2.7504,1.6684,0.0052,0.0210,0.1604,3.4746,0.2159,0.0633,0.8838,0.0110,0.0271,0.1089,2.4706,No CT,No CT,No CT,No CT,No CT
09/11/2024 07:45:00,2.3434,2.8528,0.4630,0.0069,0.0208,0.2356,3.4440,0.2241,0.4164,0.9791,0.0105,0.0269,0.1102,0.1881,No CT,No CT,No CT,No CT,No CT
09/11/2024 08:00:00,3.8185,4.4144,0.3232,1.7518,0.0200,0.1941,3.4441,0.2093,0.4932,1.1386,1.1274,0.0265,0.1094,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 08:15:00,5.6754,6.1346,0.3273,3.9878,0.0185,0.2960,3.4637,0.1636,0.4404,1.0031,2.5182,0.0261,0.1080,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 08:30:00,6.1447,6.1279,0.8487,3.9158,0.0184,0.3040,3.4967,0.6882,0.9596,1.0552,2.4514,0.0262,0.1075,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 08:45:00,6.2462,6.0764,0.9687,3.8917,0.0183,0.3080,3.5368,0.8075,1.0483,0.9931,2.4659,0.0261,0.1071,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 09:00:00,6.2412,6.3275,0.9969,3.9075,0.0182,0.3119,3.4984,0.8339,1.0493,1.2578,2.4906,0.0261,0.1069,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 09:15:00,5.8290,6.3062,0.9904,3.9166,0.0181,0.3155,3.2789,0.8118,0.7213,1.3431,2.4997,0.0526,0.1066,0.0000,No CT,No CT,No CT,No CT,No CT
