Consumo_T, Mains_A, Mains_B, Mains_C, AC Sala Maestros 1, AC Direccion 1, AC Rack, AC Aula Medios, Tab Secundario L1, Tab Secundario L2, Tab Secundario L3, AC Sala Maestros 2, AC Direccion 2, AC Sala Juntas, AC Cubiculos,Aula_Medios_Pred,Cubiculos_Pred,Direccion1_Pred,Direccion2_Pred,Rack_Pred,Sala_Juntas_Pred,Maestros1_Pred,Maestros2_Pred,Tab_L1_Pred,Tab_L2_Pred,Tab_L3_Pred
1.6551,0.0829,0.2848,0.3759,0.0026,0.0236,0.1746,0.0113,0.2757,0.0604,0.2168,0.0107,0.0267,0.1091,0.0,0.011340000000000001,0.0,0.023542000000000014,0.026681999999999963,0.1789760000000002,0.10907599999999995,0.002480999999999997,0.010893000000000007,0.27028300000000016,0.06027999999999988,0.21800399999999975
1.654,0.0832,0.2844,0.3757,0.0025,0.0234,0.1743,0.0112,0.2753,0.0604,0.2166,0.0112,0.0269,0.1089,0.0,0.011430749999999996,0.0,0.023296750000000026,0.026673250000000003,0.19398725000000003,0.10872624999999997,0.0025382499999999984,0.010911000000000006,0.2488109999999999,0.06575775,0.21669399999999991
1.6521,0.0827,0.2844,0.3753,0.002,0.0232,0.1749,0.0114,0.275,0.0603,0.2165,0.0107,0.0267,0.109,0.0,0.011227552380952377,0.0,0.023430309523809534,0.026675999999999967,0.17471165714285708,0.1089241380952381,0.002238033333333334,0.01070786190476191,0.27487627619047605,0.06013372380952378,0.21677503333333326
1.6521,0.083,0.2844,0.3747,0.0027,0.0237,0.1737,0.011,0.2748,0.0605,0.2172,0.0108,0.0267,0.1089,0.0,0.011227552380952377,0.0,0.023430309523809534,0.026675999999999967,0.17471165714285708,0.1089241380952381,0.002238033333333334,0.01070786190476191,0.27487627619047605,0.06013372380952378,0.21677503333333326
1.6476,0.0828,0.2833,0.3737,0.0021,0.0233,0.1719,0.012,0.2746,0.0603,0.2169,0.0112,0.0266,0.1089,0.0,0.010928638095238096,0.0,0.021108190476190503,0.02424064761904763,0.20194905714285735,0.09960126666666674,0.002052523809523808,0.010176638095238093,0.23276752380952379,0.09613271428571421,0.19735944761904775
1.6471,0.0832,0.2831,0.3732,0.0021,0.0231,0.1718,0.0122,0.2745,0.0603,0.2169,0.0111,0.0269,0.1087,0.0,0.011625800000000013,0.0,0.0232469,0.026626899999999995,0.23557589999999998,0.11083659999999997,0.0026354000000000017,0.010992899999999998,0.20936889999999989,0.06103530000000001,0.20989050000000012
1.646,0.0827,0.2831,0.3729,0.002,0.0235,0.171,0.012,0.2743,0.0602,0.2173,0.0116,0.0266,0.1088,0.0,0.011844800000000006,0.0,0.023256666666666672,0.026518000000000024,0.20834459999999988,0.10950313333333338,0.0023372000000000015,0.011589466666666689,0.23602040000000016,0.06017313333333334,0.21425233333333357
1.6455,0.0829,0.2827,0.3725,0.0034,0.0233,0.1709,0.0115,0.274,0.0603,0.2169,0.0115,0.0268,0.1088,0.0,0.011625066666666668,0.0,0.02300819999999999,0.026522200000000003,0.23429146666666656,0.10996753333333338,0.004308399999999999,0.011553466666666656,0.20871893333333347,0.05986533333333331,0.21205899999999986
1.6408,0.0828,0.2842,0.3706,0.0012,0.0235,0.1733,0.0108,0.2708,0.0601,0.217,0.0109,0.0266,0.109,0.0,0.011371800000000003,0.0,0.022831749999999998,0.026206649999999995,0.2609948166666668,0.10927658333333337,0.002743950000000001,0.010741733333333338,0.1772096166666667,0.05943348333333331,0.21376741666666665
1.6896,0.0829,0.3791,0.2984,0.0037,0.0235,0.1742,0.012,0.1973,0.0601,0.3109,0.0119,0.0266,0.109,0.0,0.011815333333333343,0.0,0.02313633333333335,0.02631233333333335,0.21680500000000008,0.10821199999999997,0.0032610000000000004,0.011552000000000007,0.18230866666666665,0.06316466666666673,0.2780973333333335
2.4897,0.0824,0.7816,0.2976,0.0035,0.0233,0.1731,0.0123,0.1968,0.0598,0.7127,0.0107,0.0268,0.1091,0.0,0.012747999999999989,0.0,0.023107000000000006,0.02604400000000002,0.25451100000000015,0.10754199999999989,0.004119000000000003,0.010511000000000008,0.18655599999999983,0.17010599999999979,0.5375089999999998
2.0849,0.0827,0.5779,0.2981,0.0034,0.0235,0.174,0.012,0.197,0.0599,0.5092,0.0113,0.0268,0.1091,0.0,0.011935000000000006,0.0,0.023135000000000013,0.026533000000000008,0.20924399999999985,0.10856399999999992,0.0034960000000000004,0.011179999999999994,0.2121719999999997,0.09256499999999997,0.42539600000000005
1.5077,0.083,0.2871,0.2995,0.0033,0.0234,0.177,0.012,0.1971,0.0603,0.2178,0.0109,0.0269,0.1094,0.0,0.01197000000000001,0.0,0.023168,0.02652499999999996,0.22428799999999977,0.10871800000000001,0.002965000000000001,0.010627000000000006,0.1854829999999999,0.05859399999999997,0.18341700000000005
1.5204,0.0831,0.2907,0.3028,0.0035,0.0233,0.1838,0.0122,0.197,0.0603,0.2172,0.0106,0.0266,0.1093,0.0,0.012147033333333326,0.0,0.023416933333333344,0.026685549999999992,0.17633973333333333,0.10982161666666665,0.0029238666666666674,0.010677900000000013,0.20540761666666638,0.061464483333333285,0.2152719666666663
1.7186,0.0829,0.3508,0.3483,0.0034,0.0231,0.2768,0.0122,0.1969,0.06,0.2171,0.0109,0.0269,0.1093,0.0,0.011304999999999992,0.0,0.022408,0.026051000000000005,0.296861,0.10720999999999993,0.0022379999999999995,0.010920000000000003,0.18650799999999998,0.05672999999999999,0.21198199999999986
1.7514,0.0831,0.3608,0.3557,0.0039,0.0233,0.2914,0.0118,0.1969,0.0601,0.2169,0.0115,0.0267,0.1093,0.0,0.011933000000000006,0.0,0.023032000000000018,0.02649499999999997,0.3106389999999998,0.10954399999999995,0.003553,0.011463999999999995,0.17802299999999982,0.05986500000000002,0.21551499999999993
1.7531,0.083,0.3621,0.3563,0.0023,0.0232,0.293,0.0123,0.197,0.0602,0.2171,0.0109,0.0267,0.109,0.0,0.012084699999999988,0.0,0.02309061666666671,0.026591749999999966,0.29403076666666633,0.10895481666666669,0.002408433333333331,0.011112183333333334,0.1968903499999997,0.06042855000000004,0.2158287499999998
1.7591,0.083,0.3638,0.3575,0.002,0.0232,0.2957,0.0123,0.1968,0.0601,0.217,0.0118,0.0266,0.1093,0.0,0.012041000000000003,0.0,0.022554000000000008,0.026133999999999973,0.3425129999999996,0.11045800000000008,0.0028550000000000025,0.011076999999999997,0.14953000000000022,0.0593190000000001,0.21075099999999988
2.2707,0.3324,0.3643,0.3576,0.0058,0.0232,0.2951,0.0138,0.1962,0.3171,0.2174,0.0117,0.0267,0.1094,0.0,0.014042500000000005,0.0,0.02308850000000005,0.026567999999999987,0.25927450000000035,0.10918750000000008,0.006171500000000011,0.01148150000000002,0.2015639999999999,0.3620919999999998,0.20619149999999997
2.602,0.4937,0.3648,0.3574,0.0082,0.0227,0.2954,0.0149,0.1958,0.4844,0.217,0.0116,0.0267,0.1094,0.0,0.014726333333333319,0.0,0.022647999999999984,0.026489999999999982,0.283622666666667,0.1093146666666668,0.007836999999999997,0.011179666666666676,0.21132566666666655,0.4691376666666672,0.22966699999999982
2.5537,0.4699,0.3654,0.3576,0.0072,0.0228,0.2953,0.0146,0.1959,0.4603,0.2176,0.011,0.0267,0.1094,0.0,0.013180999999999974,0.0,0.02124899999999999,0.154179,0.29091100000000014,0.10214000000000009,0.005483999999999997,0.009977000000000008,0.19108200000000022,0.36037599999999964,0.2026509999999999
2.5406,0.4619,0.3658,0.3582,0.0072,0.023,0.297,0.0148,0.1956,0.4524,0.2172,0.0117,0.0267,0.1091,0.0,0.01357799999999999,0.0,0.022874999999999993,0.026688666666666694,0.301682,0.10881066666666676,0.0060063333333333245,0.011041000000000016,0.1964453333333336,0.21325866666666665,0.44867399999999974
2.5357,0.4581,0.3669,0.3585,0.0067,0.0228,0.2981,0.0146,0.1957,0.4489,0.2177,0.0113,0.0268,0.1096,0.0,0.01433093333333331,0.0,0.022671933333333325,0.026415266666666673,0.3819345333333335,0.10937580000000004,0.007374200000000001,0.011337133333333322,0.12166533333333344,0.4168612666666667,0.24829846666666666
2.5324,0.4559,0.3667,0.3587,0.0093,0.0231,0.2977,0.0149,0.1955,0.4462,0.2176,0.0106,0.0269,0.1093,0.0,0.014569999999999987,0.0,0.023137999999999978,0.02667099999999997,0.2830479999999997,0.10916699999999986,0.008566999999999988,0.010565000000000012,0.21813199999999977,0.44562599999999963,0.21618600000000002
2.5295,0.4549,0.3666,0.3584,0.0084,0.0227,0.2976,0.0147,0.1957,0.4455,0.2173,0.0113,0.0267,0.1097,0.0,0.014603104761904757,0.0,0.0228788238095238,0.026712999999999966,0.2950826047619047,0.10974482619047618,0.008209826190476185,0.011307311904761901,0.19629810476190482,0.43193526666666676,0.23277295714285706
2.5305,0.4535,0.3675,0.3591,0.0087,0.0228,0.2987,0.0147,0.1957,0.4442,0.218,0.0111,0.0269,0.1096,0.0,0.01473499999999999,0.0,0.022832499999999988,0.026824999999999974,0.29940350000000016,0.10967825000000012,0.008508250000000004,0.011119250000000004,0.19572399999999998,0.4433530000000004,0.2178944999999999
2.5295,0.4526,0.3678,0.3594,0.0085,0.023,0.299,0.0146,0.1956,0.4433,0.218,0.0112,0.0267,0.1098,0.0,0.014603104761904757,0.0,0.0228788238095238,0.026712999999999966,0.2950826047619047,0.10974482619047618,0.008209826190476185,0.011307311904761901,0.19629810476190482,0.43193526666666676,0.23277295714285706
2.5302,0.4511,0.369,0.3602,0.0082,0.0229,0.3007,0.0148,0.1958,0.4418,0.218,0.0113,0.0267,0.1097,0.0,0.014771999999999985,0.0,0.022869499999999977,0.02675099999999997,0.3001435,0.10971525000000007,0.008323249999999997,0.011193249999999998,0.1957609999999999,0.44246500000000066,0.2178944999999999
2.5295,0.4503,0.3693,0.3604,0.0083,0.0229,0.3006,0.0147,0.1957,0.4411,0.2183,0.0116,0.0267,0.1096,0.0,0.014603104761904757,0.0,0.0228788238095238,0.026712999999999966,0.2950826047619047,0.10974482619047618,0.008209826190476185,0.011307311904761901,0.19629810476190482,0.43193526666666676,0.23277295714285706
2.5249,0.4492,0.3683,0.3598,0.0086,0.0229,0.2999,0.0147,0.1958,0.4398,0.2178,0.0114,0.0268,0.1099,0.0,0.014314533333333322,0.0,0.022822533333333315,0.026369399999999998,0.38051199999999985,0.10923566666666666,0.007335533333333335,0.011228533333333329,0.1520872000000001,0.41790833333333327,0.21420613333333335
2.522,0.4478,0.3692,0.36,0.0076,0.0229,0.3008,0.0147,0.1954,0.4383,0.218,0.0109,0.0267,0.1097,0.0,0.01448063333333332,0.0,0.022867033333333307,0.026683566666666644,0.3167001999999996,0.10975136666666672,0.0073248666666666795,0.011064000000000003,0.19178939999999975,0.41816320000000023,0.2264900000000001
2.5263,0.4471,0.3709,0.3617,0.0075,0.0229,0.3038,0.0143,0.1954,0.4375,0.2181,0.0103,0.0268,0.11,0.0,0.013619999999999988,0.0,0.022846999999999968,0.026694000000000016,0.3005969999999997,0.10943999999999994,0.006522999999999993,0.010513999999999989,0.22883399999999965,0.408159,0.2177899999999999
2.5267,0.4458,0.3714,0.3616,0.0087,0.0229,0.3039,0.0145,0.1956,0.4364,0.2181,0.0111,0.027,0.1097,0.0,0.014173999999999978,0.0,0.022889999999999962,0.026884000000000016,0.2997779999999996,0.10964100000000004,0.007836000000000003,0.010851999999999999,0.20971499999999976,0.4272079999999998,0.21794299999999983
2.5224,0.4447,0.3709,0.3615,0.0078,0.0228,0.3037,0.0144,0.1955,0.4354,0.2177,0.0114,0.0267,0.1099,0.0,0.01451266666666665,0.0,0.022793666666666653,0.0266253333333333,0.3163739999999995,0.1098473333333333,0.007770333333333341,0.011229,0.18447199999999978,0.43606600000000045,0.21717300000000023
2.5194,0.4437,0.3707,0.3612,0.0081,0.0229,0.3027,0.0147,0.1955,0.4345,0.2181,0.0107,0.0268,0.1098,0.0,0.01449799999999999,0.0,0.02258699999999998,0.026434000000000034,0.3094610000000002,0.10909999999999989,0.007786999999999999,0.01074300000000001,0.1803909999999998,0.44528,0.21610199999999974
2.5185,0.4427,0.3709,0.3614,0.0082,0.0228,0.3033,0.0147,0.1953,0.4333,0.2181,0.0111,0.0267,0.11,0.0,0.014509999999999997,0.0,0.022341999999999987,0.02565500000000003,0.4117930000000001,0.1087659999999999,0.0078039999999999984,0.011220999999999988,0.09450400000000002,0.44506900000000066,0.21211100000000002
2.517,0.4418,0.3704,0.3609,0.0086,0.023,0.3027,0.015,0.1956,0.4325,0.2181,0.0115,0.0268,0.1101,0.0,0.014394049999999993,0.0,0.02233275,0.026331599999999993,0.2942178500000002,0.10799845,0.007729649999999998,0.011430049999999994,0.19067850000000008,0.44668815,0.2201264
2.5178,0.4408,0.3716,0.3619,0.0085,0.0231,0.3044,0.0149,0.1955,0.4312,0.218,0.0112,0.0268,0.1099,0.0,0.014765999999999987,0.0,0.02298699999999997,0.026683000000000023,0.31093300000000035,0.10945399999999982,0.008406999999999987,0.011124999999999996,0.18977099999999983,0.4313219999999997,0.218603
2.5184,0.44,0.3726,0.3627,0.007,0.023,0.3061,0.0149,0.1957,0.4307,0.218,0.0112,0.0267,0.1098,0.0,0.014569999999999994,0.0,0.022540999999999985,0.025852000000000035,0.4085080000000002,0.10885199999999987,0.008046999999999997,0.011209999999999989,0.10647699999999999,0.4346530000000006,0.21420000000000008
2.0501,0.2121,0.3718,0.3625,0.0056,0.0231,0.3064,0.0127,0.1962,0.194,0.2177,0.0114,0.0268,0.1098,0.0,0.012712999999999999,0.0,0.02304899999999997,0.026570000000000003,0.2707750000000002,0.1090599999999999,0.005543999999999998,0.011035999999999999,0.20903599999999983,0.21667499999999998,0.22146800000000025
1.7842,0.0839,0.3711,0.3627,0.003,0.0233,0.3062,0.0122,0.1965,0.061,0.2174,0.0105,0.0268,0.1096,0.0,0.012261383333333329,0.0,0.023206033333333344,0.02659965000000002,0.27571651666666674,0.10916046666666683,0.0031060500000000013,0.010428649999999986,0.2260334833333334,0.09217843333333327,0.19105404999999995
1.7811,0.0839,0.3698,0.3617,0.003,0.0231,0.3044,0.0118,0.1969,0.0613,0.2173,0.0111,0.027,0.1098,0.0,0.012013666666666669,0.0,0.022557400000000002,0.026438400000000008,0.3083331999999999,0.10713933333333335,0.0022882666666666687,0.010786600000000004,0.21084233333333327,0.04219086666666669,0.21348659999999994
1.779,0.0841,0.3691,0.3614,0.0029,0.0231,0.3038,0.0118,0.1968,0.0611,0.2174,0.011,0.0268,0.1097,0.0,0.011739245238095254,0.0,0.02297106904761904,0.026593980952380965,0.299280719047619,0.10888401190476195,0.002641314285714287,0.011277107142857134,0.20439286190476177,0.05930914285714286,0.21731800000000018
2.5241,0.0834,0.7426,0.3602,0.0048,0.0234,0.3016,0.0125,0.1964,0.061,0.5904,0.0113,0.0268,0.1097,0.0,0.014695333333333315,0.0,0.022646333333333324,0.026322999999999975,0.3405070000000001,0.10856466666666666,0.006760333333333325,0.011502333333333347,0.1671629999999999,0.43718133333333326,0.21609633333333306
2.7712,0.0832,0.8676,0.3598,0.0039,0.0231,0.3006,0.0126,0.1961,0.0608,0.7152,0.0115,0.0269,0.1099,0.0,0.013011999999999978,0.0,0.022755999999999957,0.026533999999999967,0.2986669999999998,0.10866699999999989,0.005064000000000004,0.011079999999999996,0.2031120000000001,0.20705000000000012,0.5668540000000007
1.794,0.0837,0.4083,0.3252,0.0026,0.0235,0.2306,0.0121,0.1964,0.0605,0.304,0.0111,0.0267,0.1093,0.0,0.011682666666666685,0.0,0.022632666666666666,0.02641533333333335,0.30465866666666624,0.10763733333333318,0.0026306666666666726,0.011237333333333346,0.2149453333333338,0.053202000000000096,0.21308200000000008
1.5118,0.0838,0.2884,0.301,0.0023,0.0235,0.1807,0.0119,0.1967,0.0608,0.2167,0.0098,0.0268,0.1094,0.0,0.01187798333333334,0.0,0.023525033333333334,0.02665396666666667,0.18583508333333332,0.10998315000000006,0.0025760166666666663,0.010649266666666667,0.19202141666666658,0.06174340000000009,0.21350798333333315
1.4972,0.0838,0.2835,0.2967,0.0028,0.0235,0.1722,0.0125,0.1967,0.0609,0.2171,0.0113,0.0267,0.1095,0.0,0.012335999999999988,0.0,0.023119000000000004,0.02637199999999998,0.22747899999999993,0.10906200000000005,0.0033690000000000044,0.011158,0.14138300000000004,0.06000300000000005,0.21351199999999979
1.488,0.084,0.2814,0.2952,0.0014,0.0233,0.1691,0.0121,0.1964,0.0606,0.2168,0.0112,0.0269,0.1096,0.0,0.011323159523809525,0.0,0.02230657023809525,0.025510245238095246,0.20105008333333324,0.10502731547619046,0.002162376190476191,0.010393402380952384,0.1763758607142858,0.060110864285714306,0.20638415714285707
1.4862,0.0839,0.2805,0.2945,0.0031,0.0237,0.1678,0.0123,0.1965,0.0607,0.217,0.0101,0.0267,0.1094,0.0,0.012273999999999985,0.0,0.0233646,0.026556771428571414,0.1678360571428571,0.10927565714285717,0.002454314285714287,0.010603514285714282,0.2436788285714288,0.05892060000000003,0.17124422857142846
1.4837,0.0836,0.2801,0.2944,0.0012,0.0235,0.1675,0.0117,0.1965,0.0607,0.2167,0.0119,0.0268,0.1091,0.0,0.011809000000000016,0.0,0.023336000000000006,0.02668100000000002,0.1853590000000003,0.10893799999999992,0.001606000000000003,0.011551000000000013,0.1783880000000002,0.06040599999999997,0.2158429999999997
1.4858,0.0838,0.2804,0.2943,0.0025,0.0236,0.1673,0.0121,0.1966,0.0606,0.217,0.0118,0.0265,0.1093,0.0,0.011816999999999987,0.0,0.023574750000000026,0.026900999999999994,0.16792175000000004,0.11086549999999985,0.003370999999999999,0.011630749999999992,0.19756224999999997,0.06237149999999998,0.21209374999999997
1.482,0.0835,0.2796,0.294,0.0023,0.0236,0.1666,0.0117,0.1965,0.0609,0.2166,0.0106,0.0267,0.1094,0.0,0.011935000000000008,0.0,0.02364100000000002,0.026705999999999962,0.1660180000000001,0.1099030000000001,0.002342999999999999,0.010931000000000008,0.2053700000000002,0.06107700000000011,0.207295
1.483,0.0835,0.2795,0.294,0.0024,0.0235,0.1666,0.0121,0.1965,0.0607,0.2166,0.011,0.0269,0.1097,0.0,0.012014000000000007,0.0,0.023466000000000004,0.026884999999999964,0.16630900000000018,0.10995100000000012,0.0022360000000000036,0.010989000000000004,0.20208800000000016,0.060903999999999965,0.21099099999999976
1.4863,0.0839,0.2809,0.2943,0.0022,0.0235,0.1675,0.0121,0.1963,0.0606,0.2177,0.0109,0.0268,0.1096,0.0,0.012187999999999994,0.0,0.023410633333333344,0.02665864761904763,0.16830133809523823,0.10941197142857152,0.00231594285714286,0.010836042857142857,0.22037298571428604,0.059641800000000016,0.19350318571428587
1.4867,0.0837,0.2808,0.2947,0.0018,0.0235,0.1683,0.0118,0.1964,0.0609,0.2172,0.0113,0.0268,0.1095,0.0,0.01188513430735931,0.0,0.02324251352813854,0.02651603928571427,0.20559931450216454,0.1090727822510823,0.0023473739177489166,0.011031787878787875,0.15961396028138528,0.06054185519480519,0.21396284090909087
1.488,0.0837,0.2811,0.2954,0.0018,0.0238,0.169,0.0119,0.1964,0.0608,0.2169,0.011,0.0268,0.1094,0.0,0.011323159523809525,0.0,0.02230657023809525,0.025510245238095246,0.20105008333333324,0.10502731547619046,0.002162376190476191,0.010393402380952384,0.1763758607142858,0.060110864285714306,0.20638415714285707
1.4882,0.0838,0.2812,0.2952,0.0029,0.0234,0.169,0.0118,0.1964,0.0608,0.2167,0.0109,0.0267,0.1094,0.0,0.01171446666666668,0.0,0.02338330238095241,0.026607466666666642,0.1723657047619049,0.1091360261904763,0.002905233333333334,0.010871938095238098,0.19387230714285725,0.06114138571428582,0.21543221428571407
1.4906,0.0834,0.2821,0.2956,0.0025,0.0235,0.1702,0.0123,0.1965,0.0607,0.2166,0.0115,0.0266,0.1091,0.0,0.012112999999999995,0.0,0.023377000000000012,0.026527000000000016,0.17355399999999993,0.10890999999999988,0.002582000000000001,0.011294999999999994,0.19442900000000013,0.060535999999999965,0.21559899999999974
1.492,0.0836,0.2825,0.2961,0.0034,0.0235,0.1709,0.0117,0.1963,0.0607,0.2168,0.0107,0.0268,0.109,0.0,0.011712000000000021,0.0,0.02333500000000001,0.02663200000000001,0.1770159999999998,0.10884699999999999,0.0031789999999999974,0.010779000000000013,0.1912740000000002,0.060566999999999954,0.2156269999999996
1.4886,0.0836,0.2816,0.2953,0.0014,0.0234,0.17,0.0127,0.1962,0.0606,0.2169,0.0113,0.0266,0.109,0.0,0.012353600000000006,0.0,0.023590885714285737,0.026762400000000013,0.16989657142857148,0.10977614285714286,0.0019244000000000006,0.011405771428571434,0.19603405714285707,0.06131168571428571,0.21560551428571426
1.4881,0.0833,0.2813,0.2948,0.0032,0.0236,0.1692,0.0121,0.1963,0.0607,0.2169,0.0107,0.0267,0.1093,0.0,0.011677466666666683,0.0,0.023605302380952396,0.026718466666666652,0.17092270476190488,0.10969102619047628,0.0030902333333333322,0.010945938095238101,0.19402030714285703,0.06188138571428582,0.2155802142857141
1.4867,0.0836,0.2815,0.2949,0.0016,0.0235,0.169,0.0121,0.1964,0.0607,0.2171,0.0107,0.0268,0.1088,0.0,0.01188513430735931,0.0,0.02324251352813854,0.02651603928571427,0.20559931450216454,0.1090727822510823,0.0023473739177489166,0.011031787878787875,0.15961396028138528,0.06054185519480519,0.21396284090909087
1.488,0.0835,0.282,0.2948,0.0027,0.0235,0.1694,0.012,0.1963,0.0606,0.2171,0.0106,0.0266,0.1089,0.0,0.011323159523809525,0.0,0.02230657023809525,0.025510245238095246,0.20105008333333324,0.10502731547619046,0.002162376190476191,0.010393402380952384,0.1763758607142858,0.060110864285714306,0.20638415714285707
1.6563,0.0834,0.2819,0.3787,0.0027,0.0235,0.1704,0.0114,0.2805,0.0607,0.2166,0.0106,0.0267,0.1092,0.0,0.011374666666666668,0.0,0.023505666666666675,0.026720999999999977,0.17119950000000025,0.10909400000000001,0.0027201666666666685,0.010720500000000015,0.2798448333333333,0.06036866666666662,0.21677583333333317
1.694,0.0834,0.2822,0.3969,0.0032,0.0232,0.1711,0.0116,0.2987,0.0607,0.2164,0.0108,0.0268,0.109,0.0,0.011818107142857148,0.0,0.023084675000000044,0.02661334761904762,0.19748638095238089,0.10843346071428567,0.002075595238095238,0.010932602380952384,0.27219185357142855,0.060002758333333295,0.2160331142857142
1.6683,0.0835,0.2825,0.3843,0.0009,0.0236,0.1711,0.0123,0.2858,0.0608,0.2168,0.0109,0.0266,0.1092,0.0,0.011962800000000006,0.0,0.023659733333333346,0.026801466666666676,0.17018906666666653,0.10986726666666667,0.0015070666666666664,0.010951000000000006,0.2851619333333331,0.061736466666666746,0.21680986666666663
1.6663,0.0833,0.2828,0.3832,0.0019,0.0233,0.1719,0.0113,0.2843,0.0607,0.2164,0.0114,0.0267,0.1091,0.0,0.011427,0.0,0.023288000000000024,0.026639999999999976,0.17267100000000027,0.1089919999999999,0.002093000000000004,0.011308999999999998,0.2708360000000002,0.07339999999999992,0.21632200000000013
1.6677,0.0837,0.2834,0.383,0.0022,0.0233,0.1724,0.0116,0.2839,0.0608,0.2167,0.011,0.0266,0.1091,0.0,0.011749697619047634,0.0,0.0235857023809524,0.026718364285714283,0.1682185952380952,0.10999583095238083,0.002304338095238095,0.010737157142857142,0.28703881190476155,0.06468731904761905,0.21325311904761912
1.6682,0.0836,0.2826,0.3829,0.0028,0.0232,0.1726,0.0121,0.2837,0.0611,0.2164,0.011,0.0266,0.1096,0.0,0.012046000000000001,0.0,0.02341313333333336,0.026685866666666676,0.17139626666666644,0.10970866666666676,0.0021998666666666654,0.010947799999999999,0.2808875333333331,0.0650856666666667,0.21644466666666673
1.665,0.0841,0.2823,0.3827,0.0023,0.0234,0.1714,0.0111,0.284,0.0609,0.2163,0.0104,0.0266,0.1095,0.0,0.011535750000000016,0.0,0.022744499999999997,0.026003250000000033,0.2556025000000003,0.10795625000000009,0.0028187500000000005,0.011049499999999997,0.19951375000000002,0.05934974999999992,0.21083825
1.6687,0.0836,0.2831,0.3825,0.0032,0.0235,0.172,0.0116,0.2836,0.0609,0.2169,0.0116,0.0268,0.1094,0.0,0.01174982857142859,0.0,0.023237514285714297,0.02642835238095239,0.19887147619047635,0.10911273333333346,0.0031555619047619033,0.01134188571428573,0.22074275238095228,0.0960836571428572,0.21526281904761915
1.6667,0.0836,0.2832,0.382,0.0032,0.0235,0.1723,0.0117,0.283,0.0609,0.2162,0.0108,0.0267,0.1096,0.0,0.011805000000000015,0.0,0.02330800000000001,0.026549999999999976,0.1723419999999999,0.10901500000000018,0.003229999999999999,0.010806000000000003,0.24025900000000008,0.10451100000000003,0.21543800000000032
1.6657,0.0836,0.2834,0.3814,0.002,0.0236,0.1729,0.0119,0.2821,0.0609,0.2167,0.011,0.0267,0.1095,0.0,0.010942000000000006,0.0,0.023020000000000013,0.026535999999999976,0.19533099999999964,0.1096239999999999,0.0030009999999999993,0.009632999999999989,0.2626070000000005,0.062183999999999955,0.2104190000000002
1.6647,0.0837,0.283,0.3807,0.0027,0.0236,0.1723,0.0116,0.2815,0.0609,0.2169,0.0115,0.0269,0.1094,0.0,0.011464049999999996,0.0,0.023346700000000012,0.02667935000000001,0.18445149999999988,0.10961915,0.0028426500000000004,0.011251699999999996,0.2711012500000001,0.06154724999999995,0.21308475000000013
1.6625,0.0839,0.2827,0.3798,0.0029,0.0235,0.1724,0.0116,0.2808,0.0611,0.2164,0.011,0.0268,0.1096,0.0,0.011604466666666678,0.0,0.02345413333333334,0.02678740000000002,0.1707140666666665,0.10971933333333349,0.0028555333333333383,0.010900466666666669,0.28355693333333304,0.06154939999999995,0.21479573333333346
1.8148,0.0835,0.3228,0.4178,0.0018,0.0237,0.2501,0.0119,0.2803,0.0608,0.216,0.0101,0.0267,0.1093,0.0,0.011860000000000016,0.0,0.023287,0.026421999999999973,0.2916939999999999,0.10880799999999992,0.0024119999999999983,0.010383,0.23775700000000022,0.06026800000000007,0.21685600000000008
2.1483,0.0839,0.3894,0.5056,0.0025,0.0239,0.4277,0.0114,0.2799,0.0609,0.2161,0.0109,0.0268,0.1093,0.0,0.01169999999999999,0.0,0.023377999999999993,0.02656000000000001,0.3827250000000005,0.10883699999999998,0.0024430000000000003,0.010996000000000008,0.26069400000000037,0.1076260000000001,0.22764700000000054
2.0909,0.0838,0.3766,0.4905,0.0025,0.0235,0.3977,0.012,0.2794,0.061,0.2164,0.0111,0.0268,0.1096,0.0,0.012079000000000006,0.0,0.023391,0.02670300000000002,0.3406480000000003,0.1094160000000001,0.0029090000000000023,0.011250000000000007,0.2498749999999998,0.10937499999999999,0.2516380000000001
2.0753,0.0837,0.375,0.4858,0.003,0.0236,0.3894,0.012,0.2789,0.061,0.2163,0.0102,0.0267,0.1097,0.0,0.01185000000000001,0.0,0.023512000000000026,0.026551999999999968,0.3834319999999998,0.10939800000000009,0.0028140000000000023,0.010444999999999992,0.276981,0.06790299999999996,0.21755200000000016
1.9673,0.0836,0.3742,0.4497,0.0022,0.0233,0.3188,0.0116,0.2785,0.0611,0.2166,0.0111,0.0267,0.1099,0.0,0.011730000000000018,0.0,0.023023000000000016,0.026527999999999982,0.3119399999999997,0.10885699999999993,0.0022520000000000014,0.011021000000000008,0.24889800000000026,0.09575499999999997,0.21871200000000005
2.807,0.083,0.8026,0.4416,0.0023,0.023,0.3034,0.012,0.2775,0.061,0.6524,0.0117,0.0267,0.1098,0.0,0.012836000000000004,0.0,0.022600999999999986,0.5381109999999996,0.23221299999999956,0.10880299999999998,0.0030469999999999968,0.010453000000000014,0.10394999999999988,0.24174299999999982,0.20726900000000004
